angleX,angleY,angleZ,Time,Label
-19,23,47,12:35:54,Long Standing
-2,44,24,12:35:55,Long Standing
-11,-18,31,12:35:55,Long Standing
15,-42,18,12:35:56,Long Standing
7,-34,21,12:35:56,Long Standing
-34,-19,11,12:35:57,Long Standing
-39,-23,12,12:35:58,Long Standing
-42,-24,11,12:35:58,Long Standing
-41,-24,12,12:35:59,Long Standing
-42,-23,13,12:35:59,Long Standing
-42,-25,13,12:36:00,Long Standing
-41,-24,14,12:36:00,Long Standing
-42,-24,15,12:36:01,Long Standing
-41,-24,15,12:36:01,Long Standing
-41,-24,15,12:36:02,Long Standing
-41,-23,15,12:36:02,Long Standing
-41,-24,14,12:36:03,Long Standing
-42,-24,14,12:36:03,Long Standing
-41,-24,14,12:36:04,Long Standing
-42,-25,14,12:36:04,Long Standing
-41,-24,14,12:36:05,Long Standing
-41,-24,15,12:36:05,Long Standing
-41,-24,15,12:36:06,Long Standing
-41,-24,15,12:36:06,Long Standing
-40,-25,15,12:36:07,Long Standing
-41,-25,15,12:36:07,Long Standing
-44,-21,12,12:36:08,Long Standing
-33,3,15,12:36:08,Long Standing
-16,46,9,12:36:09,Bowing
-14,46,-8,12:36:09,Bowing
-10,44,-9,12:36:10,Bowing
-9,45,-9,12:36:10,Bowing
-12,43,-6,12:36:11,Bowing
-10,45,-8,12:36:11,Bowing
1,43,-2,12:36:12,Bowing
-4,46,13,12:36:13,Short Standing
-9,45,10,12:36:13,Short Standing
-6,47,9,12:36:14,Short Standing
-5,46,7,12:36:14,Short Standing
-5,46,8,12:36:15,Short Standing
-5,45,9,12:36:15,Short Standing
-6,46,8,12:36:16,Short Standing
-6,46,8,12:36:16,Short Standing
-6,46,9,12:36:17,Short Standing
-6,46,10,12:36:17,Short Standing
-6,46,9,12:36:18,Short Standing
-6,46,10,12:36:18,Short Standing
-6,46,9,12:36:19,Short Standing
-6,46,9,12:36:19,Short Standing
-8,46,9,12:36:20,Short Standing
0,38,22,12:36:20,Short Standing
-14,39,44,12:36:21,1st Prostration
-13,35,25,12:36:21,1st Prostration
