angleX,angleY,angleZ,Time,Label
7,-7,50,11:33:48,Long Standing
-1,15,45,11:33:49,Long Standing
0,8,49,11:33:50,Long Standing
-11,31,43,11:33:51,Long Standing
-22,15,-21,11:33:51,Long Standing
49,-3,11,11:33:53,Long Standing
47,-6,9,11:33:53,Long Standing
48,-5,13,11:33:54,Long Standing
47,-4,12,11:33:54,Long Standing
47,-4,12,11:33:55,Long Standing
47,-4,11,11:33:55,Long Standing
47,-5,11,11:33:56,Long Standing
47,-5,11,11:33:56,Long Standing
47,-4,12,11:33:57,Long Standing
47,-4,12,11:33:57,Long Standing
47,-5,12,11:33:58,Long Standing
47,-3,13,11:33:58,Long Standing
47,-4,13,11:33:59,Long Standing
47,-5,13,11:33:59,Long Standing
48,-4,12,11:34:00,Long Standing
47,-4,12,11:34:00,Long Standing
47,-4,12,11:34:01,Long Standing
47,-5,12,11:34:01,Long Standing
47,-4,12,11:34:02,Long Standing
47,-4,13,11:34:02,Long Standing
47,-4,12,11:34:03,Long Standing
47,-4,12,11:34:03,Long Standing
47,-4,10,11:34:04,Long Standing
47,-4,12,11:34:04,Long Standing
47,-4,12,11:34:05,Long Standing
47,-4,13,11:34:05,Long Standing
47,-4,12,11:34:06,Long Standing
47,-4,14,11:34:06,Long Standing
47,-4,14,11:34:07,Long Standing
47,-4,13,11:34:07,Long Standing
46,-8,12,11:34:08,Long Standing
30,-44,13,11:34:08,Bowing
8,-41,-15,11:34:09,Bowing
11,-50,-14,11:34:09,Bowing
9,-46,-15,11:34:10,Bowing
9,-47,-15,11:34:10,Bowing
14,-45,1,11:34:11,Bowing
17,-37,9,11:34:11,Short Standing
14,-42,21,11:34:12,Short Standing
20,-41,22,11:34:12,Short Standing
17,-26,14,11:34:13,Short Standing
30,-29,39,11:34:13,Short Standing
15,-19,41,11:34:14,Short Standing
20,-34,37,11:34:14,Short Standing
33,-23,48,11:34:15,1st Prostration
22,-13,45,11:34:15,1st Prostration
25,-14,41,11:34:16,1st Prostration
26,-11,40,11:34:16,1st Prostration
24,-7,42,11:34:17,1st Prostration
25,-12,33,11:34:17,1st Prostration
20,-17,44,11:34:18,Short Sitting
12,-8,44,11:34:18,Short Sitting
34,-35,23,11:34:19,Short Sitting
22,-13,42,11:34:19,2nd Prostration
25,-16,41,11:34:20,2nd Prostration
26,-12,40,11:34:20,2nd Prostration
36,-41,49,11:34:21,2nd Prostration
12,-25,28,11:34:21,2nd Prostration
18,-25,44,11:34:22,Long Standing
30,-19,36,11:34:22,Long Standing
10,-12,29,11:34:23,Long Standing
48,-18,-17,11:34:23,Long Standing
44,-9,0,11:34:24,Long Standing
47,-13,0,11:34:25,Long Standing
47,-12,0,11:34:25,Long Standing
46,-17,4,11:34:26,Long Standing
48,-12,3,11:34:26,Long Standing
46,-12,3,11:34:27,Long Standing
48,-11,2,11:34:27,Long Standing
47,-11,2,11:34:28,Long Standing
48,-12,2,11:34:28,Long Standing
47,-12,2,11:34:29,Long Standing
50,-12,2,11:34:29,Long Standing
47,-11,3,11:34:30,Long Standing
47,-12,3,11:34:30,Long Standing
47,-13,2,11:34:31,Long Standing
48,-12,3,11:34:31,Long Standing
47,-12,1,11:34:32,Long Standing
47,-12,2,11:34:32,Long Standing
47,-12,2,11:34:33,Long Standing
47,-13,1,11:34:33,Long Standing
48,-11,3,11:34:34,Long Standing
47,-13,2,11:34:34,Long Standing
48,-11,3,11:34:35,Long Standing
47,-11,3,11:34:35,Long Standing
47,-11,2,11:34:36,Long Standing
47,-12,2,11:34:36,Long Standing
47,-11,4,11:34:37,Long Standing
48,-11,3,11:34:37,Long Standing
48,-11,2,11:34:38,Long Standing
47,-11,2,11:34:38,Long Standing
47,-12,2,11:34:39,Long Standing
47,-11,2,11:34:39,Long Standing
47,-12,1,11:34:40,Long Standing
47,-11,0,11:34:40,Long Standing
48,-11,0,11:34:41,Long Standing
46,-10,4,11:34:41,Long Standing
38,-19,26,11:34:42,Long Standing
24,-32,23,11:34:42,Long Standing
14,-48,-5,11:34:43,Bowing
10,-43,-5,11:34:43,Bowing
8,-49,-8,11:34:44,Bowing
6,-50,-6,11:34:44,Bowing
19,-37,13,11:34:45,Bowing
12,-40,26,11:34:46,Bowing
17,-37,27,11:34:46,Bowing
21,-39,45,11:34:47,Short Standing
18,-19,35,11:34:47,Short Standing
13,-21,41,11:34:48,Short Standing
13,-31,28,11:34:48,Short Standing
20,-7,43,11:34:49,1st Prostration
24,-13,42,11:34:49,1st Prostration
25,-12,42,11:34:50,1st Prostration
25,-12,42,11:34:50,1st Prostration
26,-12,40,11:34:51,1st Prostration
17,-4,34,11:34:52,Short Sitting
18,-16,45,11:34:52,Short Sitting
24,-39,27,11:34:53,Short Sitting
21,-11,45,11:34:53,Short Sitting
22,-16,43,11:34:54,2nd Prostration
22,-16,42,11:34:54,2nd Prostration
22,-16,42,11:34:55,2nd Prostration
22,-16,43,11:34:55,2nd Prostration
23,-10,43,11:34:56,2nd Prostration
14,-13,42,11:34:56,2nd Prostration
19,-17,43,11:34:57,Long Sitting
20,-19,43,11:34:57,Long Sitting
19,-18,43,11:34:58,Long Sitting
18,-18,44,11:34:58,Long Sitting
20,-17,43,11:34:59,Long Sitting
19,-18,44,11:34:59,Long Sitting
20,-17,43,11:35:00,Long Sitting
19,-18,44,11:35:00,Long Sitting
19,-16,43,11:35:01,Long Sitting
16,-19,44,11:35:01,Long Sitting
21,-18,42,11:35:02,Long Sitting
20,-17,43,11:35:02,Long Sitting
20,-17,44,11:35:03,Long Sitting
20,-16,43,11:35:03,Long Sitting
22,-15,43,11:35:04,Long Sitting
21,-16,43,11:35:04,Long Sitting
21,-15,43,11:35:05,Long Sitting
20,-15,43,11:35:05,Long Sitting
21,-15,43,11:35:06,Long Sitting
21,-16,43,11:35:06,Long Sitting
21,-15,43,11:35:07,Long Sitting
22,-15,43,11:35:07,Long Sitting
22,-15,43,11:35:08,Long Sitting
