angleX,angleY,angleZ,Time,Label
-1,4,49,12:23:18,Long Standing
-6,-16,49,12:23:19,Long Standing
21,-44,7,12:23:19,Long Standing
-45,-7,15,12:23:20,Long Standing
-45,-13,13,12:23:20,Long Standing
-47,-15,9,12:23:21,Long Standing
-44,-23,12,12:23:21,Long Standing
-42,-24,12,12:23:22,Long Standing
-44,-21,9,12:23:22,Long Standing
-46,-20,8,12:23:23,Long Standing
-41,-22,16,12:23:23,Long Standing
-42,-24,15,12:23:24,Long Standing
-44,-20,10,12:23:24,Long Standing
-46,-20,5,12:23:25,Long Standing
-47,-20,6,12:23:25,Long Standing
-43,-22,12,12:23:26,Long Standing
-43,-21,12,12:23:26,Long Standing
-44,-22,10,12:23:27,Long Standing
-44,-21,9,12:23:27,Long Standing
-43,-22,9,12:23:28,Long Standing
-43,-22,10,12:23:28,Long Standing
-43,-22,10,12:23:29,Long Standing
-43,-22,11,12:23:29,Long Standing
-43,-22,12,12:23:30,Long Standing
-43,-22,11,12:23:30,Long Standing
-44,-21,9,12:23:31,Long Standing
-45,-18,5,12:23:31,Long Standing
-47,-16,1,12:23:32,Long Standing
-47,-16,1,12:23:32,Long Standing
-45,-21,6,12:23:33,Long Standing
-44,-21,7,12:23:33,Long Standing
-44,-21,10,12:23:34,Long Standing
-43,-22,11,12:23:34,Long Standing
-42,-22,11,12:23:35,Long Standing
-44,-21,8,12:23:35,Long Standing
-45,-21,9,12:23:36,Long Standing
-43,-23,12,12:23:36,Long Standing
-39,-21,16,12:23:37,Long Standing
-27,7,22,12:23:37,Long Standing
-15,46,-10,12:23:38,Bowing
-15,46,-9,12:23:39,Bowing
-14,42,-5,12:23:39,Bowing
-12,44,-12,12:23:40,Bowing
-7,32,11,12:23:41,Bowing
-1,46,12,12:23:41,Bowing
-7,41,16,12:23:42,Short Standing
-5,35,32,12:23:42,Short Standing
-20,44,27,12:23:43,1st Prostration
-20,32,35,12:23:44,1st Prostration
-26,25,46,12:23:44,1st Prostration
-24,10,44,12:23:45,1st Prostration
-22,13,43,12:23:46,1st Prostration
-23,13,42,12:23:46,1st Prostration
-24,13,41,12:23:47,1st Prostration
-25,13,42,12:23:47,1st Prostration
-24,13,43,12:23:48,1st Prostration
-21,30,29,12:23:48,1st Prostration
-18,32,31,12:23:49,Short Sitting
