angleX,angleY,angleZ,Time,Label
-9,3,50,12:31:16,Long Standing
-8,3,44,12:31:16,Long Standing
5,40,40,12:31:17,Long Standing
9,28,40,12:31:17,Long Standing
10,27,34,12:31:18,Long Standing
18,33,33,12:31:18,Long Standing
10,32,42,12:31:19,Long Standing
3,1,49,12:31:19,Long Standing
21,-36,10,12:31:20,Long Standing
26,-36,17,12:31:20,Long Standing
-34,-11,43,12:31:21,Long Standing
-49,-16,5,12:31:22,Long Standing
-43,-18,6,12:31:22,Long Standing
-48,-21,7,12:31:23,Long Standing
-43,-18,9,12:31:23,Long Standing
-42,-16,5,12:31:24,Long Standing
-47,-17,0,12:31:24,Long Standing
-45,-20,3,12:31:25,Long Standing
-44,-20,4,12:31:25,Long Standing
-45,-20,3,12:31:26,Long Standing
-46,-18,1,12:31:26,Long Standing
-44,-19,2,12:31:27,Long Standing
-44,-20,3,12:31:27,Long Standing
-45,-20,3,12:31:28,Long Standing
-44,-20,4,12:31:28,Long Standing
-44,-21,4,12:31:29,Long Standing
-46,-20,2,12:31:29,Long Standing
-45,-20,1,12:31:30,Long Standing
-45,-20,2,12:31:30,Long Standing
-45,-20,2,12:31:31,Long Standing
-46,-20,3,12:31:31,Long Standing
-39,-19,14,12:31:32,Long Standing
-24,32,26,12:31:32,Long Standing
-4,44,-10,12:31:33,Long Standing
-10,47,-9,12:31:34,Bowing
-10,44,-10,12:31:34,Bowing
-6,50,-3,12:31:35,Bowing
-1,43,7,12:31:35,Bowing
-11,35,17,12:31:36,Bowing
-3,38,15,12:31:36,Bowing
-27,43,30,12:31:37,Short Standing
-24,36,24,12:31:38,1st Prostration
-29,14,41,12:31:38,1st Prostration
-29,13,37,12:31:39,1st Prostration
-30,13,37,12:31:39,1st Prostration
-30,13,39,12:31:40,1st Prostration
-25,28,37,12:31:40,1st Prostration
-9,27,30,12:31:41,Short Sitting
-23,29,32,12:31:42,Short Sitting
-10,31,31,12:31:42,Short Sitting
-26,15,39,12:31:43,2nd Prostration
-27,16,38,12:31:44,2nd Prostration
-28,16,38,12:31:44,2nd Prostration
-28,16,41,12:31:45,2nd Prostration
-16,46,29,12:31:45,2nd Prostration
3,27,33,12:31:46,2nd Prostration
0,39,46,12:31:46,2nd Prostration
-1,40,40,12:31:47,2nd Prostration
-10,12,38,12:31:47,2nd Prostration
-38,-19,20,12:31:48,Long Standing
-42,-21,-3,12:31:49,Long Standing
-43,-22,0,12:31:49,Long Standing
-47,-21,4,12:31:50,Long Standing
-46,-23,6,12:31:50,Long Standing
-46,-19,0,12:31:51,Long Standing
-44,-19,-2,12:31:51,Long Standing
-44,-21,-1,12:31:52,Long Standing
-45,-22,-1,12:31:52,Long Standing
-45,-21,-3,12:31:53,Long Standing
-44,-20,-6,12:31:53,Long Standing
-44,-20,-6,12:31:54,Long Standing
-44,-21,-4,12:31:54,Long Standing
-44,-22,-3,12:31:55,Long Standing
-43,-22,-1,12:31:55,Long Standing
-43,-22,-1,12:31:56,Long Standing
-43,-23,0,12:31:56,Long Standing
-44,-23,0,12:31:57,Long Standing
-44,-23,0,12:31:57,Long Standing
-35,-18,13,12:31:58,Long Standing
-25,28,23,12:31:58,Long Standing
-11,50,0,12:31:59,Bowing
-10,45,-8,12:31:59,Bowing
-12,45,-8,12:32:00,Bowing
-7,44,-11,12:32:00,Bowing
-7,33,11,12:32:01,Bowing
-2,40,18,12:32:02,Short Standing
-3,41,18,12:32:02,Short Standing
-11,44,12,12:32:03,Short Standing
-22,42,13,12:32:04,1st Prostration
-30,13,35,12:32:04,1st Prostration
-32,14,36,12:32:05,1st Prostration
-32,13,36,12:32:05,1st Prostration
-36,20,39,12:32:06,Short Sitting
-24,23,21,12:32:06,Short Sitting
-17,28,36,12:32:07,Short Sitting
-8,25,38,12:32:07,Short Sitting
-13,33,28,12:32:08,2nd Prostration
-28,16,40,12:32:08,2nd Prostration
-31,15,36,12:32:09,2nd Prostration
-31,16,36,12:32:09,2nd Prostration
-30,15,36,12:32:10,2nd Prostration
-23,31,33,12:32:10,2nd Prostration
-15,21,38,12:32:11,Long Sitting
-8,31,39,12:32:11,Long Sitting
-9,32,37,12:32:12,Long Sitting
-9,32,37,12:32:12,Long Sitting
