angleX,angleY,angleZ,Time,Label
-13,5,49,12:17:52,Long Standing
-14,17,39,12:17:52,Long Standing
-19,49,35,12:17:53,Long Standing
-4,39,21,12:17:53,Long Standing
-9,45,24,12:17:54,Long Standing
-18,-20,31,12:17:54,Long Standing
-16,-43,23,12:17:55,Long Standing
-7,-40,20,12:17:55,Long Standing
-50,-5,22,12:17:56,Long Standing
-48,-2,3,12:17:56,Long Standing
-46,-6,4,12:17:57,Long Standing
-48,-3,3,12:17:57,Long Standing
-49,-3,2,12:17:58,Long Standing
-49,-3,3,12:17:58,Long Standing
-48,-3,0,12:17:59,Long Standing
-48,-3,0,12:17:59,Long Standing
-48,-4,0,12:18:00,Long Standing
-49,-5,0,12:18:00,Long Standing
-49,-5,0,12:18:01,Long Standing
-48,-5,0,12:18:01,Long Standing
-49,-4,0,12:18:02,Long Standing
-48,-4,0,12:18:02,Long Standing
-49,-5,0,12:18:03,Long Standing
-49,-4,0,12:18:03,Long Standing
-49,-5,0,12:18:04,Long Standing
-48,-4,0,12:18:04,Long Standing
-49,2,-13,12:18:05,Long Standing
-37,7,-17,12:18:06,Long Standing
-47,8,-9,12:18:06,Long Standing
-46,10,-3,12:18:07,Long Standing
-46,6,0,12:18:07,Long Standing
-47,9,4,12:18:08,Long Standing
-14,44,-3,12:18:09,Bowing
-14,40,-7,12:18:09,Bowing
-12,47,3,12:18:10,Bowing
-15,38,10,12:18:10,Bowing
-8,40,20,12:18:11,Short Standing
-9,40,18,12:18:11,Short Standing
-13,43,16,12:18:12,Short Standing
-11,42,21,12:18:12,Short Standing
-16,33,11,12:18:13,Short Standing
-28,28,21,12:18:13,Short Standing
-24,17,41,12:18:14,1st Prostration
-19,33,35,12:18:14,1st Prostration
-18,16,48,12:18:15,1st Prostration
-17,13,47,12:18:15,1st Prostration
-18,13,45,12:18:16,1st Prostration
-22,12,47,12:18:16,1st Prostration
-19,19,40,12:18:17,1st Prostration
-24,7,45,12:18:17,1st Prostration
-17,15,45,12:18:18,1st Prostration
-11,21,50,12:18:18,1st Prostration
-17,10,43,12:18:19,Short Sitting
-29,12,40,12:18:19,Short Sitting
-19,13,45,12:18:20,Short Sitting
-13,4,46,12:18:20,Short Sitting
-10,24,38,12:18:21,2nd Prostration
-12,16,45,12:18:21,2nd Prostration
-11,16,47,12:18:22,2nd Prostration
-12,17,43,12:18:22,2nd Prostration
-12,17,46,12:18:23,2nd Prostration
-12,17,46,12:18:23,2nd Prostration
-13,16,47,12:18:24,2nd Prostration
-12,15,46,12:18:24,2nd Prostration
-17,20,48,12:18:25,2nd Prostration
-7,33,21,12:18:25,2nd Prostration
-15,40,31,12:18:26,Long Standing
-6,6,28,12:18:27,Long Standing
-47,0,9,12:18:28,Long Standing
