angleX,angleY,angleZ,Time,
16,-14,42,23:35:56,
29,-12,41,23:35:56,
26,-21,37,23:35:57,
24,-28,30,23:35:57,
18,-36,34,23:36:00,
20,-42,44,23:36:00,
11,-40,40,23:36:00,
3,-40,26,23:36:01,
11,-47,24,23:36:01,
2,-41,26,23:36:01,
9,-37,32,23:36:01,
7,-26,35,23:36:01,
13,-16,39,23:36:01,
16,-11,49,23:36:01,
22,-12,41,23:36:02,
13,-10,45,23:36:09,
23,-12,44,23:36:11,
13,-10,45,23:36:12,
23,-8,43,23:36:14,
12,-9,44,23:36:15,
22,-10,44,23:36:17,
