angleX,angleY,angleZ,Time,
17,-38,22,23:24:06,
12,-30,26,23:24:06,
20,-33,33,23:24:06,
23,-23,38,23:24:07,
21,-11,38,23:24:07,
21,-21,43,23:24:07,
48,-27,47,23:24:07,
39,-17,34,23:24:07,
25,-14,24,23:24:07,
12,-14,24,23:24:07,
6,-19,31,23:24:07,
12,-29,35,23:24:07,
21,-34,36,23:24:07,
13,-29,29,23:24:07,
18,-41,30,23:24:07,
16,-39,19,23:24:08,
16,-49,31,23:24:08,
20,-47,21,23:24:08,
12,-46,14,23:24:08,
22,-46,8,23:24:08,
26,-37,6,23:24:08,
34,-30,3,23:24:08,
40,-21,-1,23:24:09,
40,-18,-11,23:24:09,
44,-13,-3,23:24:09,
37,-16,-10,23:24:09,
47,-15,-3,23:24:09,
36,-15,-11,23:24:09,
48,-19,-12,23:24:09,
38,-16,-10,23:24:09,
50,-16,-5,23:24:18,
39,-18,-11,23:24:18,
49,-19,-11,23:24:18,
39,-20,-13,23:24:20,
50,-17,-6,23:24:20,
40,-18,-11,23:24:20,
49,-16,-5,23:24:23,
40,-20,-8,23:24:23,
50,-16,-5,23:24:23,
42,-21,-11,23:24:25,
31,-25,-5,23:24:25,
32,-33,1,23:24:26,
24,-40,3,23:24:26,
17,-46,9,23:24:26,
11,-44,1,23:24:26,
9,-51,-6,23:24:27,
3,-51,-15,23:24:27,
1,-43,-21,23:24:27,
-1,-50,-12,23:24:27,
6,-44,-19,23:24:27,
4,-51,-11,23:24:31,
4,-46,-2,23:24:31,
12,-43,5,23:24:32,
3,-46,0,23:24:34,
-6,-44,-5,23:24:34,
2,-42,2,23:24:35,
3,-53,5,23:24:35,
2,-47,14,23:24:35,
15,-47,19,23:24:35,
24,-48,25,23:24:35,
14,-44,23,23:24:36,
12,-33,22,23:24:36,
18,-41,24,23:24:36,
27,-47,30,23:24:36,
29,-50,48,23:24:36,
23,-29,39,23:24:36,
28,-22,25,23:24:36,
37,-17,18,23:24:36,
42,-16,29,23:24:36,
35,-23,36,23:24:36,
26,-29,34,23:24:36,
18,-23,31,23:24:36,
34,-21,36,23:24:36,
24,-18,36,23:24:37,
35,-17,45,23:24:37,
23,-19,30,23:24:37,
32,-17,34,23:24:37,
28,-25,29,23:24:38,
33,-32,35,23:24:41,
30,-42,42,23:24:41,
23,-33,40,23:24:41,
22,-26,30,23:24:41,
24,-24,40,23:24:41,
16,-31,37,23:24:42,
21,-42,40,23:24:42,
18,-42,28,23:24:42,
7,-35,25,23:24:42,
18,-33,29,23:24:42,
14,-24,36,23:24:42,
22,-17,36,23:24:42,
35,-16,48,23:24:42,
35,-13,35,23:24:43,
24,-17,35,23:24:43,
27,-13,45,23:24:44,
16,-13,42,23:24:44,
16,-22,37,23:24:45,
17,-32,42,23:24:45,
30,-37,49,23:24:45,
12,-21,37,23:24:45,
18,-12,41,23:24:45,
29,-11,45,23:24:45,
24,-17,38,23:24:45,
28,-23,30,23:24:46,
33,-25,44,23:24:49,
26,-26,31,23:24:49,
31,-21,41,23:24:49,
24,-26,29,23:24:49,
31,-19,42,23:24:49,
27,-27,32,23:24:50,
23,-23,23,23:24:50,
30,-20,45,23:24:50,
27,-28,31,23:24:50,
23,-19,19,23:24:50,
22,-14,30,23:24:50,
32,-29,42,23:24:50,
27,-27,30,23:24:50,
22,-17,22,23:24:50,
23,-14,32,23:24:50,
30,-21,48,23:24:50,
26,-29,40,23:24:50,
20,-20,32,23:24:50,
23,-30,47,23:24:50,
24,-34,36,23:24:50,
16,-33,25,23:24:50,
14,-24,30,23:24:50,
21,-24,38,23:24:50,
17,-14,39,23:24:51,
12,-12,49,23:24:51,
22,-12,50,23:24:51,
26,-11,39,23:24:51,
17,-16,42,23:24:51,
