angleX,angleY,angleZ,Time,Label
9,-48,5,22:29:35,Long Standing
33,-43,21,22:29:35,Long Standing
6,27,11,22:29:36,Long Standing
-24,33,13,22:29:36,Long Standing
50,-15,22,22:29:37,Long Standing
37,-16,-13,22:29:37,Long Standing
29,-21,-18,22:29:38,Long Standing
37,-20,-20,22:29:38,Long Standing
37,-21,-21,22:29:39,Long Standing
37,-20,-25,22:29:39,Long Standing
37,-20,-23,22:29:40,Long Standing
37,-20,-23,22:29:40,Long Standing
37,-21,-24,22:29:41,Long Standing
36,-20,-24,22:29:41,Long Standing
36,-20,-24,22:29:42,Long Standing
37,-20,-23,22:29:42,Long Standing
37,-20,-24,22:29:43,Long Standing
38,-20,-23,22:29:43,Long Standing
35,-20,-24,22:29:44,Long Standing
36,-19,-23,22:29:44,Long Standing
37,-21,-23,22:29:45,Long Standing
37,-20,-24,22:29:45,Long Standing
36,-21,-23,22:29:46,Long Standing
37,-22,-22,22:29:46,Long Standing
38,-20,-22,22:29:47,Long Standing
38,-19,-22,22:29:47,Long Standing
38,-20,-22,22:29:48,Long Standing
37,-19,-21,22:29:48,Long Standing
38,-19,-23,22:29:49,Long Standing
38,-19,-22,22:29:49,Long Standing
38,-19,-22,22:29:50,Long Standing
38,-20,-22,22:29:50,Long Standing
38,-20,-22,22:29:51,Long Standing
38,-20,-21,22:29:51,Long Standing
38,-21,-22,22:29:52,Long Standing
38,-20,-21,22:29:52,Long Standing
35,-14,-25,22:29:53,Long Standing
-15,-42,-12,22:29:54,Bowing
-21,-43,-9,22:29:54,Bowing
-27,-41,-9,22:29:55,Bowing
-21,-42,-10,22:29:55,Bowing
-19,-44,-10,22:29:56,Bowing
-19,-44,-9,22:29:56,Bowing
-18,-44,-10,22:29:57,Bowing
-20,-43,-11,22:29:57,Bowing
-22,-47,-5,22:29:58,Short Standing
1,-42,-1,22:29:58,Short Standing
8,-48,5,22:29:59,Short Standing
6,-48,5,22:29:59,Short Standing
5,-46,6,22:30:00,Short Standing
6,-48,4,22:30:00,Short Standing
0,-31,-3,22:30:01,Short Standing
7,-42,7,22:30:01,Short Standing
44,-42,41,22:30:02,1st Prostration
6,-44,16,22:30:02,1st Prostration
19,-39,20,22:30:03,1st Prostration
27,-32,23,22:30:03,1st Prostration
28,-33,22,22:30:04,1st Prostration
28,-28,27,22:30:04,1st Prostration
29,-24,31,22:30:05,1st Prostration
20,-31,31,22:30:05,1st Prostration
28,-17,39,22:30:06,Short Sitting
25,-22,34,22:30:06,Short Sitting
25,-24,34,22:30:07,Short Sitting
24,-23,35,22:30:07,Short Sitting
24,-23,33,22:30:08,Short Sitting
37,-58,27,22:30:08,2nd Prostration
22,-33,27,22:30:09,2nd Prostration
23,-37,21,22:30:09,2nd Prostration
22,-38,21,22:30:10,2nd Prostration
22,-38,20,22:30:10,2nd Prostration
23,-37,20,22:30:11,2nd Prostration
23,-38,19,22:30:11,2nd Prostration
23,-37,20,22:30:12,2nd Prostration
23,-36,22,22:30:12,2nd Prostration
26,-36,23,22:30:13,2nd Prostration
21,-37,24,22:30:13,2nd Prostration
-5,-42,5,22:30:14,2nd Prostration
29,-29,12,22:30:15,Long Standing
16,-11,7,22:30:16,Long Standing
40,-23,-21,22:30:17,Long Standing
39,-20,-21,22:30:17,Long Standing
38,-21,-20,22:30:18,Long Standing
39,-20,-20,22:30:18,Long Standing
39,-21,-20,22:30:19,Long Standing
38,-20,-22,22:30:19,Long Standing
39,-22,-18,22:30:20,Long Standing
39,-20,-19,22:30:20,Long Standing
39,-21,-21,22:30:21,Long Standing
39,-20,-20,22:30:21,Long Standing
39,-21,-20,22:30:22,Long Standing
38,-21,-20,22:30:22,Long Standing
38,-20,-20,22:30:23,Long Standing
39,-21,-20,22:30:23,Long Standing
37,-21,-20,22:30:24,Long Standing
45,-23,-21,22:30:24,Long Standing
42,-22,-20,22:30:25,Long Standing
37,-20,-21,22:30:25,Long Standing
35,-20,-22,22:30:26,Long Standing
38,-21,-21,22:30:26,Long Standing
34,-25,-19,22:30:27,Long Standing
36,-26,-20,22:30:27,Long Standing
34,-19,-26,22:30:28,Long Standing
35,-21,-25,22:30:28,Long Standing
37,-22,-24,22:30:29,Long Standing
35,-22,-23,22:30:29,Long Standing
38,-20,-22,22:30:30,Long Standing
39,-20,-24,22:30:30,Long Standing
35,-24,-20,22:30:31,Long Standing
38,-20,-23,22:30:31,Long Standing
35,-23,-21,22:30:32,Long Standing
35,-23,-23,22:30:32,Long Standing
37,-24,-20,22:30:33,Long Standing
38,-24,-21,22:30:33,Long Standing
38,-24,-21,22:30:34,Long Standing
37,-23,-21,22:30:34,Long Standing
37,-24,-21,22:30:35,Long Standing
37,-22,-21,22:30:35,Long Standing
35,-21,-15,22:30:36,Bowing
