angleX,angleY,angleZ,Time,Label
22,-52,19,22:17:37,Long Standing
40,-15,25,22:17:37,Long Standing
-11,34,23,22:17:38,Long Standing
-18,37,16,22:17:38,Long Standing
44,-22,-6,22:17:39,Long Standing
39,-16,-15,22:17:40,Long Standing
41,-18,-16,22:17:40,Long Standing
42,-18,-18,22:17:41,Long Standing
40,-18,-19,22:17:41,Long Standing
40,-18,-20,22:17:42,Long Standing
40,-19,-20,22:17:42,Long Standing
39,-19,-20,22:17:43,Long Standing
40,-20,-20,22:17:43,Long Standing
39,-19,-20,22:17:44,Long Standing
39,-19,-21,22:17:44,Long Standing
39,-19,-20,22:17:45,Long Standing
39,-19,-20,22:17:45,Long Standing
39,-19,-20,22:17:46,Long Standing
40,-19,-19,22:17:46,Long Standing
39,-20,-19,22:17:47,Long Standing
39,-20,-19,22:17:47,Long Standing
39,-20,-19,22:17:48,Long Standing
39,-20,-19,22:17:48,Long Standing
40,-20,-19,22:17:49,Long Standing
41,-20,-19,22:17:49,Long Standing
39,-21,-19,22:17:50,Long Standing
39,-20,-19,22:17:50,Long Standing
40,-20,-19,22:17:51,Long Standing
39,-20,-20,22:17:51,Long Standing
39,-20,-20,22:17:52,Long Standing
40,-20,-19,22:17:52,Long Standing
33,-34,1,22:17:53,Bowing
11,-42,-3,22:17:53,Bowing
-12,-49,-33,22:17:54,Bowing
-18,-42,-12,22:17:54,Bowing
-21,-42,-9,22:17:55,Bowing
-21,-41,-16,22:17:55,Bowing
-21,-43,-13,22:17:56,Bowing
-21,-42,-11,22:17:56,Bowing
-20,-42,-13,22:17:57,Bowing
-20,-41,-12,22:17:57,Bowing
-20,-42,-12,22:17:58,Bowing
0,-51,-4,22:17:58,Short Standing
4,-38,-3,22:17:59,Short Standing
14,-48,21,22:17:59,Short Standing
9,-45,3,22:18:00,Short Standing
13,-49,11,22:18:00,Short Standing
7,-47,2,22:18:01,Short Standing
6,-42,3,22:18:01,Short Standing
-5,-55,0,22:18:02,Short Standing
6,-47,9,22:18:02,Short Standing
5,-42,24,22:18:03,Prostration
17,-41,23,22:18:03,Prostration
22,-31,29,22:18:04,Prostration
25,-33,26,22:18:04,Prostration
23,-32,28,22:18:05,Prostration
23,-31,28,22:18:05,Prostration
23,-31,28,22:18:06,Prostration
23,-31,28,22:18:06,Prostration
23,-31,29,22:18:07,Prostration
22,-32,28,22:18:07,Prostration
24,-33,27,22:18:08,Prostration
25,-28,32,22:18:08,Prostration
-6,-25,17,22:18:09,Sitting
19,-27,29,22:18:09,Sitting
18,-30,33,22:18:10,Sitting
21,-30,33,22:18:10,Sitting
32,-24,23,22:18:11,Sitting
17,-46,18,22:18:11,Prostration
23,-33,25,22:18:12,Prostration
24,-32,27,22:18:12,Prostration
23,-34,25,22:18:13,Prostration
23,-35,24,22:18:13,Prostration
23,-34,25,22:18:14,Prostration
23,-35,24,22:18:14,Prostration
23,-35,24,22:18:15,Prostration
23,-36,23,22:18:15,Prostration
27,-33,26,22:18:16,Prostration
14,-58,11,22:18:16,Prostration
32,-30,17,22:18:17,Prostration
2,-42,18,22:18:17,Long Standing
-15,-46,16,22:18:18,Long Standing
18,-32,4,22:18:18,Long Standing
23,-14,8,22:18:19,Long Standing
49,-15,-11,22:18:19,Long Standing
43,-14,-14,22:18:20,Long Standing
44,-15,-16,22:18:20,Long Standing
43,-14,-18,22:18:21,Long Standing
42,-14,-19,22:18:21,Long Standing
43,-14,-18,22:18:22,Long Standing
43,-13,-18,22:18:22,Long Standing
43,-13,-18,22:18:23,Long Standing
43,-14,-18,22:18:23,Long Standing
42,-15,-19,22:18:24,Long Standing
42,-16,-18,22:18:24,Long Standing
42,-15,-18,22:18:25,Long Standing
42,-15,-19,22:18:25,Long Standing
42,-15,-19,22:18:26,Long Standing
42,-16,-19,22:18:26,Long Standing
42,-15,-18,22:18:27,Long Standing
42,-16,-19,22:18:27,Long Standing
42,-16,-19,22:18:28,Long Standing
42,-16,-20,22:18:28,Long Standing
42,-16,-19,22:18:29,Long Standing
42,-16,-18,22:18:29,Long Standing
42,-16,-19,22:18:30,Long Standing
41,-16,-19,22:18:30,Long Standing
42,-16,-19,22:18:31,Long Standing
42,-15,-18,22:18:31,Long Standing
26,-43,6,22:18:32,Bowing
-1,-53,-12,22:18:32,Bowing
-13,-45,-11,22:18:33,Bowing
-32,-41,-9,22:18:33,Bowing
-23,-42,-10,22:18:34,Bowing
-22,-42,-11,22:18:34,Bowing
-21,-42,-11,22:18:35,Bowing
-21,-42,-9,22:18:35,Bowing
-23,-55,-11,22:18:36,Bowing
0,-41,-4,22:18:36,Short Standing
16,-49,15,22:18:37,Short Standing
8,-46,4,22:18:37,Short Standing
8,-48,3,22:18:38,Short Standing
2,-48,6,22:18:38,Short Standing
-3,-45,-6,22:18:39,Short Standing
-8,-31,-4,22:18:39,Short Standing
-5,-42,10,22:18:40,Prostration
20,-37,24,22:18:40,Prostration
30,-31,22,22:18:41,Prostration
31,-23,28,22:18:41,Prostration
32,-23,27,22:18:42,Prostration
30,-23,29,22:18:42,Prostration
31,-23,30,22:18:43,Prostration
28,-24,29,22:18:43,Prostration
34,-17,31,22:18:44,Sitting
17,-40,31,22:18:44,Sitting
18,-23,32,22:18:45,Sitting
16,-29,33,22:18:45,Sitting
17,-31,33,22:18:46,Sitting
15,-30,35,22:18:46,Sitting
7,-38,30,22:18:47,Prostration
17,-35,38,22:18:47,Prostration
20,-28,32,22:18:48,Prostration
23,-31,30,22:18:48,Prostration
20,-33,28,22:18:49,Prostration
20,-34,28,22:18:49,Prostration
21,-33,28,22:18:50,Prostration
21,-34,27,22:18:50,Prostration
21,-33,28,22:18:51,Prostration
23,-29,31,22:18:51,Prostration
24,-28,32,22:18:52,Prostration
14,-34,35,22:18:52,Prostration
34,-20,41,22:18:53,Sitting
15,-30,32,22:18:53,Sitting
24,-30,31,22:18:54,Sitting
19,-30,32,22:18:54,Sitting
17,-32,32,22:18:55,Sitting
18,-33,31,22:18:55,Sitting
17,-32,31,22:18:56,Sitting
18,-32,31,22:18:56,Sitting
19,-32,31,22:18:57,Sitting
22,-32,30,22:18:57,Sitting
19,-33,30,22:18:58,Sitting
18,-33,30,22:18:58,Sitting
13,-32,32,22:18:59,Sitting
15,-32,33,22:18:59,Sitting
18,-32,32,22:19:00,Sitting
17,-32,31,22:19:00,Sitting
18,-32,31,22:19:01,Sitting
17,-31,31,22:19:01,Sitting
35,-7,32,22:19:02,Sitting
29,-36,20,22:19:02,Sitting
14,-47,0,22:19:03,Long Standing
24,-29,10,22:19:03,Long Standing
29,-45,28,22:19:04,Long Standing
12,-50,25,22:19:04,Long Standing
16,-6,-1,22:19:05,Long Standing
34,-15,-15,22:19:05,Long Standing
41,-21,-13,22:19:06,Long Standing
43,-22,-18,22:19:06,Long Standing
39,-19,-20,22:19:07,Long Standing
40,-17,-20,22:19:07,Long Standing
40,-18,-19,22:19:08,Long Standing
40,-18,-20,22:19:08,Long Standing
40,-19,-20,22:19:09,Long Standing
40,-19,-20,22:19:09,Long Standing
40,-18,-19,22:19:10,Long Standing
40,-19,-20,22:19:10,Long Standing
40,-19,-20,22:19:11,Long Standing
40,-19,-20,22:19:11,Long Standing
40,-19,-20,22:19:12,Long Standing
40,-19,-20,22:19:12,Long Standing
40,-17,-20,22:19:13,Long Standing
39,-18,-20,22:19:13,Long Standing
40,-19,-20,22:19:14,Long Standing
40,-18,-20,22:19:14,Long Standing
38,-20,-20,22:19:15,Long Standing
23,-41,-8,22:19:15,Long Standing
0,-40,-9,22:19:16,Bowing
-20,-48,-11,22:19:16,Bowing
-16,-43,-10,22:19:17,Bowing
-14,-45,-15,22:19:17,Bowing
-13,-44,-13,22:19:18,Bowing
-11,-45,-12,22:19:18,Bowing
-15,-44,-12,22:19:19,Bowing
-14,-44,-10,22:19:19,Bowing
0,-54,-4,22:19:20,Short Standing
2,-41,-1,22:19:20,Short Standing
3,-50,2,22:19:21,Short Standing
7,-47,7,22:19:21,Short Standing
8,-48,3,22:19:22,Short Standing
6,-47,0,22:19:22,Short Standing
15,-57,8,22:19:23,Prostration
17,-66,21,22:19:23,Prostration
14,-39,24,22:19:24,Prostration
24,-33,26,22:19:24,Prostration
26,-30,28,22:19:25,Prostration
23,-35,23,22:19:25,Prostration
24,-35,23,22:19:26,Prostration
34,-23,30,22:19:26,Prostration
34,-42,29,22:19:27,Sitting
21,-20,37,22:19:27,Sitting
17,-26,36,22:19:28,Sitting
24,-24,35,22:19:28,Sitting
30,-16,26,22:19:29,Prostration
