angleX,angleY,angleZ,Time,
9,-35,32,23:30:23,
7,-36,29,23:30:24,
7,-26,44,23:30:24,
9,25,17,23:30:25,
-16,42,16,23:30:25,
-15,41,17,23:30:26,
27,4,24,23:30:26,
48,-21,3,23:30:27,
42,-23,-10,23:30:27,
43,-23,-6,23:30:28,
42,-23,-5,23:30:28,
43,-22,-5,23:30:29,
42,-22,-6,23:30:29,
43,-22,-6,23:30:30,
43,-22,-5,23:30:30,
43,-22,-5,23:30:31,
42,-23,-6,23:30:31,
42,-23,-5,23:30:32,
43,-22,-5,23:30:32,
42,-22,-5,23:30:33,
43,-23,-5,23:30:33,
42,-22,-5,23:30:34,
42,-23,-5,23:30:34,
42,-23,-5,23:30:35,
42,-23,-5,23:30:35,
42,-23,-5,23:30:36,
43,-23,-5,23:30:36,
43,-23,-5,23:30:37,
42,-23,-5,23:30:37,
42,-23,-4,23:30:38,
42,-23,-5,23:30:38,
42,-23,-5,23:30:39,
42,-23,-5,23:30:39,
42,-23,-5,23:30:40,
43,-23,-4,23:30:40,
42,-23,-5,23:30:41,
43,-23,-4,23:30:41,
42,-23,-5,23:30:42,
31,-30,-3,23:30:42,
19,-40,-7,23:30:43,
4,-53,-15,23:30:43,
-8,-48,-17,23:30:44,
-2,-44,-21,23:30:44,
-4,-44,-19,23:30:45,
-5,-44,-20,23:30:45,
-6,-43,-21,23:30:46,
-6,-44,-20,23:30:46,
-6,-50,-18,23:30:47,
1,-47,-1,23:30:47,
11,-45,7,23:30:48,
13,-46,11,23:30:48,
9,-46,10,23:30:49,
11,-46,7,23:30:49,
5,-30,4,23:30:50,
9,-56,16,23:30:50,
19,-18,39,23:30:51,
25,-28,38,23:30:51,
30,-14,33,23:30:52,
30,-27,27,23:30:52,
30,-27,28,23:30:53,
29,-27,27,23:30:53,
29,-27,28,23:30:54,
29,-27,28,23:30:54,
29,-22,30,23:30:55,
27,-25,29,23:30:55,
23,-24,34,23:30:56,
25,-13,42,23:30:56,
22,-11,40,23:30:57,
24,-13,39,23:30:57,
15,-26,44,23:30:58,
26,-4,45,23:30:58,
30,-18,35,23:30:59,
30,-19,33,23:30:59,
30,-21,32,23:31:00,
30,-20,31,23:31:00,
30,-21,31,23:31:01,
30,-21,32,23:31:01,
29,-21,31,23:31:02,
27,-19,36,23:31:02,
20,-30,36,23:31:03,
2,-38,11,23:31:03,
24,-27,42,23:31:04,
12,-10,44,23:31:04,
17,-47,16,23:31:05,
8,-53,16,23:31:05,
31,-26,-3,23:31:06,
41,-24,-3,23:31:06,
44,-24,-5,23:31:07,
42,-24,-3,23:31:07,
42,-24,-3,23:31:08,
42,-23,-4,23:31:08,
41,-24,-4,23:31:09,
43,-24,-4,23:31:09,
42,-23,-3,23:31:10,
42,-24,-3,23:31:10,
42,-24,-4,23:31:11,
42,-24,-3,23:31:11,
42,-23,-3,23:31:12,
43,-23,-3,23:31:12,
42,-24,-3,23:31:13,
42,-24,-4,23:31:13,
42,-24,-4,23:31:14,
41,-24,-4,23:31:14,
43,-24,-4,23:31:15,
42,-24,-3,23:31:15,
43,-24,-3,23:31:16,
42,-23,-3,23:31:16,
42,-23,-3,23:31:17,
42,-23,-3,23:31:17,
42,-23,-3,23:31:18,
42,-23,-3,23:31:18,
42,-23,-3,23:31:19,
28,-43,-3,23:31:19,
0,-50,-17,23:31:20,
-6,-43,-24,23:31:20,
-5,-39,-27,23:31:21,
-1,-41,-27,23:31:21,
-3,-40,-26,23:31:22,
-2,-42,-25,23:31:22,
-3,-42,-25,23:31:23,
-2,-43,-21,23:31:23,
-4,-44,-15,23:31:24,
6,-48,-3,23:31:24,
14,-48,3,23:31:25,
12,-47,5,23:31:25,
14,-47,4,23:31:26,
17,-47,3,23:31:26,
0,-26,-11,23:31:27,
38,-37,4,23:31:27,
20,-32,15,23:31:28,
29,-39,30,23:31:28,
31,-17,34,23:31:29,
30,-24,28,23:31:29,
31,-23,29,23:31:30,
31,-24,28,23:31:30,
31,-24,28,23:31:31,
32,-24,27,23:31:31,
32,-19,32,23:31:32,
25,-22,32,23:31:32,
25,-22,31,23:31:33,
26,-11,38,23:31:33,
28,-12,38,23:31:34,
28,-11,37,23:31:34,
21,-14,29,23:31:35,
30,-23,32,23:31:35,
33,-19,30,23:31:36,
32,-23,29,23:31:36,
32,-21,28,23:31:37,
33,-21,29,23:31:37,
33,-20,29,23:31:38,
33,-20,29,23:31:39,
33,-18,29,23:31:39,
30,-20,32,23:31:40,
20,-31,33,23:31:40,
28,-23,37,23:31:41,
20,-10,41,23:31:41,
27,-10,40,23:31:42,
28,-8,38,23:31:42,
29,-7,38,23:31:43,
28,-8,38,23:31:43,
28,-8,38,23:31:44,
28,-8,39,23:31:44,
26,-7,39,23:31:45,
27,-7,39,23:31:45,
27,-7,40,23:31:46,
26,-7,39,23:31:46,
26,-7,40,23:31:47,
26,-7,40,23:31:47,
26,-8,40,23:31:48,
27,-7,40,23:31:48,
17,-10,41,23:31:49,
23,-40,10,23:31:49,
15,-50,9,23:31:50,
10,-42,16,23:31:50,
25,-15,36,23:31:51,
48,-11,38,23:31:51,
27,-34,20,23:31:52,
10,-47,8,23:31:52,
38,-20,16,23:31:53,
42,-21,-1,23:31:54,
43,-21,-1,23:31:54,
43,-19,1,23:31:55,
42,-20,0,23:31:56,
45,-20,3,23:31:56,
43,-21,0,23:31:57,
47,-18,0,23:31:58,
45,-20,0,23:31:58,
45,-20,0,23:31:59,
44,-20,0,23:31:59,
46,-20,0,23:32:00,
43,-20,0,23:32:00,
44,-20,0,23:32:01,
45,-20,0,23:32:01,
44,-20,0,23:32:02,
44,-19,0,23:32:02,
44,-18,0,23:32:03,
31,-39,-5,23:32:03,
6,-43,-8,23:32:04,
-3,-46,-18,23:32:04,
0,-43,-21,23:32:05,
