angleX,angleY,angleZ,Time,
15,-42,23,23:16:57,
13,-40,23,23:16:57,
27,-37,37,23:16:58,
40,10,22,23:16:58,
-6,43,21,23:16:59,
-12,37,12,23:16:59,
48,-21,0,23:17:00,
43,-22,-9,23:17:01,
43,-20,-9,23:17:01,
43,-20,-10,23:17:02,
43,-19,-10,23:17:02,
43,-19,-12,23:17:03,
43,-19,-12,23:17:03,
43,-19,-11,23:17:04,
43,-19,-11,23:17:04,
44,-19,-11,23:17:05,
43,-19,-10,23:17:05,
43,-19,-11,23:17:06,
43,-20,-11,23:17:06,
42,-20,-11,23:17:07,
43,-20,-10,23:17:07,
43,-20,-10,23:17:08,
43,-20,-11,23:17:08,
44,-20,-10,23:17:09,
43,-20,-10,23:17:09,
42,-20,-10,23:17:10,
42,-20,-10,23:17:10,
43,-20,-10,23:17:11,
43,-20,-10,23:17:11,
43,-20,-10,23:17:12,
43,-19,-10,23:17:12,
43,-20,-10,23:17:13,
43,-19,-10,23:17:13,
43,-20,-10,23:17:14,
43,-20,-10,23:17:14,
36,-30,-4,23:17:15,
17,-42,-2,23:17:15,
0,-48,-14,23:17:16,
-7,-48,-16,23:17:16,
-8,-44,-20,23:17:17,
-7,-44,-20,23:17:17,
-8,-44,-20,23:17:18,
-7,-43,-18,23:17:18,
-8,-44,-19,23:17:19,
-9,-44,-19,23:17:19,
-8,-44,-18,23:17:20,
-11,-51,-13,23:17:20,
-1,-45,-7,23:17:21,
14,-46,3,23:17:21,
16,-45,5,23:17:22,
13,-46,5,23:17:22,
14,-46,7,23:17:23,
18,-46,2,23:17:23,
13,-34,5,23:17:24,
34,-35,7,23:17:24,
25,-43,32,23:17:25,
36,-13,33,23:17:26,
36,-20,25,23:17:26,
36,-21,24,23:17:27,
36,-21,25,23:17:27,
35,-21,24,23:17:28,
36,-21,24,23:17:28,
36,-17,33,23:17:29,
16,-32,31,23:17:29,
19,-24,32,23:17:30,
27,-10,37,23:17:30,
30,-9,37,23:17:31,
29,-6,39,23:17:31,
24,-18,35,23:17:32,
31,-15,33,23:17:32,
31,-25,27,23:17:33,
32,-28,22,23:17:33,
33,-28,22,23:17:34,
33,-27,23,23:17:34,
33,-27,22,23:17:35,
33,-27,22,23:17:35,
32,-26,22,23:17:36,
30,-43,37,23:17:36,
14,-38,21,23:17:37,
31,-26,37,23:17:37,
24,10,43,23:17:38,
13,-18,32,23:17:38,
22,-32,12,23:17:39,
47,-18,-15,23:17:39,
42,-17,-10,23:17:40,
42,-17,-7,23:17:40,
47,-20,-4,23:17:41,
44,-19,-10,23:17:41,
46,-18,-10,23:17:42,
43,-19,-9,23:17:42,
44,-19,-9,23:17:43,
44,-19,-8,23:17:43,
43,-19,-9,23:17:44,
43,-19,-10,23:17:44,
44,-19,-9,23:17:45,
44,-19,-8,23:17:45,
45,-19,-7,23:17:46,
43,-19,-8,23:17:46,
43,-19,-9,23:17:47,
44,-19,-9,23:17:47,
43,-19,-8,23:17:48,
43,-19,-8,23:17:48,
43,-19,-9,23:17:49,
30,-26,-1,23:17:49,
17,-44,-2,23:17:50,
-8,-45,-15,23:17:50,
-6,-41,-19,23:17:51,
-1,-45,-21,23:17:51,
-1,-44,-19,23:17:52,
-1,-44,-20,23:17:52,
-2,-45,-21,23:17:53,
0,-47,-17,23:17:53,
-5,-47,-9,23:17:54,
10,-46,-3,23:17:54,
