angleX,angleY,angleZ,Time,
4,-43,22,23:26:53,
0,-43,27,23:26:53,
21,-11,46,23:26:54,
6,34,8,23:26:54,
-10,47,11,23:26:55,
-12,33,2,23:26:55,
41,-24,-3,23:26:56,
43,-24,-8,23:26:57,
40,-24,-8,23:26:57,
41,-24,-9,23:26:58,
42,-24,-8,23:26:58,
38,-24,-10,23:26:59,
41,-24,-10,23:26:59,
41,-24,-9,23:27:00,
42,-24,-9,23:27:00,
40,-25,-10,23:27:01,
40,-24,-8,23:27:01,
42,-23,-8,23:27:02,
41,-24,-7,23:27:02,
42,-23,-7,23:27:03,
42,-24,-9,23:27:03,
42,-24,-8,23:27:04,
40,-24,-8,23:27:04,
41,-24,-8,23:27:05,
40,-22,-4,23:27:05,
39,-22,-7,23:27:06,
42,-22,-4,23:27:06,
41,-25,-7,23:27:07,
43,-26,-8,23:27:07,
41,-23,-6,23:27:08,
42,-25,-7,23:27:08,
42,-24,-9,23:27:09,
45,-23,-5,23:27:09,
42,-22,-1,23:27:10,
41,-25,-3,23:27:10,
41,-24,-5,23:27:11,
37,-25,-8,23:27:11,
43,-23,-4,23:27:12,
43,-23,-5,23:27:12,
42,-24,-6,23:27:13,
43,-28,-3,23:27:13,
41,-25,-2,23:27:14,
43,-26,-1,23:27:14,
41,-25,-3,23:27:15,
22,-25,-4,23:27:15,
11,-50,-14,23:27:16,
-5,-46,-18,23:27:16,
-3,-44,-21,23:27:17,
0,-42,-24,23:27:17,
-1,-43,-24,23:27:18,
-3,-43,-23,23:27:18,
-2,-43,-22,23:27:19,
-5,-46,-22,23:27:19,
-3,-43,-20,23:27:20,
-4,-44,-22,23:27:20,
-5,-50,-16,23:27:21,
6,-45,-1,23:27:21,
6,-45,5,23:27:22,
11,-46,10,23:27:22,
12,-46,12,23:27:23,
8,-44,6,23:27:23,
12,-44,13,23:27:24,
10,-37,42,23:27:24,
20,-32,36,23:27:25,
32,-18,37,23:27:25,
36,-18,29,23:27:26,
32,-27,25,23:27:26,
32,-25,26,23:27:27,
31,-27,25,23:27:27,
32,-26,25,23:27:28,
31,-26,24,23:27:28,
30,-19,33,23:27:29,
10,-38,40,23:27:29,
19,-13,42,23:27:30,
24,-11,40,23:27:30,
24,-9,40,23:27:31,
21,0,38,23:27:31,
19,-17,40,23:27:32,
24,-12,37,23:27:32,
30,-22,35,23:27:33,
26,-20,35,23:27:33,
26,-26,32,23:27:34,
26,-26,31,23:27:34,
26,-27,29,23:27:35,
23,-25,30,23:27:35,
22,-26,34,23:27:36,
10,-39,18,23:27:36,
27,-31,31,23:27:37,
30,-2,28,23:27:37,
33,-46,36,23:27:38,
7,-66,8,23:27:38,
28,-41,-5,23:27:39,
33,-22,0,23:27:39,
41,-19,-3,23:27:40,
44,-22,-4,23:27:40,
44,-22,-4,23:27:41,
44,-21,-4,23:27:41,
43,-21,-4,23:27:42,
43,-21,-4,23:27:42,
44,-21,-5,23:27:43,
44,-21,-4,23:27:43,
43,-21,-4,23:27:44,
43,-22,-4,23:27:44,
44,-21,-4,23:27:45,
42,-20,-5,23:27:45,
43,-21,-4,23:27:46,
44,-21,-4,23:27:46,
43,-20,-4,23:27:47,
43,-21,-4,23:27:47,
43,-21,-4,23:27:48,
43,-21,-4,23:27:48,
47,-20,-1,23:27:49,
45,-22,-2,23:27:49,
44,-21,-3,23:27:50,
47,-21,-3,23:27:50,
47,-18,-5,23:27:51,
43,-21,-5,23:27:51,
44,-20,-5,23:27:52,
45,-21,-4,23:27:52,
42,-22,-6,23:27:53,
31,-30,-6,23:27:53,
12,-54,0,23:27:54,
-3,-51,-14,23:27:54,
1,-45,-20,23:27:55,
-2,-44,-21,23:27:55,
0,-44,-20,23:27:56,
0,-44,-20,23:27:56,
0,-45,-19,23:27:57,
6,-45,-8,23:27:57,
7,-42,3,23:27:58,
13,-46,10,23:27:58,
9,-46,9,23:27:59,
13,-46,8,23:27:59,
23,-40,0,23:28:00,
29,-42,-1,23:28:00,
43,-34,18,23:28:01,
14,-36,19,23:28:02,
32,-17,38,23:28:02,
28,-23,31,23:28:03,
30,-22,31,23:28:03,
31,-21,30,23:28:04,
31,-21,31,23:28:04,
31,-20,31,23:28:05,
30,-18,31,23:28:05,
26,-21,36,23:28:06,
13,-26,34,23:28:06,
17,-15,42,23:28:07,
23,-11,43,23:28:07,
26,-8,40,23:28:08,
19,-9,39,23:28:08,
28,-35,45,23:28:09,
29,-12,37,23:28:09,
30,-18,33,23:28:10,
29,-22,31,23:28:10,
31,-21,31,23:28:11,
31,-20,31,23:28:11,
32,-20,30,23:28:12,
32,-21,30,23:28:12,
30,-18,35,23:28:13,
23,-28,32,23:28:13,
23,-29,30,23:28:14,
18,-10,39,23:28:14,
23,-10,41,23:28:15,
25,-8,40,23:28:15,
25,-7,41,23:28:16,
27,-6,40,23:28:16,
