angleX,angleY,angleZ,Time,
15,-40,21,22:53:56,
15,-40,23,22:53:56,
16,-20,46,22:53:57,
-10,24,35,22:53:57,
-27,35,1,22:53:58,
-34,31,4,22:53:58,
34,-24,-6,22:53:59,
43,-21,-7,22:54:00,
42,-21,-7,22:54:00,
44,-21,-5,22:54:01,
42,-21,-6,22:54:01,
43,-21,-7,22:54:02,
43,-20,-8,22:54:02,
44,-21,-8,22:54:03,
42,-23,-6,22:54:03,
44,-21,-6,22:54:04,
43,-20,-6,22:54:04,
43,-21,-5,22:54:05,
43,-21,-6,22:54:05,
43,-21,-6,22:54:06,
43,-21,-5,22:54:06,
43,-21,-6,22:54:07,
42,-21,-7,22:54:07,
43,-21,-7,22:54:08,
40,-21,-7,22:54:08,
44,-21,-5,22:54:09,
43,-20,-5,22:54:09,
43,-21,-5,22:54:10,
43,-21,-5,22:54:10,
44,-21,-6,22:54:11,
43,-21,-5,22:54:11,
43,-21,-5,22:54:12,
43,-21,-5,22:54:12,
43,-21,-5,22:54:13,
42,-20,-6,22:54:13,
41,-26,-2,22:54:14,
24,-40,-3,22:54:14,
7,-47,-8,22:54:15,
-12,-46,-16,22:54:15,
-3,-42,-22,22:54:16,
0,-42,-23,22:54:16,
0,-43,-23,22:54:17,
0,-42,-22,22:54:17,
0,-42,-24,22:54:18,
0,-42,-24,22:54:18,
0,-48,-15,22:54:19,
13,-38,2,22:54:19,
17,-46,12,22:54:20,
14,-45,9,22:54:20,
12,-46,8,22:54:21,
14,-46,8,22:54:21,
14,-54,3,22:54:22,
15,-34,-6,22:54:22,
42,-41,23,22:54:23,
23,-49,22,22:54:23,
33,0,17,22:54:24,
38,-15,24,22:54:24,
36,-27,19,22:54:25,
34,-28,18,22:54:25,
35,-28,19,22:54:26,
35,-27,19,22:54:26,
35,-27,19,22:54:27,
35,-27,19,22:54:27,
32,-22,30,22:54:28,
24,-38,28,22:54:28,
12,-12,42,22:54:29,
18,-4,44,22:54:29,
21,-9,42,22:54:30,
23,-6,46,22:54:30,
17,-7,39,22:54:31,
38,-37,45,22:54:31,
32,-17,34,22:54:32,
33,-19,28,22:54:32,
33,-22,27,22:54:33,
33,-22,27,22:54:33,
34,-22,26,22:54:34,
33,-22,26,22:54:34,
34,-22,26,22:54:35,
34,-22,26,22:54:35,
35,-20,27,22:54:36,
36,-19,30,22:54:36,
27,-25,30,22:54:37,
13,-32,22,22:54:37,
9,-42,18,22:54:38,
24,-22,31,22:54:38,
32,-13,32,22:54:39,
23,-9,48,22:54:39,
26,-40,11,22:54:40,
27,-40,1,22:54:40,
43,-17,-7,22:54:41,
41,-21,-13,22:54:41,
41,-21,-12,22:54:42,
43,-21,-11,22:54:42,
43,-20,-12,22:54:43,
43,-21,-12,22:54:43,
41,-22,-12,22:54:44,
41,-21,-11,22:54:44,
41,-21,-11,22:54:45,
43,-21,-11,22:54:45,
42,-21,-11,22:54:46,
42,-21,-11,22:54:46,
42,-21,-11,22:54:47,
42,-21,-11,22:54:47,
42,-22,-11,22:54:48,
41,-22,-12,22:54:48,
41,-21,-12,22:54:49,
42,-21,-12,22:54:49,
42,-21,-12,22:54:50,
41,-22,-11,22:54:50,
41,-22,-12,22:54:51,
42,-21,-10,22:54:51,
43,-22,-9,22:54:52,
43,-23,-9,22:54:52,
42,-22,-10,22:54:53,
41,-22,-10,22:54:53,
42,-22,-11,22:54:54,
42,-23,-11,22:54:54,
39,-24,-9,22:54:55,
19,-43,-2,22:54:55,
-1,-43,-15,22:54:56,
-9,-48,-20,22:54:56,
-8,-43,-21,22:54:57,
-9,-43,-22,22:54:57,
-7,-43,-21,22:54:58,
-8,-43,-21,22:54:58,
-7,-43,-21,22:54:59,
-10,-49,-18,22:54:59,
0,-39,-13,22:55:00,
11,-50,-6,22:55:00,
2,-47,4,22:55:01,
7,-47,9,22:55:01,
15,-46,6,22:55:02,
12,-46,0,22:55:02,
38,-42,0,22:55:03,
39,-25,17,22:55:03,
21,-38,20,22:55:04,
29,-33,27,22:55:04,
34,-14,31,22:55:05,
36,-18,25,22:55:05,
37,-20,24,22:55:06,
37,-20,25,22:55:06,
37,-20,24,22:55:07,
38,-17,26,22:55:07,
29,-24,30,22:55:08,
26,-32,33,22:55:08,
26,-18,37,22:55:09,
32,-7,34,22:55:09,
34,-11,32,22:55:10,
30,-4,34,22:55:10,
26,-19,35,22:55:11,
22,-4,40,22:55:11,
33,-17,30,22:55:12,
36,-22,23,22:55:12,
37,-21,23,22:55:13,
37,-22,22,22:55:13,
37,-22,22,22:55:14,
34,-25,28,22:55:14,
27,-20,34,22:55:15,
21,-24,25,22:55:15,
28,-12,34,22:55:16,
31,-11,34,22:55:16,
31,-9,35,22:55:17,
33,-6,35,22:55:17,
33,-6,35,22:55:18,
33,-5,35,22:55:18,
33,-5,34,22:55:19,
33,-5,34,22:55:19,
33,-5,34,22:55:20,
32,-5,35,22:55:20,
33,-5,35,22:55:21,
33,-5,35,22:55:21,
33,-5,35,22:55:22,
33,-5,35,22:55:22,
33,-5,34,22:55:23,
34,-4,34,22:55:23,
33,-4,34,22:55:24,
33,-5,35,22:55:24,
33,-5,34,22:55:25,
34,-3,35,22:55:25,
32,-4,37,22:55:26,
32,-6,36,22:55:26,
31,-5,36,22:55:27,
31,-5,36,22:55:27,
31,-5,36,22:55:28,
32,-4,36,22:55:28,
32,-5,35,22:55:29,
32,-5,35,22:55:29,
33,-5,35,22:55:30,
33,-5,35,22:55:30,
32,-5,35,22:55:31,
33,-5,35,22:55:31,
32,-5,35,22:55:32,
32,-6,36,22:55:32,
32,-4,36,22:55:33,
32,-5,37,22:55:33,
28,-5,38,22:55:34,
29,-6,38,22:55:34,
29,-6,38,22:55:35,
