angleX,angleY,angleZ,Time,
28,-6,38,23:24:03,
28,-7,38,23:24:04,
29,-6,38,23:24:04,
28,-6,38,23:24:05,
24,-3,39,23:24:05,
26,-31,31,23:24:06,
15,-46,13,23:24:06,
13,-44,21,23:24:07,
9,-48,21,23:24:07,
18,-47,11,23:24:08,
23,-37,-7,23:24:08,
39,-29,-6,23:24:09,
37,-24,-6,23:24:09,
41,-29,-8,23:24:10,
38,-27,-7,23:24:10,
39,-27,-6,23:24:11,
39,-28,-5,23:24:11,
39,-28,-5,23:24:12,
39,-28,-5,23:24:12,
39,-27,-5,23:24:13,
41,-28,-4,23:24:13,
40,-27,-5,23:24:14,
40,-28,-5,23:24:14,
39,-27,-4,23:24:15,
40,-27,-5,23:24:15,
40,-27,-5,23:24:16,
39,-27,-5,23:24:16,
40,-27,-5,23:24:17,
39,-27,-4,23:24:17,
40,-27,-4,23:24:18,
41,-27,-3,23:24:18,
37,-28,-4,23:24:19,
24,-45,-3,23:24:19,
-2,-46,-12,23:24:20,
-2,-46,-17,23:24:20,
-9,-41,-23,23:24:21,
-7,-42,-23,23:24:21,
-5,-43,-21,23:24:22,
-5,-43,-20,23:24:22,
-5,-44,-21,23:24:23,
-6,-49,-18,23:24:23,
5,-46,-5,23:24:24,
11,-45,8,23:24:24,
13,-45,11,23:24:25,
12,-46,9,23:24:25,
15,-46,6,23:24:26,
17,-46,2,23:24:26,
26,-40,3,23:24:27,
34,-37,6,23:24:27,
34,-14,15,23:24:28,
15,-41,24,23:24:28,
30,-17,16,23:24:29,
37,-25,17,23:24:29,
36,-25,20,23:24:30,
35,-26,20,23:24:30,
36,-26,20,23:24:31,
36,-26,20,23:24:31,
36,-26,17,23:24:32,
35,-15,30,23:24:32,
26,-31,33,23:24:33,
19,-16,38,23:24:33,
28,-10,37,23:24:34,
29,-9,38,23:24:34,
30,-6,39,23:24:35,
20,-24,41,23:24:35,
33,-16,32,23:24:36,
33,-23,27,23:24:36,
32,-26,24,23:24:37,
33,-26,23,23:24:37,
33,-27,23,23:24:38,
33,-26,23,23:24:38,
33,-26,23,23:24:39,
33,-26,24,23:24:39,
31,-24,30,23:24:40,
26,-25,32,23:24:40,
14,-37,23,23:24:41,
30,-29,33,23:24:41,
24,5,38,23:24:42,
16,-48,11,23:24:43,
38,-24,-5,23:24:43,
39,-19,-3,23:24:44,
43,-20,-3,23:24:44,
45,-23,-4,23:24:45,
27,-21,-3,23:24:45,
43,-24,-2,23:24:46,
40,-24,-3,23:24:46,
43,-24,-3,23:24:47,
42,-23,-4,23:24:47,
43,-24,-2,23:24:48,
43,-23,-3,23:24:48,
42,-23,-3,23:24:49,
42,-23,-3,23:24:49,
42,-23,-3,23:24:50,
41,-24,-2,23:24:50,
43,-23,-2,23:24:51,
43,-24,-3,23:24:51,
43,-24,-3,23:24:52,
42,-23,-3,23:24:52,
43,-24,-3,23:24:53,
34,-28,-3,23:24:53,
12,-48,-8,23:24:54,
-6,-44,-17,23:24:54,
-2,-45,-20,23:24:55,
-2,-44,-20,23:24:55,
-2,-44,-20,23:24:56,
-3,-44,-20,23:24:56,
-3,-44,-20,23:24:57,
-1,-46,-16,23:24:57,
0,-46,-13,23:24:58,
4,-46,-3,23:24:58,
12,-44,6,23:24:59,
12,-46,8,23:24:59,
12,-46,8,23:25:00,
13,-44,3,23:25:00,
17,-46,-1,23:25:01,
3,-38,9,23:25:01,
33,-32,10,23:25:02,
22,-42,20,23:25:02,
20,-29,18,23:25:03,
32,-15,32,23:25:03,
31,-25,29,23:25:04,
31,-27,26,23:25:04,
31,-28,25,23:25:05,
31,-27,25,23:25:05,
31,-27,26,23:25:06,
29,-25,27,23:25:06,
27,-17,38,23:25:07,
13,-29,35,23:25:07,
18,-15,39,23:25:08,
27,-9,40,23:25:08,
26,-10,39,23:25:09,
25,-7,41,23:25:09,
19,-20,38,23:25:10,
25,-19,35,23:25:10,
33,-20,30,23:25:11,
32,-23,29,23:25:11,
32,-24,28,23:25:12,
32,-22,28,23:25:12,
32,-23,28,23:25:13,
32,-22,28,23:25:13,
29,-19,28,23:25:14,
24,-23,37,23:25:14,
14,-33,37,23:25:15,
20,-1,37,23:25:15,
13,-6,45,23:25:16,
15,-4,45,23:25:16,
17,-4,45,23:25:17,
19,-3,45,23:25:17,
17,-4,45,23:25:18,
17,-4,45,23:25:18,
16,-3,45,23:25:19,
20,-4,45,23:25:19,
18,-4,45,23:25:20,
18,-4,44,23:25:20,
18,-3,45,23:25:21,
19,-3,44,23:25:21,
19,-4,44,23:25:22,
19,-4,44,23:25:22,
19,-4,44,23:25:23,
20,-3,44,23:25:23,
20,-3,44,23:25:24,
20,-3,44,23:25:24,
20,-3,44,23:25:25,
18,-4,45,23:25:25,
22,-3,43,23:25:26,
21,-4,43,23:25:26,
20,-3,43,23:25:27,
21,-3,44,23:25:27,
21,-3,43,23:25:28,
20,-3,44,23:25:28,
20,-3,44,23:25:29,
19,-3,44,23:25:29,
18,-4,44,23:25:30,
18,-4,44,23:25:30,
19,-4,44,23:25:31,
