angleX,angleY,angleZ,Time,
4,-51,6,17:18:50,
-11,-43,-3,17:18:50,
-17,-46,-12,17:18:50,
-11,-54,-18,17:18:50,
-26,-54,-17,17:18:50,
-15,-44,-9,17:18:50,
-13,-47,-26,17:18:50,
-16,-40,-14,17:18:51,
-5,-46,-13,17:18:55,
-15,-47,-13,17:18:55,
-14,-53,-5,17:18:55,
-10,-68,-9,17:18:55,
1,-68,-6,17:18:55,
-6,-58,-8,17:18:55,
3,-56,8,17:18:55,
8,-58,-1,17:18:55,
15,-49,0,17:18:55,
6,-43,0,17:18:55,
6,-51,8,17:18:56,
11,-59,17,17:18:56,
21,-59,20,17:18:56,
15,-50,16,17:18:56,
13,-53,4,17:18:56,
6,-46,2,17:18:57,
11,-46,11,17:18:57,
1,-51,9,17:18:57,
12,-48,8,17:18:57,
0,-48,7,17:18:57,
2,-38,2,17:18:58,
4,-27,4,17:18:58,
8,-40,7,17:18:58,
4,-51,9,17:18:58,
5,-63,9,17:18:58,
8,-49,16,17:18:58,
10,-47,27,17:18:59,
6,-51,18,17:18:59,
10,-49,2,17:18:59,
25,-59,10,17:18:59,
8,-57,6,17:18:59,
-15,-80,6,17:18:59,
-13,-87,15,17:18:59,
19,-67,19,17:18:59,
40,-46,38,17:18:59,
14,-37,39,17:18:59,
17,-37,24,17:18:59,
19,-28,32,17:18:59,
8,-31,44,17:18:59,
2,-42,36,17:18:59,
9,-35,26,17:18:59,
19,-51,17,17:18:59,
18,-48,29,17:18:59,
10,-26,35,17:18:59,
10,-35,29,17:18:59,
17,-31,35,17:18:59,
20,-22,40,17:18:59,
15,-35,43,17:19:05,
15,-45,47,17:19:05,
21,-62,25,17:19:05,
4,-42,23,17:19:05,
14,-55,17,17:19:05,
20,-49,6,17:19:05,
13,-36,14,17:19:05,
-9,-35,15,17:19:05,
12,-19,23,17:19:05,
-6,-19,30,17:19:05,
-1,-10,27,17:19:05,
-7,-11,40,17:19:05,
9,-21,45,17:19:05,
0,-14,33,17:19:05,
10,-17,40,17:19:05,
10,-26,48,17:19:06,
14,-27,38,17:19:06,
5,-20,34,17:19:06,
16,-19,37,17:19:06,
30,-21,32,17:19:07,
20,-25,28,17:19:07,
16,-39,26,17:19:07,
6,-39,13,17:19:07,
9,-41,24,17:19:07,
50,-74,49,17:19:07,
43,-64,34,17:19:07,
25,-46,31,17:19:07,
19,-34,31,17:19:07,
7,-32,31,17:19:07,
12,-31,42,17:19:07,
23,-33,39,17:19:07,
24,-15,40,17:19:07,
19,-26,39,17:19:07,
28,-13,40,17:19:07,
18,-18,39,17:19:07,
27,-14,41,17:19:12,
19,-20,38,17:19:12,
19,-30,33,17:19:13,
13,-42,29,17:19:13,
10,-51,24,17:19:13,
4,-41,20,17:19:13,
-5,-34,24,17:19:13,
-6,-23,28,17:19:13,
-16,-16,44,17:19:13,
5,-14,47,17:19:13,
21,-10,44,17:19:13,
11,-8,37,17:19:13,
9,-17,41,17:19:13,
15,-22,33,17:19:13,
5,-23,38,17:19:13,
21,-23,48,17:19:13,
17,-25,38,17:19:13,
9,-27,32,17:19:14,
15,-31,40,17:19:14,
24,-27,35,17:19:16,
30,-19,37,17:19:24,
24,-10,41,17:19:24,
22,-21,37,17:19:24,
35,-23,37,17:19:24,
49,-15,36,17:19:24,
28,-18,32,17:19:24,
8,-24,29,17:19:24,
-1,-30,29,17:19:24,
14,-28,35,17:19:24,
19,-33,27,17:19:24,
24,-38,16,17:19:24,
23,-38,5,17:19:24,
21,-50,5,17:19:24,
24,-55,14,17:19:24,
10,-45,14,17:19:24,
16,-46,6,17:19:25,
22,-42,14,17:19:25,
17,-42,24,17:19:25,
16,-32,27,17:19:25,
26,-28,39,17:19:25,
22,-16,43,17:19:25,
26,-22,50,17:19:25,
21,-29,44,17:19:25,
27,-31,36,17:19:25,
25,-22,27,17:19:25,
34,-16,29,17:19:25,
50,-13,33,17:19:25,
28,-9,27,17:19:26,
14,-13,35,17:19:26,
31,-20,46,17:19:26,
48,-25,48,17:19:26,
33,-19,35,17:19:26,
20,-22,33,17:19:26,
23,-23,23,17:19:26,
32,-29,18,17:19:26,
22,-33,12,17:19:26,
23,-48,17,17:19:26,
42,-55,29,17:19:26,
40,-51,16,17:19:26,
25,-45,12,17:19:26,
39,-53,11,17:19:26,
36,-41,10,17:19:26,
29,-37,3,17:19:26,
30,-27,0,17:19:26,
16,-23,0,17:19:26,
32,-17,10,17:19:26,
41,-18,5,17:19:26,
29,-13,1,17:19:26,
40,-10,4,17:19:27,
44,-25,14,17:19:27,
40,-17,6,17:19:27,
50,-10,5,17:19:27,
47,-18,-9,17:19:27,
45,-8,-10,17:19:27,
47,-10,1,17:19:37,
37,-15,4,17:19:37,
28,-16,-3,17:19:37,
24,-26,0,17:19:37,
36,-34,0,17:19:37,
31,-43,2,17:19:37,
17,-48,0,17:19:38,
4,-49,2,17:19:38,
14,-44,-1,17:19:38,
3,-43,-6,17:19:38,
-5,-49,-7,17:19:38,
4,-56,-5,17:19:38,
16,-58,-8,17:19:38,
7,-47,-13,17:19:38,
3,-59,-13,17:19:38,
1,-48,-13,17:19:38,
-8,-55,-14,17:19:38,
-20,-51,-16,17:19:38,
-14,-43,-17,17:19:38,
-5,-49,-12,17:19:38,
-13,-54,-19,17:19:41,
-6,-45,-6,17:19:41,
0,-51,1,17:19:41,
-1,-57,-8,17:19:41,
-15,-57,-13,17:19:41,
2,-66,-3,17:19:41,
-2,-56,-1,17:19:41,
-6,-50,-10,17:19:41,
5,-50,-8,17:19:42,
8,-39,-2,17:19:42,
10,-43,-11,17:19:42,
16,-43,-1,17:19:42,
5,-36,-1,17:19:42,
13,-43,0,17:19:42,
10,-52,7,17:19:42,
16,-53,16,17:19:42,
14,-47,8,17:19:43,
8,-48,0,17:19:43,
9,-35,0,17:19:44,
11,-19,4,17:19:44,
4,-34,4,17:19:44,
11,-39,10,17:19:44,
15,-51,14,17:19:44,
16,-45,25,17:19:44,
15,-58,33,17:19:44,
18,-65,25,17:19:44,
17,-53,21,17:19:44,
10,-45,14,17:19:44,
9,-48,1,17:19:45,
13,-64,18,17:19:45,
4,-58,16,17:19:45,
-2,-81,50,17:19:45,
5,-69,39,17:19:45,
19,-42,24,17:19:45,
25,-30,34,17:19:45,
12,-42,30,17:19:45,
25,-33,31,17:19:45,
21,-19,40,17:19:45,
13,-27,38,17:19:45,
19,-19,42,17:19:45,
13,-29,35,17:19:45,
16,-38,30,17:19:45,
6,-32,28,17:19:45,
25,-37,34,17:19:45,
14,-30,33,17:19:45,
21,-20,39,17:19:46,
27,-29,48,17:19:49,
35,-37,46,17:19:49,
26,-49,36,17:19:49,
20,-54,29,17:19:49,
14,-56,21,17:19:49,
4,-51,28,17:19:49,
16,-49,26,17:19:49,
12,-37,23,17:19:49,
1,-32,25,17:19:49,
0,-21,23,17:19:49,
0,-14,34,17:19:49,
10,-17,39,17:19:49,
7,-15,28,17:19:49,
15,-18,40,17:19:49,
29,-17,42,17:19:49,
42,-16,32,17:19:49,
29,-22,32,17:19:49,
41,-19,33,17:19:49,
23,-25,34,17:19:50,
23,-29,24,17:19:50,
29,-27,34,17:19:50,
35,-26,26,17:19:50,
25,-27,29,17:19:50,
11,-22,30,17:19:51,
5,-30,32,17:19:51,
17,-32,34,17:19:51,
27,-41,35,17:19:51,
12,-32,28,17:19:51,
31,-38,37,17:19:52,
45,-33,39,17:19:52,
34,-24,50,17:19:52,
2,-19,41,17:19:52,
17,-19,42,17:19:52,
31,-13,42,17:19:52,
18,-17,41,17:19:52,
18,-27,40,17:19:56,
29,-40,40,17:19:56,
30,-49,35,17:19:56,
15,-47,27,17:19:56,
4,-43,18,17:19:56,
0,-39,8,17:19:57,
11,-41,19,17:19:57,
9,-35,28,17:19:57,
7,-34,38,17:19:57,
9,-40,30,17:19:57,
3,-46,18,17:19:57,
2,-45,28,17:19:57,
20,-41,23,17:19:57,
8,-42,22,17:19:57,
20,-40,24,17:19:58,
11,-43,19,17:19:58,
21,-44,18,17:19:58,
11,-42,20,17:19:58,
20,-47,21,17:19:58,
28,-46,29,17:19:58,
32,-49,38,17:19:58,
6,-65,31,17:19:58,
26,-78,21,17:19:58,
20,-92,11,17:19:58,
24,-90,21,17:19:58,
22,-77,20,17:19:58,
11,-66,12,17:19:58,
6,-58,6,17:19:58,
16,-53,7,17:19:58,
4,-52,11,17:19:58,
15,-51,11,17:19:58,
23,-44,9,17:19:58,
22,-42,-2,17:19:58,
22,-31,12,17:19:58,
26,-24,6,17:19:59,
31,-14,2,17:19:59,
32,-12,-8,17:19:59,
44,-7,-9,17:19:59,
48,-13,-18,17:19:59,
34,-15,-11,17:19:59,
42,-10,-6,17:19:59,
43,-17,-17,17:20:00,
27,-20,-15,17:20:08,
37,-18,-10,17:20:08,
47,-17,-7,17:20:08,
37,-21,-16,17:20:08,
36,-27,-8,17:20:09,
20,-28,1,17:20:09,
27,-33,-5,17:20:09,
17,-44,-7,17:20:09,
14,-54,-9,17:20:09,
19,-61,-1,17:20:09,
27,-50,0,17:20:09,
14,-61,-3,17:20:09,
4,-63,-8,17:20:09,
-4,-58,-12,17:20:09,
6,-51,-14,17:20:09,
17,-48,-14,17:20:09,
8,-55,-11,17:20:09,
0,-49,-14,17:20:09,
-11,-50,-11,17:20:09,
-1,-45,-13,17:20:10,
-12,-44,-14,17:20:10,
-3,-49,-12,17:20:13,
-13,-50,-9,17:20:14,
-1,-60,-15,17:20:14,
3,-57,-5,17:20:14,
2,-47,-6,17:20:14,
8,-40,-1,17:20:14,
13,-48,6,17:20:15,
10,-48,21,17:20:15,
21,-48,15,17:20:15,
15,-47,7,17:20:15,
11,-44,16,17:20:15,
14,-48,7,17:20:15,
6,-46,0,17:20:16,
5,-34,-1,17:20:16,
10,-42,5,17:20:17,
12,-57,9,17:20:17,
7,-65,5,17:20:17,
16,-55,8,17:20:17,
26,-56,13,17:20:17,
8,-61,14,17:20:17,
10,-50,21,17:20:17,
18,-42,22,17:20:17,
14,-38,12,17:20:17,
18,-42,3,17:20:17,
13,-39,-37,17:20:17,
19,-63,23,17:20:17,
-72,-92,35,17:20:17,
-76,-132,-13,17:20:17,
41,-94,-8,17:20:17,
8,-41,42,17:20:17,
40,-35,37,17:20:17,
21,-30,26,17:20:17,
14,-38,22,17:20:17,
14,-49,8,17:20:17,
14,-40,29,17:20:18,
24,-38,29,17:20:18,
10,-39,15,17:20:18,
20,-41,25,17:20:18,
10,-37,17,17:20:18,
20,-37,25,17:20:18,
18,-23,27,17:20:18,
13,-20,36,17:20:18,
13,-31,42,17:20:18,
20,-22,47,17:20:18,
13,-18,41,17:20:18,
23,-24,37,17:20:21,
15,-15,44,17:20:21,
21,-23,39,17:20:21,
28,-38,41,17:20:22,
19,-45,38,17:20:22,
9,-45,35,17:20:22,
7,-55,39,17:20:22,
4,-59,27,17:20:22,
1,-47,22,17:20:22,
0,-35,26,17:20:22,
0,-31,38,17:20:22,
-1,-21,43,17:20:22,
0,-21,29,17:20:22,
10,-20,40,17:20:22,
-5,-25,48,17:20:22,
5,-24,42,17:20:22,
15,-26,38,17:20:23,
16,-31,28,17:20:24,
11,-39,33,17:20:24,
20,-27,37,17:20:24,
9,-22,49,17:20:24,
18,-10,45,17:20:24,
15,-18,38,17:20:24,
20,-26,32,17:20:24,
16,-35,29,17:20:24,
26,-45,33,17:20:24,
21,-42,47,17:20:24,
16,-10,48,17:20:24,
19,-19,42,17:20:24,
20,-29,39,17:20:24,
15,-19,40,17:20:24,
24,-14,41,17:20:25,
22,-25,36,17:20:29,
22,-24,46,17:20:30,
28,-48,45,17:20:30,
25,-50,31,17:20:30,
24,-52,21,17:20:30,
12,-55,17,17:20:30,
12,-48,25,17:20:30,
22,-43,22,17:20:30,
12,-32,21,17:20:30,
6,-24,27,17:20:30,
8,-18,40,17:20:30,
0,-23,48,17:20:30,
-5,-19,40,17:20:30,
-8,-11,28,17:20:30,
0,-16,34,17:20:30,
14,-19,32,17:20:30,
10,-17,43,17:20:30,
20,-20,39,17:20:30,
18,-26,31,17:20:30,
11,-26,40,17:20:30,
22,-27,49,17:20:31,
20,-26,37,17:20:31,
29,-29,32,17:20:33,
