angleX,angleY,angleZ,Time,
19,-47,19,17:34:44,
13,-53,26,17:34:44,
28,-52,30,17:34:44,
36,-51,37,17:34:44,
33,-40,38,17:34:44,
31,-26,33,17:34:44,
29,-13,37,17:34:45,
25,0,32,17:34:45,
22,10,24,17:34:45,
9,17,14,17:34:45,
-2,22,11,17:34:45,
8,30,22,17:34:45,
-7,25,23,17:34:45,
-15,20,18,17:34:45,
-18,30,7,17:34:45,
-25,28,14,17:34:45,
-34,35,19,17:34:45,
-22,41,18,17:34:45,
-29,36,11,17:34:45,
-36,30,3,17:34:45,
-27,35,3,17:34:45,
-20,38,14,17:34:45,
-8,39,17,17:34:45,
-4,31,7,17:34:45,
5,20,7,17:34:45,
14,14,9,17:34:45,
25,6,13,17:34:46,
34,5,25,17:34:46,
46,0,26,17:34:46,
42,-10,25,17:34:46,
46,-15,8,17:34:46,
40,-6,0,17:34:46,
47,-15,-3,17:34:46,
44,-21,-13,17:34:46,
40,-9,-14,17:34:47,
44,-16,-20,17:34:58,
37,-22,-12,17:35:00,
30,-28,-8,17:35:00,
23,-35,-3,17:35:00,
30,-41,-10,17:35:01,
21,-42,-3,17:35:01,
12,-46,-6,17:35:01,
6,-50,1,17:35:01,
16,-47,2,17:35:01,
11,-43,-8,17:35:01,
2,-42,-16,17:35:01,
-9,-45,-21,17:35:01,
-8,-55,-21,17:35:01,
4,-52,-19,17:35:01,
14,-50,-20,17:35:01,
0,-64,-11,17:35:01,
-38,-85,0,17:35:01,
-15,-68,-36,17:35:01,
-11,-39,-15,17:35:01,
-9,-34,-4,17:35:01,
-14,-43,-7,17:35:01,
-11,-45,-18,17:35:01,
-17,-43,-10,17:35:01,
-17,-48,-21,17:35:02,
-17,-44,-11,17:35:02,
-4,-47,-8,17:35:05,
-14,-51,-12,17:35:05,
-18,-61,-8,17:35:05,
-10,-53,-4,17:35:05,
-1,-53,-9,17:35:06,
-5,-40,-17,17:35:06,
0,-43,-7,17:35:06,
5,-36,1,17:35:06,
12,-34,8,17:35:06,
2,-40,1,17:35:06,
-3,-52,0,17:35:06,
9,-49,2,17:35:06,
9,-48,12,17:35:07,
4,-52,20,17:35:07,
6,-48,8,17:35:07,
7,-37,2,17:35:08,
6,-27,3,17:35:08,
9,-44,7,17:35:08,
11,-56,8,17:35:08,
14,-68,19,17:35:08,
21,-65,12,17:35:08,
33,-55,22,17:35:08,
43,-57,24,17:35:08,
43,-68,20,17:35:08,
29,-63,13,17:35:08,
27,-56,20,17:35:09,
16,-49,22,17:35:09,
3,-41,18,17:35:09,
2,-56,14,17:35:09,
5,-46,11,17:35:09,
3,-35,-1,17:35:09,
5,-44,-6,17:35:09,
24,-65,0,17:35:09,
22,-77,37,17:35:09,
-13,-47,25,17:35:09,
5,-30,29,17:35:09,
32,-45,30,17:35:09,
19,-40,28,17:35:09,
18,-31,38,17:35:09,
14,-20,41,17:35:09,
20,-28,37,17:35:09,
14,-37,27,17:35:09,
24,-29,34,17:35:10,
14,-27,35,17:35:10,
23,-22,38,17:35:10,
17,-29,42,17:35:12,
16,-41,38,17:35:12,
6,-41,31,17:35:12,
7,-33,24,17:35:13,
22,-38,30,17:35:13,
20,-37,42,17:35:13,
1,-33,41,17:35:13,
-1,-27,33,17:35:13,
2,-15,28,17:35:13,
4,-8,11,17:35:13,
8,-1,42,17:35:13,
-14,-7,36,17:35:13,
21,-13,41,17:35:13,
14,-22,34,17:35:13,
30,-21,34,17:35:14,
18,-18,29,17:35:14,
28,-16,29,17:35:14,
20,-18,37,17:35:14,
10,-20,37,17:35:14,
-4,-18,35,17:35:14,
8,-19,36,17:35:14,
10,-33,34,17:35:14,
18,-41,33,17:35:14,
16,-53,46,17:35:14,
22,-25,40,17:35:15,
11,-10,32,17:35:15,
7,-11,44,17:35:15,
18,-21,41,17:35:15,
26,-23,35,17:35:15,
17,-21,40,17:35:15,
26,-14,39,17:35:19,
19,-22,41,17:35:19,
18,-32,44,17:35:19,
15,-48,35,17:35:19,
11,-54,28,17:35:19,
14,-48,18,17:35:19,
0,-47,15,17:35:19,
7,-37,8,17:35:19,
-6,-27,9,17:35:19,
-19,-26,18,17:35:19,
-13,-40,22,17:35:19,
-2,-45,24,17:35:19,
7,-47,28,17:35:19,
16,-43,31,17:35:19,
20,-36,23,17:35:19,
8,-31,14,17:35:20,
6,-37,23,17:35:20,
9,-46,33,17:35:20,
4,-36,36,17:35:20,
-8,-38,44,17:35:20,
-8,-55,19,17:35:20,
0,-45,16,17:35:20,
12,-41,17,17:35:20,
1,-41,11,17:35:20,
-9,-45,18,17:35:20,
0,-45,24,17:35:20,
10,-44,20,17:35:20,
-6,-41,7,17:35:20,
0,-41,21,17:35:20,
18,-51,17,17:35:20,
7,-53,14,17:35:20,
7,-57,24,17:35:20,
11,-61,34,17:35:20,
17,-74,43,17:35:20,
8,-73,14,17:35:20,
3,-74,-6,17:35:21,
1,-70,-25,17:35:21,
11,-81,-10,17:35:21,
17,-81,4,17:35:21,
7,-72,0,17:35:21,
4,-64,-6,17:35:21,
18,-61,-6,17:35:21,
29,-60,-8,17:35:21,
37,-51,-3,17:35:21,
19,-55,9,17:35:21,
19,-38,14,17:35:21,
17,-25,19,17:35:21,
7,-27,14,17:35:21,
16,-20,4,17:35:21,
27,-13,2,17:35:21,
13,-11,1,17:35:21,
29,-12,15,17:35:21,
45,-9,21,17:35:21,
45,-12,5,17:35:21,
23,-13,1,17:35:21,
14,-15,-3,17:35:21,
24,-14,-12,17:35:21,
27,-26,-8,17:35:21,
39,-28,-2,17:35:21,
49,-26,4,17:35:21,
42,-14,-15,17:35:22,
42,-17,-2,17:35:22,
14,-14,-9,17:35:22,
23,-20,-15,17:35:22,
47,-19,-16,17:35:22,
38,-16,-25,17:35:22,
44,-15,-7,17:35:22,
48,-4,-7,17:35:22,
47,-12,-13,17:35:22,
36,-13,-18,17:35:23,
47,-9,-18,17:35:23,
45,-14,-9,17:35:24,
39,-15,-18,17:35:24,
47,-12,-12,17:35:24,
41,-20,-4,17:35:32,
32,-18,-8,17:35:33,
26,-29,-8,17:35:33,
29,-39,-1,17:35:33,
18,-46,-3,17:35:33,
8,-50,0,17:35:33,
4,-45,-8,17:35:33,
5,-53,-2,17:35:33,
0,-44,-6,17:35:33,
-2,-59,-8,17:35:33,
-9,-63,-14,17:35:33,
-18,-53,-17,17:35:33,
-23,-52,-3,17:35:33,
-20,-53,-19,17:35:33,
-3,-53,-19,17:35:33,
-17,-56,-15,17:35:33,
-28,-53,-3,17:35:33,
-26,-42,-10,17:35:33,
-15,-38,-11,17:35:33,
-4,-49,-8,17:35:33,
