angleX,angleY,angleZ,Time,Label
33,-5,34,22:55:20,Sitting
32,-5,35,22:55:20,Sitting
33,-5,35,22:55:21,Sitting
33,-5,35,22:55:21,Sitting
33,-5,35,22:55:22,Sitting
33,-5,35,22:55:22,Sitting
33,-5,34,22:55:23,Sitting
34,-4,34,22:55:23,Sitting
33,-4,34,22:55:24,Sitting
33,-5,35,22:55:24,Sitting
33,-5,34,22:55:25,Sitting
34,-3,35,22:55:25,Sitting
32,-4,37,22:55:26,Sitting
32,-6,36,22:55:26,Sitting
31,-5,36,22:55:27,Sitting
31,-5,36,22:55:27,Sitting
31,-5,36,22:55:28,Sitting
32,-4,36,22:55:28,Sitting
32,-5,35,22:55:29,Sitting
32,-5,35,22:55:29,Sitting
33,-5,35,22:55:30,Sitting
33,-5,35,22:55:30,Sitting
32,-5,35,22:55:31,Sitting
33,-5,35,22:55:31,Sitting
32,-5,35,22:55:32,Sitting
32,-6,36,22:55:32,Sitting
32,-4,36,22:55:33,Sitting
32,-5,37,22:55:33,Sitting
15,-42,23,23:16:57,Long Standing
13,-40,23,23:16:57,Long Standing
27,-37,37,23:16:58,Long Standing
40,10,22,23:16:58,Long Standing
-6,43,21,23:16:59,Long Standing
-12,37,12,23:16:59,Long Standing
48,-21,0,23:17:00,Long Standing
43,-22,-9,23:17:01,Long Standing
43,-20,-9,23:17:01,Long Standing
43,-20,-10,23:17:02,Long Standing
43,-19,-10,23:17:02,Long Standing
43,-19,-12,23:17:03,Long Standing
43,-19,-12,23:17:03,Long Standing
43,-19,-11,23:17:04,Long Standing
43,-19,-11,23:17:04,Long Standing
44,-19,-11,23:17:05,Long Standing
43,-19,-10,23:17:05,Long Standing
43,-19,-11,23:17:06,Long Standing
43,-20,-11,23:17:06,Long Standing
42,-20,-11,23:17:07,Long Standing
43,-20,-10,23:17:07,Long Standing
43,-20,-10,23:17:08,Long Standing
43,-20,-11,23:17:08,Long Standing
44,-20,-10,23:17:09,Long Standing
43,-20,-10,23:17:09,Long Standing
42,-20,-10,23:17:10,Long Standing
42,-20,-10,23:17:10,Long Standing
43,-20,-10,23:17:11,Long Standing
43,-20,-10,23:17:11,Long Standing
