angleX,angleY,angleZ,Time,Label
7,-36,29,23:30:24,Long Standing
7,-26,44,23:30:24,Long Standing
9,25,17,23:30:25,Long Standing
-16,42,16,23:30:25,Long Standing
-15,41,17,23:30:26,Long Standing
27,4,24,23:30:26,Long Standing
48,-21,3,23:30:27,Long Standing
42,-23,-10,23:30:27,Long Standing
43,-23,-6,23:30:28,Long Standing
42,-23,-5,23:30:28,Long Standing
43,-22,-5,23:30:29,Long Standing
42,-22,-6,23:30:29,Long Standing
43,-22,-6,23:30:30,Long Standing
43,-22,-5,23:30:30,Long Standing
43,-22,-5,23:30:31,Long Standing
42,-23,-6,23:30:31,Long Standing
42,-23,-5,23:30:32,Long Standing
43,-22,-5,23:30:32,Long Standing
42,-22,-5,23:30:33,Long Standing
43,-23,-5,23:30:33,Long Standing
42,-22,-5,23:30:34,Long Standing
42,-23,-5,23:30:34,Long Standing
42,-23,-5,23:30:35,Long Standing
42,-23,-5,23:30:35,Long Standing
42,-23,-5,23:30:36,Long Standing
43,-23,-5,23:30:36,Long Standing
43,-23,-5,23:30:37,Long Standing
42,-23,-5,23:30:37,Long Standing
42,-23,-4,23:30:38,Long Standing
42,-23,-5,23:30:38,Long Standing
42,-23,-5,23:30:39,Long Standing
42,-23,-5,23:30:39,Long Standing
42,-23,-5,23:30:40,Long Standing
43,-23,-4,23:30:40,Long Standing
42,-23,-5,23:30:41,Long Standing
43,-23,-4,23:30:41,Long Standing
42,-23,-5,23:30:42,Long Standing
31,-30,-3,23:30:42,Bowing
19,-40,-7,23:30:43,Bowing
4,-53,-15,23:30:43,Bowing
-8,-48,-17,23:30:44,Bowing
-2,-44,-21,23:30:44,Bowing
-4,-44,-19,23:30:45,Bowing
-5,-44,-20,23:30:45,Bowing
-6,-43,-21,23:30:46,Bowing
-6,-44,-20,23:30:46,Bowing
-6,-50,-18,23:30:47,Bowing
1,-47,-1,23:30:47,Short Standing
11,-45,7,23:30:48,Short Standing
13,-46,11,23:30:48,Short Standing
9,-46,10,23:30:49,Short Standing
11,-46,7,23:30:49,Short Standing
5,-30,4,23:30:50,Short Standing
9,-56,16,23:30:50,1st Prostration
19,-18,39,23:30:51,1st Prostration
25,-28,38,23:30:51,1st Prostration
30,-14,33,23:30:52,1st Prostration
30,-27,27,23:30:52,1st Prostration
30,-27,28,23:30:53,1st Prostration
29,-27,27,23:30:53,1st Prostration
29,-27,28,23:30:54,1st Prostration
29,-27,28,23:30:54,1st Prostration
29,-22,30,23:30:55,1st Prostration
27,-25,29,23:30:55,1st Prostration
23,-24,34,23:30:56,1st Prostration
25,-13,42,23:30:56,Short Sitting
22,-11,40,23:30:57,Short Sitting
24,-13,39,23:30:57,Short Sitting
15,-26,44,23:30:58,Short Sitting
26,-4,45,23:30:58,Short Sitting
30,-18,35,23:30:59,2nd Prostration
30,-19,33,23:30:59,2nd Prostration
30,-21,32,23:31:00,2nd Prostration
30,-20,31,23:31:00,2nd Prostration
30,-21,31,23:31:01,2nd Prostration
30,-21,32,23:31:01,2nd Prostration
29,-21,31,23:31:02,2nd Prostration
27,-19,36,23:31:02,2nd Prostration
20,-30,36,23:31:03,2nd Prostration
2,-38,11,23:31:03,Long Standing
24,-27,42,23:31:04,Long Standing
12,-10,44,23:31:04,Long Standing
17,-47,16,23:31:05,Long Standing
8,-53,16,23:31:05,Long Standing
31,-26,-3,23:31:06,Long Standing
41,-24,-3,23:31:06,Long Standing
44,-24,-5,23:31:07,Long Standing
42,-24,-3,23:31:07,Long Standing
42,-24,-3,23:31:08,Long Standing
42,-23,-4,23:31:08,Long Standing
41,-24,-4,23:31:09,Long Standing
43,-24,-4,23:31:09,Long Standing
42,-23,-3,23:31:10,Long Standing
42,-24,-3,23:31:10,Long Standing
42,-24,-4,23:31:11,Long Standing
42,-24,-3,23:31:11,Long Standing
42,-23,-3,23:31:12,Long Standing
43,-23,-3,23:31:12,Long Standing
42,-24,-3,23:31:13,Long Standing
42,-24,-4,23:31:13,Long Standing
42,-24,-4,23:31:14,Long Standing
41,-24,-4,23:31:14,Long Standing
43,-24,-4,23:31:15,Long Standing
42,-24,-3,23:31:15,Long Standing
43,-24,-3,23:31:16,Long Standing
42,-23,-3,23:31:16,Long Standing
42,-23,-3,23:31:17,Long Standing
42,-23,-3,23:31:17,Long Standing
42,-23,-3,23:31:18,Long Standing
42,-23,-3,23:31:18,Long Standing
42,-23,-3,23:31:19,Long Standing
28,-43,-3,23:31:19,Bowing
0,-50,-17,23:31:20,Bowing
-6,-43,-24,23:31:20,Bowing
-5,-39,-27,23:31:21,Bowing
-1,-41,-27,23:31:21,Bowing
-3,-40,-26,23:31:22,Bowing
-2,-42,-25,23:31:22,Bowing
-3,-42,-25,23:31:23,Bowing
-2,-43,-21,23:31:23,Bowing
-4,-44,-15,23:31:24,Bowing
