angleX,angleY,angleZ,Time,Label
4,-43,22,23:26:53,Long Standing
0,-43,27,23:26:53,Long Standing
21,-11,46,23:26:54,Long Standing
6,34,8,23:26:54,Long Standing
-10,47,11,23:26:55,Long Standing
-12,33,2,23:26:55,Long Standing
41,-24,-3,23:26:56,Long Standing
43,-24,-8,23:26:57,Long Standing
40,-24,-8,23:26:57,Long Standing
41,-24,-9,23:26:58,Long Standing
42,-24,-8,23:26:58,Long Standing
38,-24,-10,23:26:59,Long Standing
41,-24,-10,23:26:59,Long Standing
41,-24,-9,23:27:00,Long Standing
42,-24,-9,23:27:00,Long Standing
40,-25,-10,23:27:01,Long Standing
40,-24,-8,23:27:01,Long Standing
42,-23,-8,23:27:02,Long Standing
41,-24,-7,23:27:02,Long Standing
42,-23,-7,23:27:03,Long Standing
42,-24,-9,23:27:03,Long Standing
42,-24,-8,23:27:04,Long Standing
40,-24,-8,23:27:04,Long Standing
41,-24,-8,23:27:05,Long Standing
40,-22,-4,23:27:05,Long Standing
39,-22,-7,23:27:06,Long Standing
42,-22,-4,23:27:06,Long Standing
41,-25,-7,23:27:07,Long Standing
43,-26,-8,23:27:07,Long Standing
41,-23,-6,23:27:08,Long Standing
42,-25,-7,23:27:08,Long Standing
42,-24,-9,23:27:09,Long Standing
45,-23,-5,23:27:09,Long Standing
42,-22,-1,23:27:10,Long Standing
41,-25,-3,23:27:10,Long Standing
41,-24,-5,23:27:11,Long Standing
37,-25,-8,23:27:11,Long Standing
43,-23,-4,23:27:12,Long Standing
43,-23,-5,23:27:12,Long Standing
42,-24,-6,23:27:13,Long Standing
43,-28,-3,23:27:13,Long Standing
41,-25,-2,23:27:14,Long Standing
43,-26,-1,23:27:14,Long Standing
41,-25,-3,23:27:15,Long Standing
22,-25,-4,23:27:15,Long Standing
11,-50,-14,23:27:16,Bowing
-5,-46,-18,23:27:16,Bowing
-3,-44,-21,23:27:17,Bowing
0,-42,-24,23:27:17,Bowing
-1,-43,-24,23:27:18,Bowing
-3,-43,-23,23:27:18,Bowing
-2,-43,-22,23:27:19,Bowing
-5,-46,-22,23:27:19,Bowing
-3,-43,-20,23:27:20,Bowing
-4,-44,-22,23:27:20,Bowing
-5,-50,-16,23:27:21,Bowing
6,-45,-1,23:27:21,Short Standing
6,-45,5,23:27:22,Short Standing
11,-46,10,23:27:22,Short Standing
12,-46,12,23:27:23,Short Standing
8,-44,6,23:27:23,Short Standing
12,-44,13,23:27:24,Short Standing
10,-37,42,23:27:24,1st Prostration
20,-32,36,23:27:25,1st Prostration
32,-18,37,23:27:25,1st Prostration
36,-18,29,23:27:26,1st Prostration
32,-27,25,23:27:26,1st Prostration
32,-25,26,23:27:27,1st Prostration
31,-27,25,23:27:27,1st Prostration
32,-26,25,23:27:28,1st Prostration
31,-26,24,23:27:28,1st Prostration
30,-19,33,23:27:29,Short Sitting
10,-38,40,23:27:29,Short Sitting
19,-13,42,23:27:30,Short Sitting
24,-11,40,23:27:30,Short Sitting
24,-9,40,23:27:31,Short Sitting
21,0,38,23:27:31,Short Sitting
19,-17,40,23:27:32,Short Sitting
24,-12,37,23:27:32,2nd Prostration
30,-22,35,23:27:33,2nd Prostration
26,-20,35,23:27:33,2nd Prostration
26,-26,32,23:27:34,2nd Prostration
26,-26,31,23:27:34,2nd Prostration
26,-27,29,23:27:35,2nd Prostration
23,-25,30,23:27:35,2nd Prostration
22,-26,34,23:27:36,2nd Prostration
10,-39,18,23:27:36,Long Standing
27,-31,31,23:27:37,Long Standing
30,-2,28,23:27:37,Long Standing
33,-46,36,23:27:38,Long Standing
7,-66,8,23:27:38,Long Standing
28,-41,-5,23:27:39,Long Standing
33,-22,0,23:27:39,Long Standing
41,-19,-3,23:27:40,Long Standing
44,-22,-4,23:27:40,Long Standing
44,-22,-4,23:27:41,Long Standing
44,-21,-4,23:27:41,Long Standing
43,-21,-4,23:27:42,Long Standing
43,-21,-4,23:27:42,Long Standing
44,-21,-5,23:27:43,Long Standing
44,-21,-4,23:27:43,Long Standing
43,-21,-4,23:27:44,Long Standing
43,-22,-4,23:27:44,Long Standing
44,-21,-4,23:27:45,Long Standing
42,-20,-5,23:27:45,Long Standing
43,-21,-4,23:27:46,Long Standing
44,-21,-4,23:27:46,Long Standing
43,-20,-4,23:27:47,Long Standing
43,-21,-4,23:27:47,Long Standing
43,-21,-4,23:27:48,Long Standing
43,-21,-4,23:27:48,Long Standing
47,-20,-1,23:27:49,Long Standing
45,-22,-2,23:27:49,Long Standing
44,-21,-3,23:27:50,Long Standing
47,-21,-3,23:27:50,Long Standing
47,-18,-5,23:27:51,Long Standing
43,-21,-5,23:27:51,Long Standing
44,-20,-5,23:27:52,Long Standing
45,-21,-4,23:27:52,Long Standing
42,-22,-6,23:27:53,Long Standing
31,-30,-6,23:27:53,Long Standing
12,-54,0,23:27:54,Bowing
-3,-51,-14,23:27:54,Bowing
1,-45,-20,23:27:55,Bowing
-2,-44,-21,23:27:55,Bowing
0,-44,-20,23:27:56,Bowing
0,-44,-20,23:27:56,Bowing
0,-45,-19,23:27:57,Bowing
6,-45,-8,23:27:57,Bowing
7,-42,3,23:27:58,Short Standing
13,-46,10,23:27:58,Short Standing
9,-46,9,23:27:59,Short Standing
13,-46,8,23:27:59,Short Standing
23,-40,0,23:28:00,Short Standing
29,-42,-1,23:28:00,1st Prostration
43,-34,18,23:28:01,1st Prostration
14,-36,19,23:28:02,1st Prostration
32,-17,38,23:28:02,1st Prostration
28,-23,31,23:28:03,1st Prostration
30,-22,31,23:28:03,1st Prostration
31,-21,30,23:28:04,1st Prostration
31,-21,31,23:28:04,1st Prostration
31,-20,31,23:28:05,1st Prostration
30,-18,31,23:28:05,1st Prostration
26,-21,36,23:28:06,1st Prostration
13,-26,34,23:28:06,1st Prostration
17,-15,42,23:28:07,Short Sitting
23,-11,43,23:28:07,Short Sitting
26,-8,40,23:28:08,Short Sitting
19,-9,39,23:28:08,Short Sitting
28,-35,45,23:28:09,Short Sitting
29,-12,37,23:28:09,2nd Prostration
30,-18,33,23:28:10,2nd Prostration
29,-22,31,23:28:10,2nd Prostration
31,-21,31,23:28:11,2nd Prostration
31,-20,31,23:28:11,2nd Prostration
32,-20,30,23:28:12,2nd Prostration
32,-21,30,23:28:12,2nd Prostration
30,-18,35,23:28:13,2nd Prostration
23,-28,32,23:28:13,2nd Prostration
23,-29,30,23:28:14,2nd Prostration
18,-10,39,23:28:14,Long Sitting
23,-10,41,23:28:15,Long Sitting
25,-8,40,23:28:15,Long Sitting
25,-7,41,23:28:16,Long Sitting
27,-6,40,23:28:16,Long Sitting
28,-5,39,23:28:17,Long Sitting
24,-6,41,23:28:17,Long Sitting
24,-3,42,23:28:18,Long Sitting
24,-2,41,23:28:18,Long Sitting
24,-3,41,23:28:19,Long Sitting
25,-3,41,23:28:19,Long Sitting
26,-5,41,23:28:20,Long Sitting
26,-3,40,23:28:20,Long Sitting
27,-4,39,23:28:21,Long Sitting
24,-14,33,23:28:21,Long Sitting
17,-47,25,23:28:22,Long Standing
6,-54,3,23:28:22,Long Standing
5,-47,12,23:28:23,Long Standing
7,-50,12,23:28:23,Long Standing
18,-22,-6,23:28:24,Long Standing
45,-20,-7,23:28:24,Long Standing
43,-21,1,23:28:25,Long Standing
42,-24,-3,23:28:25,Long Standing
42,-24,-5,23:28:26,Long Standing
43,-24,-5,23:28:26,Long Standing
42,-23,-5,23:28:27,Long Standing
42,-24,-5,23:28:27,Long Standing
42,-24,-5,23:28:28,Long Standing
42,-24,-5,23:28:28,Long Standing
42,-23,-6,23:28:29,Long Standing
42,-24,-6,23:28:29,Long Standing
42,-24,-5,23:28:30,Long Standing
42,-25,-5,23:28:30,Long Standing
41,-24,-5,23:28:31,Long Standing
41,-24,-5,23:28:31,Long Standing
42,-24,-5,23:28:32,Long Standing
37,-24,-5,23:28:32,Long Standing
22,-44,-6,23:28:33,Bowing
-10,-46,-17,23:28:33,Bowing
-10,-39,-17,23:28:34,Bowing
-10,-44,-22,23:28:34,Bowing
-8,-42,-21,23:28:35,Bowing
-6,-43,-22,23:28:35,Bowing
-6,-43,-21,23:28:36,Bowing
-5,-44,-21,23:28:36,Bowing
-5,-44,-19,23:28:37,Bowing
-2,-46,-7,23:28:37,Short Standing
13,-44,6,23:28:38,Short Standing
10,-49,9,23:28:38,Short Standing
11,-47,12,23:28:39,Short Standing
11,-47,7,23:28:39,Short Standing
15,-49,5,23:28:40,Short Standing
19,-36,1,23:28:40,Short Standing
50,-46,15,23:28:41,1st Prostration
24,-19,29,23:28:41,1st Prostration
13,-54,23,23:28:42,1st Prostration
31,-17,33,23:28:42,1st Prostration
31,-20,31,23:28:43,1st Prostration
33,-20,32,23:28:43,1st Prostration
30,-26,28,23:28:44,1st Prostration
29,-26,28,23:28:44,1st Prostration
30,-26,28,23:28:45,1st Prostration
29,-28,27,23:28:45,1st Prostration
27,-23,34,23:28:46,Short Sitting
29,-40,26,23:28:46,Short Sitting
20,-36,27,23:28:47,Short Sitting
28,-3,40,23:28:47,Short Sitting
30,-10,37,23:28:48,Short Sitting
30,-8,38,23:28:48,Short Sitting
23,-8,36,23:28:49,Short Sitting
26,-21,36,23:28:49,2nd Prostration
26,-17,37,23:28:50,2nd Prostration
27,-21,33,23:28:50,2nd Prostration
