angleX,angleY,angleZ,Time,Label
34,-27,21,23:06:08,1st Prostration
25,-4,41,23:06:10,Short Sitting
26,-6,41,23:06:11,Short Sitting
25,0,39,23:06:11,Short Sitting
21,-38,21,23:06:13,2nd Prostration
26,-38,19,23:06:14,2nd Prostration
26,-37,17,23:06:14,2nd Prostration
26,-37,17,23:06:15,2nd Prostration
26,-37,16,23:06:15,2nd Prostration
26,-37,16,23:06:16,2nd Prostration
27,-35,19,23:06:16,2nd Prostration
30,-10,36,23:06:19,Long Sitting
29,-11,37,23:06:19,Long Sitting
30,-11,35,23:06:20,Long Sitting
31,-10,36,23:06:20,Long Sitting
31,-10,36,23:06:21,Long Sitting
31,-10,35,23:06:21,Long Sitting
31,-10,35,23:06:22,Long Sitting
31,-10,35,23:06:22,Long Sitting
32,-8,35,23:06:23,Long Sitting
30,-10,36,23:06:23,Long Sitting
31,-9,36,23:06:24,Long Sitting
31,-9,35,23:06:24,Long Sitting
32,-9,36,23:06:25,Long Sitting
31,-10,35,23:06:25,Long Sitting
31,-10,36,23:06:26,Long Sitting
30,-11,36,23:06:26,Long Sitting
29,-10,36,23:06:27,Long Sitting
30,-11,37,23:06:27,Long Sitting
32,-15,35,23:06:28,Long Sitting
43,-27,-9,23:06:32,Long Standing
39,-18,-3,23:06:32,Long Standing
44,-25,-8,23:06:33,Long Standing
42,-24,-8,23:06:33,Long Standing
41,-23,-9,23:06:34,Long Standing
41,-23,-10,23:06:34,Long Standing
42,-23,-10,23:06:35,Long Standing
41,-23,-11,23:06:35,Long Standing
42,-23,-11,23:06:36,Long Standing
43,-22,-2,23:06:37,Long Standing
40,-23,-2,23:06:37,Long Standing
45,-24,-5,23:06:38,Long Standing
42,-23,-5,23:06:38,Long Standing
42,-23,-7,23:06:39,Long Standing
42,-23,-6,23:06:39,Long Standing
42,-23,-7,23:06:40,Long Standing
42,-23,-7,23:06:40,Long Standing
42,-23,-6,23:06:41,Long Standing
43,-23,-6,23:06:41,Long Standing
42,-24,-8,23:06:42,Long Standing
-4,-51,-15,23:06:43,Bowing
-5,-44,-23,23:06:44,Bowing
0,-44,-20,23:06:44,Bowing
-2,-43,-21,23:06:45,Bowing
-3,-43,-21,23:06:45,Bowing
-5,-45,-20,23:06:46,Bowing
-4,-44,-19,23:06:46,Bowing
-3,-44,-21,23:06:47,Bowing
-4,-44,-20,23:06:47,Bowing
-6,-50,-15,23:06:48,Bowing
12,-45,11,23:06:49,Short Standing
14,-46,10,23:06:49,Short Standing
14,-45,10,23:06:50,Short Standing
15,-45,8,23:06:50,Short Standing
16,-48,5,23:06:51,Short Standing
29,-19,26,23:06:53,1st Prostration
35,-20,26,23:06:54,1st Prostration
36,-20,25,23:06:54,1st Prostration
35,-23,23,23:06:55,1st Prostration
36,-22,23,23:06:55,1st Prostration
35,-23,23,23:06:56,1st Prostration
28,-20,27,23:06:56,1st Prostration
33,-31,32,23:06:57,1st Prostration
31,-13,33,23:06:58,Short Sitting
31,-11,34,23:06:58,Short Sitting
33,-10,34,23:06:59,Short Sitting
31,-13,34,23:07:00,2nd Prostration
34,-20,27,23:07:01,2nd Prostration
34,-20,27,23:07:01,2nd Prostration
35,-19,27,23:07:02,2nd Prostration
35,-19,27,23:07:02,2nd Prostration
36,-19,26,23:07:03,2nd Prostration
35,-21,26,23:07:03,2nd Prostration
36,-23,24,23:07:04,2nd Prostration
36,-18,28,23:07:04,2nd Prostration
32,-13,34,23:07:07,Long Sitting
33,-14,32,23:07:07,Long Sitting
33,-16,32,23:07:08,Long Sitting
31,-15,33,23:07:08,Long Sitting
32,-16,33,23:07:09,Long Sitting
33,-15,34,23:07:09,Long Sitting
33,-14,33,23:07:10,Long Sitting
31,-15,34,23:07:10,Long Sitting
30,-13,35,23:07:11,Long Sitting
31,-14,35,23:07:11,Long Sitting
28,-16,33,23:07:12,Long Sitting
31,-14,35,23:07:12,Long Sitting
31,-14,34,23:07:13,Long Sitting
31,-15,34,23:07:13,Long Sitting
29,-15,35,23:07:14,Long Sitting
28,-14,35,23:07:14,Long Sitting
28,-14,36,23:07:15,Long Sitting
31,-13,35,23:07:15,Long Sitting
31,-13,35,23:07:16,Long Sitting
31,-13,34,23:07:16,Long Sitting
31,-13,35,23:07:17,Long Sitting
30,-14,34,23:07:17,Long Sitting
31,-14,34,23:07:18,Long Sitting
30,-13,35,23:07:18,Long Sitting
30,-13,35,23:07:19,Long Sitting
30,-13,34,23:07:19,Long Sitting
30,-13,35,23:07:20,Long Sitting
31,-13,35,23:07:20,Long Sitting
30,-13,35,23:07:21,Long Sitting
30,-13,35,23:07:21,Long Sitting
30,-13,35,23:07:22,Long Sitting
29,-13,35,23:07:22,Long Sitting
30,-13,36,23:07:23,Long Sitting
30,-13,35,23:07:23,Long Sitting
30,-12,35,23:07:24,Long Sitting
30,-13,36,23:07:24,Long Sitting
30,-13,35,23:07:25,Long Sitting
30,-13,35,23:07:25,Long Sitting
30,-13,36,23:07:26,Long Sitting
31,-13,35,23:07:26,Long Sitting
30,-12,35,23:07:27,Long Sitting
30,-14,35,23:07:27,Long Sitting
29,-14,36,23:07:28,Long Sitting
29,-14,36,23:07:28,Long Sitting
28,-15,37,23:07:29,Long Sitting
28,-15,36,23:07:29,Long Sitting
28,-15,36,23:07:30,Long Sitting
