angleX,angleY,angleZ,Time,Label
36,-19,27,23:02:00,2nd Prostration
36,-22,25,23:02:00,2nd Prostration
36,-21,25,23:02:01,2nd Prostration
36,-21,25,23:02:01,2nd Prostration
36,-21,25,23:02:02,2nd Prostration
35,-22,24,23:02:02,2nd Prostration
36,-23,23,23:02:03,2nd Prostration
35,-19,31,23:02:03,2nd Prostration
29,-10,35,23:02:06,Long Sitting
31,-11,35,23:02:06,Long Sitting
29,-10,37,23:02:07,Long Sitting
32,-8,36,23:02:07,Long Sitting
28,-11,38,23:02:08,Long Sitting
31,-9,36,23:02:08,Long Sitting
31,-10,36,23:02:09,Long Sitting
31,-10,35,23:02:09,Long Sitting
31,-10,36,23:02:10,Long Sitting
30,-9,36,23:02:10,Long Sitting
31,-8,36,23:02:11,Long Sitting
29,-11,37,23:02:11,Long Sitting
29,-10,35,23:02:12,Long Sitting
25,-11,39,23:02:12,Long Sitting
25,-10,40,23:02:13,Long Sitting
25,-10,40,23:02:13,Long Sitting
26,-10,40,23:02:14,Long Sitting
26,-11,39,23:02:14,Long Sitting
26,-11,39,23:02:15,Long Sitting
26,-11,39,23:02:15,Long Sitting
26,-11,39,23:02:16,Long Sitting
27,-11,38,23:02:16,Long Sitting
27,-10,38,23:02:17,Long Sitting
26,-11,39,23:02:17,Long Sitting
26,-11,39,23:02:18,Long Sitting
26,-11,39,23:02:18,Long Sitting
26,-11,39,23:02:19,Long Sitting
26,-11,39,23:02:19,Long Sitting
26,-12,39,23:02:20,Long Sitting
24,-12,39,23:02:20,Long Sitting
27,-13,40,23:02:21,Long Sitting
25,-13,39,23:02:21,Long Sitting
27,-11,39,23:02:22,Long Sitting
27,-11,38,23:02:22,Long Sitting
27,-11,39,23:02:23,Long Sitting
26,-12,37,23:02:23,Long Sitting
27,-11,39,23:02:24,Long Sitting
26,-12,39,23:02:24,Long Sitting
26,-12,39,23:02:25,Long Sitting
26,-11,39,23:02:25,Long Sitting
25,-14,39,23:02:26,Long Sitting
24,-13,39,23:02:26,Long Sitting
23,-13,40,23:02:27,Long Sitting
24,-12,40,23:02:27,Long Sitting
