angleX,angleY,angleZ,Time,
-3,-44,-21,23:11:14,
-2,-44,-21,23:11:14,
-2,-44,-21,23:11:15,
-3,-44,-21,23:11:15,
-3,-49,-21,23:11:16,
-1,-50,-7,23:11:16,
11,-43,4,23:11:17,
16,-49,9,23:11:17,
15,-44,9,23:11:18,
16,-46,6,23:11:18,
17,-44,4,23:11:19,
15,-33,-2,23:11:19,
35,-42,0,23:11:20,
32,-16,5,23:11:20,
20,-34,21,23:11:21,
38,-18,20,23:11:21,
42,-18,21,23:11:22,
39,-26,13,23:11:22,
38,-28,11,23:11:23,
38,-26,12,23:11:23,
38,-27,12,23:11:24,
39,-27,12,23:11:24,
39,-26,11,23:11:25,
38,-17,24,23:11:25,
15,-30,22,23:11:26,
24,-30,25,23:11:26,
33,-12,32,23:11:27,
29,-16,33,23:11:27,
32,-14,33,23:11:28,
24,-15,31,23:11:28,
26,-29,29,23:11:29,
34,-18,29,23:11:29,
35,-21,25,23:11:30,
35,-21,25,23:11:30,
36,-20,25,23:11:31,
36,-20,24,23:11:31,
36,-21,24,23:11:32,
40,-17,28,23:11:32,
33,-19,32,23:11:33,
18,-46,20,23:11:33,
15,-41,18,23:11:34,
34,-19,27,23:11:34,
36,1,22,23:11:35,
29,-31,21,23:11:35,
22,-42,4,23:11:36,
38,-25,-13,23:11:36,
44,-20,-14,23:11:37,
44,-21,-15,23:11:37,
39,-23,-13,23:11:38,
40,-24,-13,23:11:38,
42,-23,-12,23:11:39,
40,-23,-13,23:11:39,
41,-23,-13,23:11:40,
41,-23,-14,23:11:40,
40,-24,-13,23:11:41,
39,-25,-13,23:11:41,
39,-23,-14,23:11:42,
39,-22,-13,23:11:42,
41,-23,-13,23:11:43,
40,-23,-12,23:11:43,
41,-23,-12,23:11:44,
41,-24,-12,23:11:44,
40,-23,-11,23:11:45,
41,-24,-11,23:11:45,
41,-23,-11,23:11:46,
42,-23,-11,23:11:46,
41,-22,-11,23:11:47,
31,-29,-10,23:11:47,
4,-48,-12,23:11:48,
-9,-52,-7,23:11:48,
-2,-46,-18,23:11:49,
-5,-44,-19,23:11:49,
-4,-44,-19,23:11:50,
-4,-44,-19,23:11:50,
-4,-44,-20,23:11:51,
-3,-44,-20,23:11:51,
-4,-44,-19,23:11:52,
-4,-45,-19,23:11:52,
-4,-44,-20,23:11:53,
-11,-52,-23,23:11:53,
0,-45,-10,23:11:54,
13,-46,5,23:11:54,
15,-47,7,23:11:55,
13,-46,9,23:11:55,
14,-46,8,23:11:56,
17,-44,3,23:11:56,
21,-37,0,23:11:57,
30,-41,-7,23:11:57,
36,-14,13,23:11:58,
26,-41,20,23:11:58,
27,-16,28,23:11:59,
37,-16,28,23:11:59,
37,-19,25,23:12:00,
35,-24,22,23:12:00,
35,-25,21,23:12:01,
35,-25,22,23:12:01,
34,-26,22,23:12:02,
35,-24,23,23:12:02,
28,-17,37,23:12:03,
27,-28,40,23:12:03,
22,-17,33,23:12:04,
28,-10,38,23:12:04,
28,-10,37,23:12:05,
26,-4,35,23:12:05,
29,-30,38,23:12:06,
33,-17,34,23:12:06,
35,-21,28,23:12:07,
33,-26,23,23:12:07,
33,-26,22,23:12:08,
34,-26,22,23:12:08,
34,-26,23,23:12:09,
33,-24,22,23:12:09,
34,-15,33,23:12:10,
27,-35,30,23:12:10,
23,-23,34,23:12:11,
27,-3,40,23:12:11,
20,-5,44,23:12:12,
22,-4,43,23:12:12,
22,-4,42,23:12:13,
22,-4,42,23:12:13,
23,-3,42,23:12:14,
23,-4,42,23:12:14,
23,-4,42,23:12:15,
24,-3,42,23:12:15,
24,-3,41,23:12:16,
25,-3,41,23:12:16,
24,-4,41,23:12:17,
24,-4,41,23:12:17,
23,-3,42,23:12:18,
23,-4,42,23:12:18,
24,-4,41,23:12:19,
23,-4,42,23:12:19,
23,-4,42,23:12:20,
23,-4,42,23:12:20,
24,-4,42,23:12:21,
23,-4,42,23:12:21,
23,-4,42,23:12:22,
24,-4,42,23:12:22,
24,-4,41,23:12:23,
25,-4,41,23:12:23,
25,-3,41,23:12:24,
24,-5,41,23:12:24,
25,-4,42,23:12:25,
23,-4,42,23:12:25,
23,-5,42,23:12:26,
23,-5,42,23:12:26,
24,-4,42,23:12:27,
23,-4,42,23:12:27,
24,-5,43,23:12:28,
