angleX,angleY,angleZ,Time,
-10,-11,48,10:56:24,
6,10,44,10:56:24,
-9,11,40,10:56:25,
-14,19,40,10:56:25,
-19,19,39,10:56:25,
-20,20,41,10:56:25,
-9,27,47,10:56:26,
-27,36,8,10:56:26,
-15,43,20,10:56:26,
18,11,13,10:56:26,
36,-12,20,10:56:27,
40,-8,2,10:56:27,
46,-2,5,10:56:28,
47,-1,5,10:56:28,
47,-2,-1,10:56:28,
44,-4,2,10:56:29,
48,-6,2,10:56:29,
48,-1,6,10:56:29,
49,-4,8,10:56:30,
41,-8,-1,10:56:30,
47,-4,-1,10:56:30,
46,-6,2,10:56:30,
47,-6,3,10:56:31,
47,-6,1,10:56:31,
50,-1,3,10:56:31,
49,-3,1,10:56:31,
47,-3,7,10:56:32,
48,-4,5,10:56:32,
47,-3,4,10:56:32,
47,-3,3,10:56:32,
50,-2,3,10:56:33,
48,-3,2,10:56:33,
49,-4,3,10:56:33,
48,-4,4,10:56:33,
48,-5,1,10:56:34,
49,-6,3,10:56:34,
49,-7,5,10:56:34,
48,-4,6,10:56:34,
48,-5,5,10:56:35,
48,-2,5,10:56:36,
50,-3,4,10:56:36,
49,-4,3,10:56:36,
49,-3,5,10:56:36,
48,-4,6,10:56:37,
46,-3,7,10:56:37,
47,-6,6,10:56:37,
49,-3,6,10:56:37,
48,-4,6,10:56:38,
47,-5,5,10:56:38,
46,-4,4,10:56:38,
48,-1,0,10:56:39,
48,-2,0,10:56:39,
49,-2,0,10:56:39,
49,-3,1,10:56:40,
48,-2,0,10:56:40,
49,-3,2,10:56:40,
50,-1,2,10:56:40,
47,-3,2,10:56:41,
48,-2,4,10:56:41,
50,0,0,10:56:41,
47,-1,4,10:56:41,
50,0,4,10:56:42,
50,0,5,10:56:42,
46,-8,6,10:56:42,
47,-3,2,10:56:42,
35,-10,2,10:56:43,
15,-46,-12,10:56:43,
-1,-44,-22,10:56:44,
2,-43,-23,10:56:44,
0,-43,-22,10:56:44,
0,-43,-22,10:56:44,
0,-43,-23,10:56:45,
0,-44,-21,10:56:45,
0,-44,-21,10:56:45,
1,-49,-13,10:56:45,
4,-31,1,10:56:46,
11,-46,11,10:56:47,
12,-42,3,10:56:47,
10,-46,5,10:56:47,
10,-44,1,10:56:47,
7,-23,-1,10:56:48,
10,-13,-1,10:56:48,
2,-49,14,10:56:49,
14,-35,37,10:56:49,
15,-35,31,10:56:49,
17,-34,29,10:56:49,
18,-35,28,10:56:50,
19,-36,27,10:56:50,
18,-36,27,10:56:50,
18,-36,26,10:56:50,
18,-36,26,10:56:51,
18,-36,26,10:56:51,
18,-36,26,10:56:51,
18,-36,26,10:56:51,
18,-36,26,10:56:52,
18,-36,26,10:56:52,
20,-30,32,10:56:52,
20,-27,35,10:56:52,
3,-17,35,10:56:53,
9,-23,34,10:56:53,
19,-22,40,10:56:54,
17,-21,38,10:56:54,
16,-22,27,10:56:54,
19,-14,45,10:56:54,
4,-18,38,10:56:55,
18,-32,39,10:56:55,
17,-27,37,10:56:55,
19,-28,35,10:56:56,
19,-30,33,10:56:56,
19,-30,32,10:56:56,
20,-31,31,10:56:56,
19,-31,31,10:56:57,
20,-31,31,10:56:57,
20,-31,31,10:56:57,
20,-31,30,10:56:57,
20,-30,32,10:56:58,
21,-30,31,10:56:58,
20,-35,28,10:56:58,
-1,-42,7,10:56:59,
20,-27,28,10:56:59,
19,-41,26,10:56:59,
8,-44,4,10:56:59,
26,-37,6,10:57:00,
39,-16,5,10:57:01,
33,-6,5,10:57:01,
47,-7,0,10:57:01,
50,-1,3,10:57:02,
46,0,3,10:57:02,
44,-2,-2,10:57:02,
49,-3,3,10:57:03,
48,-3,0,10:57:03,
44,1,3,10:57:03,
46,-1,4,10:57:04,
47,-3,6,10:57:04,
47,0,3,10:57:04,
50,-3,3,10:57:05,
47,-3,2,10:57:05,
47,-2,4,10:57:05,
47,-5,5,10:57:06,
44,-5,9,10:57:06,
47,-2,2,10:57:06,
45,0,2,10:57:06,
48,-3,3,10:57:07,
41,-16,5,10:57:07,
45,-3,8,10:57:07,
48,-5,4,10:57:07,
49,-3,8,10:57:08,
50,-4,5,10:57:08,
48,-5,5,10:57:08,
48,-4,5,10:57:08,
44,-3,6,10:57:09,
46,-2,5,10:57:09,
48,-7,5,10:57:09,
47,-5,3,10:57:09,
49,-6,6,10:57:10,
45,-7,7,10:57:10,
49,-9,7,10:57:10,
49,-7,7,10:57:11,
47,-6,8,10:57:11,
47,-7,7,10:57:11,
49,-6,7,10:57:11,
48,-7,6,10:57:12,
47,-5,5,10:57:12,
47,-4,6,10:57:12,
42,-6,6,10:57:12,
48,-7,6,10:57:13,
49,-7,7,10:57:13,
46,-8,8,10:57:13,
48,-10,4,10:57:14,
48,-8,4,10:57:14,
32,-28,-10,10:57:15,
27,-44,-12,10:57:15,
6,-47,-23,10:57:15,
6,-44,-25,10:57:16,
6,-42,-23,10:57:16,
5,-44,-22,10:57:16,
5,-44,-21,10:57:16,
6,-43,-22,10:57:17,
6,-43,-21,10:57:17,
7,-43,-21,10:57:17,
7,-45,-18,10:57:17,
7,-46,-15,10:57:18,
3,-41,-6,10:57:18,
15,-31,9,10:57:18,
18,-49,8,10:57:19,
16,-50,4,10:57:19,
14,-47,2,10:57:19,
9,-28,7,10:57:20,
8,-42,4,10:57:20,
17,-47,4,10:57:21,
12,-37,22,10:57:21,
11,-18,28,10:57:21,
20,-34,32,10:57:22,
20,-34,27,10:57:22,
21,-32,30,10:57:22,
20,-31,31,10:57:23,
21,-32,30,10:57:23,
20,-31,30,10:57:23,
