angleX,angleY,angleZ,Time,
-12,-20,27,10:49:54,
24,-2,37,10:49:55,
-19,29,15,10:49:55,
-21,38,13,10:49:55,
-14,25,13,10:49:55,
36,-33,32,10:49:56,
41,-9,20,10:49:56,
41,-11,17,10:49:56,
50,-11,8,10:49:57,
34,-6,-3,10:49:57,
48,-13,9,10:49:57,
39,-11,2,10:49:57,
42,-15,5,10:49:58,
46,-16,9,10:49:58,
46,-14,8,10:49:58,
42,-14,4,10:49:58,
42,-13,7,10:49:59,
48,-18,3,10:49:59,
41,-15,6,10:49:59,
41,-15,2,10:49:59,
45,-12,9,10:50:00,
44,-13,0,10:50:00,
43,-13,-7,10:50:00,
45,-13,-13,10:50:01,
50,-17,-4,10:50:01,
41,-13,-4,10:50:01,
43,-16,6,10:50:01,
46,-15,-2,10:50:02,
45,-14,2,10:50:02,
47,-14,8,10:50:02,
46,-16,5,10:50:02,
47,-16,5,10:50:03,
45,-16,6,10:50:03,
49,-17,4,10:50:03,
45,-15,4,10:50:03,
45,-15,7,10:50:04,
45,-13,5,10:50:04,
45,-12,5,10:50:04,
45,-12,6,10:50:04,
46,-13,4,10:50:05,
46,-16,5,10:50:05,
46,-17,4,10:50:05,
44,-16,5,10:50:05,
46,-17,5,10:50:06,
47,-17,3,10:50:06,
47,-15,4,10:50:06,
48,-13,7,10:50:06,
47,-13,6,10:50:07,
46,-14,7,10:50:07,
46,-12,6,10:50:07,
46,-14,7,10:50:07,
46,-14,8,10:50:08,
46,-15,9,10:50:08,
44,-16,7,10:50:08,
45,-16,8,10:50:08,
44,-17,7,10:50:09,
44,-17,10,10:50:09,
41,-14,9,10:50:09,
44,-14,8,10:50:09,
44,-15,7,10:50:10,
45,-15,7,10:50:10,
46,-9,6,10:50:10,
48,-10,6,10:50:10,
45,-12,7,10:50:11,
47,-10,5,10:50:11,
47,-10,10,10:50:11,
48,-11,8,10:50:11,
47,-10,6,10:50:12,
46,-11,6,10:50:12,
48,-10,4,10:50:12,
48,-9,7,10:50:12,
48,-8,5,10:50:13,
47,-8,5,10:50:13,
47,-7,3,10:50:13,
47,-9,4,10:50:13,
49,-8,4,10:50:14,
48,-8,4,10:50:14,
42,-13,10,10:50:14,
47,-10,7,10:50:14,
45,-9,7,10:50:15,
42,-6,7,10:50:15,
48,-6,7,10:50:15,
50,-6,2,10:50:15,
48,-7,2,10:50:16,
49,-6,4,10:50:16,
48,-6,8,10:50:16,
45,-8,7,10:50:16,
47,-8,3,10:50:17,
47,-7,6,10:50:17,
46,-8,8,10:50:17,
46,-10,6,10:50:17,
44,-9,2,10:50:18,
37,-7,3,10:50:18,
45,-5,2,10:50:18,
49,-13,9,10:50:18,
46,-11,6,10:50:19,
46,-9,6,10:50:19,
41,-12,5,10:50:19,
18,-20,-5,10:50:19,
10,-47,-14,10:50:20,
0,-50,-22,10:50:20,
6,-46,-21,10:50:20,
4,-45,-23,10:50:21,
3,-41,-23,10:50:21,
3,-43,-22,10:50:21,
3,-43,-22,10:50:21,
3,-43,-22,10:50:22,
3,-44,-22,10:50:22,
4,-43,-22,10:50:22,
7,-50,-12,10:50:23,
10,-41,3,10:50:23,
18,-31,10,10:50:23,
30,-39,15,10:50:24,
27,-33,4,10:50:24,
19,-36,6,10:50:24,
18,-36,23,10:50:24,
26,-43,8,10:50:25,
28,-44,3,10:50:25,
24,-33,0,10:50:25,
3,-45,0,10:50:25,
2,-21,0,10:50:26,
11,-50,5,10:50:26,
4,-50,10,10:50:26,
0,-49,37,10:50:27,
12,-18,17,10:50:27,
4,-46,2,10:50:27,
11,-38,27,10:50:27,
17,-34,27,10:50:28,
20,-34,29,10:50:28,
21,-35,26,10:50:28,
20,-36,25,10:50:28,
19,-37,25,10:50:29,
20,-37,24,10:50:29,
19,-37,24,10:50:29,
19,-37,24,10:50:29,
19,-37,24,10:50:30,
20,-37,24,10:50:30,
21,-38,24,10:50:30,
20,-35,25,10:50:30,
22,-32,29,10:50:31,
21,-30,35,10:50:31,
6,-47,13,10:50:31,
15,-19,31,10:50:31,
21,-24,46,10:50:32,
19,-26,37,10:50:32,
17,-27,35,10:50:32,
19,-27,34,10:50:32,
19,-26,35,10:50:33,
20,-18,35,10:50:33,
15,-13,37,10:50:33,
16,-25,33,10:50:34,
25,-31,30,10:50:34,
19,-33,30,10:50:34,
22,-33,28,10:50:34,
22,-33,27,10:50:35,
23,-33,26,10:50:35,
22,-34,26,10:50:35,
22,-34,26,10:50:35,
22,-34,25,10:50:36,
23,-34,25,10:50:36,
22,-34,26,10:50:36,
23,-34,25,10:50:36,
23,-34,26,10:50:37,
25,-35,27,10:50:37,
20,-36,26,10:50:37,
22,-47,31,10:50:37,
9,-41,11,10:50:38,
15,-35,28,10:50:38,
29,-25,29,10:50:38,
24,-19,26,10:50:38,
34,-21,15,10:50:39,
30,-32,0,10:50:39,
12,-40,2,10:50:39,
29,-37,10,10:50:39,
30,-11,12,10:50:40,
49,-12,15,10:50:40,
46,-9,10,10:50:40,
38,-7,-1,10:50:41,
50,1,0,10:50:41,
45,-9,0,10:50:41,
46,-8,-2,10:50:42,
48,-7,0,10:50:42,
48,-7,-1,10:50:43,
