angleX,angleY,angleZ,Time,
-5,-6,43,10:53:14,
13,6,44,10:53:15,
12,22,49,10:53:15,
-25,25,18,10:53:15,
-9,25,13,10:53:16,
46,-27,48,10:53:16,
44,-27,35,10:53:16,
32,-10,0,10:53:16,
45,-3,-3,10:53:17,
39,-3,-6,10:53:17,
46,-2,-1,10:53:18,
47,-4,2,10:53:18,
49,-5,1,10:53:19,
45,-8,1,10:53:19,
43,-2,1,10:53:19,
45,-4,0,10:53:20,
48,-2,-1,10:53:20,
54,-5,0,10:53:20,
48,-4,3,10:53:21,
45,-1,-1,10:53:21,
47,0,1,10:53:21,
48,0,-1,10:53:21,
48,0,-1,10:53:22,
49,-5,0,10:53:22,
50,-6,0,10:53:22,
48,-3,0,10:53:23,
47,-6,-2,10:53:23,
48,-5,2,10:53:24,
50,-6,1,10:53:24,
48,-6,0,10:53:24,
47,-7,0,10:53:24,
49,-4,0,10:53:25,
48,-5,2,10:53:25,
49,-5,6,10:53:25,
47,-5,3,10:53:25,
48,-4,2,10:53:26,
50,-3,2,10:53:26,
50,-4,0,10:53:27,
49,-4,0,10:53:27,
48,-4,0,10:53:27,
48,-4,0,10:53:28,
44,-5,0,10:53:28,
48,-3,2,10:53:28,
50,-4,1,10:53:28,
48,-5,0,10:53:29,
47,-5,0,10:53:29,
48,-5,-1,10:53:29,
48,-4,1,10:53:29,
50,-4,0,10:53:30,
48,-6,-2,10:53:30,
48,-4,0,10:53:30,
47,-4,0,10:53:30,
48,-6,0,10:53:31,
50,-4,2,10:53:31,
49,-6,1,10:53:31,
47,-4,0,10:53:31,
49,-4,0,10:53:32,
48,-6,-1,10:53:32,
48,-7,0,10:53:32,
48,-5,0,10:53:32,
49,-5,-1,10:53:33,
49,-5,0,10:53:33,
48,-6,3,10:53:33,
49,-4,0,10:53:33,
50,-2,-2,10:53:34,
46,-4,0,10:53:34,
49,-4,1,10:53:34,
47,-5,-2,10:53:34,
45,-4,0,10:53:35,
49,-3,0,10:53:35,
48,-4,0,10:53:35,
48,-4,0,10:53:35,
44,-3,-1,10:53:36,
49,-1,0,10:53:36,
49,-3,0,10:53:36,
