angleX,angleY,angleZ,Time,
0,-34,33,10:44:57,
-4,-34,18,10:44:57,
39,-46,42,10:44:57,
6,-31,34,10:44:57,
-4,-15,46,10:44:58,
-2,-4,46,10:44:58,
-3,0,47,10:44:58,
0,0,48,10:44:58,
-2,1,49,10:44:59,
0,2,50,10:44:59,
-1,4,46,10:44:59,
-1,3,48,10:44:59,
0,2,48,10:45:00,
-1,2,48,10:45:00,
0,3,47,10:45:00,
12,-27,15,10:45:00,
6,-1,2,10:45:01,
-26,36,15,10:45:01,
-22,26,11,10:45:02,
43,-37,32,10:45:02,
18,-41,15,10:45:02,
4,-7,31,10:45:03,
3,1,39,10:45:03,
0,3,46,10:45:03,
-3,-3,46,10:45:04,
-2,-3,47,10:45:04,
32,-19,7,10:45:05,
43,-13,17,10:45:05,
24,-19,-1,10:45:06,
36,-14,8,10:45:06,
46,-22,16,10:45:06,
42,-12,5,10:45:06,
39,-16,0,10:45:07,
45,-17,12,10:45:07,
44,-16,13,10:45:08,
47,-7,14,10:45:08,
40,-9,31,10:45:08,
40,0,6,10:45:08,
34,-13,25,10:45:09,
43,-12,5,10:45:09,
43,-16,-2,10:45:09,
46,-18,5,10:45:10,
32,-14,4,10:45:10,
40,-14,0,10:45:10,
44,-18,9,10:45:11,
47,-10,5,10:45:11,
44,-20,12,10:45:11,
39,-21,12,10:45:11,
47,-14,11,10:45:12,
43,-14,9,10:45:12,
41,-10,23,10:45:12,
46,-9,20,10:45:12,
47,-3,15,10:45:13,
46,-4,18,10:45:13,
40,-3,16,10:45:13,
43,-12,19,10:45:13,
44,-9,14,10:45:14,
49,-22,15,10:45:14,
44,-19,7,10:45:14,
43,-19,9,10:45:14,
43,-17,8,10:45:15,
46,-19,7,10:45:15,
43,-20,8,10:45:15,
44,-15,7,10:45:15,
47,-9,6,10:45:16,
46,-14,9,10:45:16,
45,-15,8,10:45:16,
45,-14,6,10:45:16,
44,-16,4,10:45:17,
45,-18,5,10:45:17,
45,-19,5,10:45:17,
44,-18,5,10:45:17,
43,-20,7,10:45:18,
43,-20,7,10:45:18,
42,-23,4,10:45:18,
44,-19,9,10:45:18,
41,-19,3,10:45:19,
46,-21,6,10:45:19,
39,-20,4,10:45:19,
39,-20,10,10:45:20,
46,-24,15,10:45:20,
40,-16,10,10:45:20,
39,-16,4,10:45:21,
35,-17,3,10:45:21,
47,-15,16,10:45:21,
40,-16,12,10:45:21,
45,-11,20,10:45:22,
35,-13,15,10:45:22,
43,-21,21,10:45:22,
49,-19,13,10:45:22,
44,-18,12,10:45:23,
42,-19,13,10:45:23,
36,-26,14,10:45:23,
48,-31,20,10:45:23,
44,-15,14,10:45:24,
47,-14,10,10:45:24,
43,-13,11,10:45:24,
46,-9,14,10:45:24,
46,-16,16,10:45:25,
42,-13,14,10:45:25,
44,-9,12,10:45:25,
45,-13,14,10:45:25,
44,-14,12,10:45:26,
46,-17,12,10:45:26,
36,-24,16,10:45:26,
38,-25,17,10:45:26,
40,-24,17,10:45:27,
42,-21,20,10:45:27,
37,-20,16,10:45:27,
44,-16,13,10:45:27,
43,-19,20,10:45:28,
38,-17,19,10:45:28,
41,-15,15,10:45:28,
40,-19,17,10:45:28,
42,-17,19,10:45:29,
41,-18,18,10:45:29,
44,-19,20,10:45:29,
25,-23,9,10:45:29,
30,-31,0,10:45:30,
16,-49,-9,10:45:30,
10,-45,-15,10:45:30,
7,-41,-13,10:45:30,
2,-47,-21,10:45:31,
3,-45,-19,10:45:31,
1,-45,-19,10:45:31,
5,-43,-19,10:45:31,
1,-45,-22,10:45:32,
1,-43,-22,10:45:32,
0,-43,-22,10:45:32,
1,-43,-22,10:45:32,
15,-34,3,10:45:33,
27,-36,8,10:45:33,
30,-34,7,10:45:34,
27,-35,8,10:45:34,
24,-40,-2,10:45:34,
42,-35,-4,10:45:34,
25,-44,21,10:45:35,
18,-45,-9,10:45:35,
7,-36,2,10:45:35,
49,-44,-18,10:45:36,
40,0,-2,10:45:36,
32,28,0,10:45:36,
34,14,3,10:45:37,
45,3,0,10:45:37,
36,-36,-6,10:45:37,
23,-14,24,10:45:38,
17,-40,50,10:45:38,
8,-33,15,10:45:38,
17,-34,30,10:45:39,
18,-32,31,10:45:39,
19,-34,28,10:45:39,
19,-34,28,10:45:40,
19,-34,28,10:45:40,
19,-34,28,10:45:40,
18,-34,28,10:45:40,
21,-34,27,10:45:41,
20,-34,27,10:45:41,
22,-35,25,10:45:41,
21,-35,26,10:45:41,
21,-35,26,10:45:42,
21,-34,26,10:45:42,
24,-28,31,10:45:42,
28,-34,40,10:45:42,
10,-16,19,10:45:43,
12,-22,27,10:45:43,
26,-25,32,10:45:43,
25,-19,35,10:45:43,
26,-15,42,10:45:44,
21,-4,35,10:45:44,
12,-36,28,10:45:44,
17,-32,30,10:45:45,
17,-35,29,10:45:45,
16,-37,26,10:45:45,
17,-37,25,10:45:46,
17,-38,25,10:45:46,
17,-37,25,10:45:46,
17,-38,24,10:45:46,
16,-38,25,10:45:47,
17,-38,25,10:45:47,
17,-38,24,10:45:47,
17,-38,24,10:45:47,
18,-36,25,10:45:48,
17,-37,26,10:45:48,
-3,-38,2,10:45:48,
13,-27,30,10:45:49,
0,-37,12,10:45:49,
29,-14,18,10:45:50,
36,-27,13,10:45:50,
39,3,1,10:45:50,
44,-30,30,10:45:51,
36,-15,7,10:45:51,
48,-10,9,10:45:52,
43,-14,8,10:45:52,
48,-13,3,10:45:52,
43,-14,4,10:45:53,
38,-16,3,10:45:53,
48,-13,8,10:45:53,
46,-13,6,10:45:54,
46,-12,4,10:45:54,
41,-13,0,10:45:54,
46,-12,3,10:45:55,
48,-16,5,10:45:55,
49,-12,0,10:45:55,
50,-13,1,10:45:55,
46,-12,2,10:45:56,
47,-11,3,10:45:56,
46,-14,4,10:45:56,
46,-13,4,10:45:56,
47,-12,5,10:45:57,
46,-12,4,10:45:57,
43,-14,4,10:45:57,
46,-12,5,10:45:57,
46,-11,5,10:45:58,
48,-11,5,10:45:58,
47,-8,8,10:45:58,
46,-10,7,10:45:58,
46,-12,7,10:45:59,
45,-13,9,10:45:59,
48,-13,9,10:45:59,
44,-13,8,10:45:59,
47,-10,8,10:46:00,
46,-10,9,10:46:00,
46,-12,8,10:46:00,
46,-12,7,10:46:00,
44,-13,6,10:46:01,
46,-13,8,10:46:01,
44,-10,7,10:46:01,
45,-11,6,10:46:01,
47,-15,1,10:46:02,
44,-14,3,10:46:02,
43,-12,4,10:46:02,
44,-13,9,10:46:03,
45,-15,11,10:46:03,
46,-12,7,10:46:03,
44,-11,7,10:46:03,
47,-11,8,10:46:04,
47,-11,7,10:46:04,
47,-11,8,10:46:04,
46,-11,9,10:46:04,
46,-11,9,10:46:05,
47,-11,8,10:46:05,
48,-12,8,10:46:05,
45,-13,8,10:46:05,
47,-11,9,10:46:06,
45,-13,9,10:46:06,
49,-14,9,10:46:06,
46,-12,8,10:46:06,
48,-12,7,10:46:07,
45,-16,5,10:46:07,
44,-15,7,10:46:07,
45,-12,11,10:46:07,
47,-11,11,10:46:08,
45,-13,10,10:46:08,
46,-13,9,10:46:08,
46,-12,10,10:46:08,
46,-14,10,10:46:09,
46,-14,8,10:46:09,
43,-17,4,10:46:09,
47,-14,6,10:46:09,
45,-15,5,10:46:10,
33,-16,0,10:46:10,
37,-40,-5,10:46:10,
24,-44,-8,10:46:10,
11,-45,-19,10:46:11,
5,-47,-20,10:46:11,
4,-44,-20,10:46:11,
5,-45,-18,10:46:11,
5,-45,-18,10:46:12,
5,-43,-21,10:46:12,
5,-44,-20,10:46:12,
5,-44,-21,10:46:12,
4,-44,-20,10:46:13,
11,-47,-12,10:46:13,
10,-47,-2,10:46:13,
22,-36,-1,10:46:14,
26,-38,22,10:46:14,
34,-30,14,10:46:14,
39,-38,8,10:46:14,
25,-38,2,10:46:15,
24,-31,-6,10:46:15,
25,-46,6,10:46:15,
17,-44,-6,10:46:15,
33,-44,4,10:46:16,
5,-25,-1,10:46:16,
15,-50,18,10:46:17,
2,-37,28,10:46:17,
21,-35,29,10:46:18,
14,-36,29,10:46:18,
17,-36,26,10:46:18,
18,-37,26,10:46:18,
18,-37,24,10:46:19,
18,-37,24,10:46:19,
19,-38,24,10:46:19,
18,-38,22,10:46:19,
18,-38,23,10:46:20,
18,-39,23,10:46:20,
17,-39,23,10:46:20,
20,-40,21,10:46:20,
19,-35,27,10:46:21,
22,-37,35,10:46:21,
2,-37,17,10:46:21,
15,-25,33,10:46:21,
14,-25,44,10:46:22,
24,-20,34,10:46:22,
28,-9,36,10:46:22,
24,-13,36,10:46:22,
31,-10,29,10:46:23,
23,-4,40,10:46:23,
13,-32,32,10:46:23,
18,-34,30,10:46:24,
18,-34,28,10:46:24,
18,-37,26,10:46:24,
16,-38,25,10:46:24,
18,-38,25,10:46:25,
17,-38,24,10:46:25,
16,-39,23,10:46:25,
16,-38,25,10:46:25,
16,-38,24,10:46:26,
17,-39,24,10:46:26,
16,-39,24,10:46:26,
16,-39,24,10:46:26,
16,-39,22,10:46:27,
16,-39,24,10:46:27,
20,-36,23,10:46:27,
19,-33,30,10:46:27,
22,-11,32,10:46:28,
23,-19,33,10:46:28,
17,-25,36,10:46:28,
15,-24,35,10:46:29,
15,-29,37,10:46:29,
14,-29,36,10:46:29,
9,-30,41,10:46:29,
16,-34,31,10:46:30,
19,-28,35,10:46:30,
18,-28,35,10:46:30,
18,-27,35,10:46:30,
20,-27,35,10:46:31,
20,-27,35,10:46:31,
20,-27,35,10:46:31,
18,-27,35,10:46:31,
18,-27,35,10:46:32,
2,-28,30,10:46:32,
8,-28,39,10:46:32,
10,-28,40,10:46:32,
3,-28,39,10:46:33,
3,-28,38,10:46:33,
7,-30,36,10:46:33,
3,-30,37,10:46:33,
7,-29,38,10:46:34,
10,-28,38,10:46:34,
11,-27,38,10:46:34,
8,-32,36,10:46:34,
9,-29,37,10:46:35,
14,-27,37,10:46:35,
16,-26,37,10:46:35,
18,-26,38,10:46:35,
13,-30,34,10:46:36,
19,-28,35,10:46:36,
15,-21,36,10:46:36,
16,-28,34,10:46:36,
20,-28,34,10:46:37,
19,-28,34,10:46:37,
21,-29,34,10:46:37,
24,-30,33,10:46:37,
17,-22,37,10:46:38,
19,-26,34,10:46:38,
21,-10,40,10:46:38,
19,-39,31,10:46:38,
29,-48,3,10:46:39,
9,-44,-2,10:46:39,
13,-45,-5,10:46:39,
15,-48,0,10:46:39,
14,-39,10,10:46:40,
