angleX,angleY,angleZ,Time,
7,-48,5,22:33:27,
29,-49,24,22:33:28,
3,24,12,22:33:28,
-12,42,20,22:33:29,
36,-18,-25,22:33:30,
38,-17,-19,22:33:30,
41,-19,-22,22:33:31,
37,-19,-24,22:33:31,
38,-19,-23,22:33:32,
37,-20,-23,22:33:32,
37,-20,-24,22:33:33,
37,-19,-23,22:33:33,
37,-20,-24,22:33:34,
38,-19,-23,22:33:34,
37,-21,-23,22:33:35,
36,-20,-22,22:33:35,
36,-20,-24,22:33:36,
34,-17,-20,22:33:36,
40,-23,-17,22:33:37,
42,-21,-17,22:33:37,
42,-22,-19,22:33:38,
42,-21,-15,22:33:38,
41,-19,-15,22:33:39,
43,-21,-16,22:33:39,
41,-23,-16,22:33:40,
41,-19,-17,22:33:40,
32,-27,-18,22:33:41,
40,-20,-19,22:33:41,
39,-18,-23,22:33:42,
39,-20,-23,22:33:42,
36,-21,-23,22:33:43,
37,-21,-22,22:33:43,
38,-22,-22,22:33:44,
37,-22,-22,22:33:44,
37,-22,-22,22:33:45,
38,-22,-22,22:33:45,
37,-22,-23,22:33:46,
36,-21,-23,22:33:46,
36,-22,-23,22:33:47,
33,-22,-23,22:33:47,
3,-43,-20,22:33:48,
-13,-45,-11,22:33:48,
-16,-44,-16,22:33:49,
-16,-41,-20,22:33:49,
-15,-43,-17,22:33:50,
-15,-41,-21,22:33:50,
-13,-43,-15,22:33:51,
-16,-43,-16,22:33:51,
-14,-44,-15,22:33:52,
-17,-43,-17,22:33:52,
-14,-44,-16,22:33:53,
-11,-49,-13,22:33:53,
7,-37,0,22:33:54,
11,-46,4,22:33:54,
6,-48,6,22:33:55,
6,-47,4,22:33:55,
7,-49,2,22:33:56,
8,-47,4,22:33:56,
5,-47,1,22:33:57,
5,-21,0,22:33:57,
3,-54,0,22:33:58,
-3,-38,28,22:33:58,
23,-39,17,22:33:59,
27,-35,20,22:33:59,
26,-36,18,22:34:00,
27,-37,17,22:34:00,
26,-34,21,22:34:01,
30,-33,21,22:34:01,
3,-24,12,22:34:02,
21,-27,36,22:34:02,
14,-29,36,22:34:03,
11,-28,37,22:34:03,
10,-25,32,22:34:04,
30,-33,43,22:34:04,
30,-26,29,22:34:05,
26,-32,25,22:34:05,
28,-31,25,22:34:06,
27,-31,24,22:34:06,
27,-31,24,22:34:07,
28,-31,24,22:34:07,
28,-31,24,22:34:08,
28,-31,24,22:34:08,
28,-31,24,22:34:09,
27,-32,23,22:34:09,
29,-29,26,22:34:10,
26,-30,27,22:34:10,
25,-35,15,22:34:11,
8,-41,25,22:34:11,
16,-46,15,22:34:12,
25,-16,-2,22:34:12,
42,-16,-17,22:34:13,
42,-17,-18,22:34:14,
42,-16,-18,22:34:14,
41,-17,-17,22:34:15,
43,-18,-19,22:34:15,
41,-16,-19,22:34:16,
42,-16,-19,22:34:16,
40,-17,-19,22:34:17,
40,-17,-20,22:34:17,
41,-16,-18,22:34:18,
41,-15,-18,22:34:18,
40,-16,-19,22:34:19,
41,-16,-20,22:34:19,
41,-16,-19,22:34:20,
40,-17,-21,22:34:20,
41,-18,-22,22:34:21,
40,-17,-21,22:34:21,
39,-17,-21,22:34:22,
40,-17,-22,22:34:22,
39,-17,-21,22:34:23,
39,-17,-22,22:34:23,
40,-17,-21,22:34:24,
40,-18,-22,22:34:24,
40,-17,-21,22:34:25,
40,-17,-21,22:34:25,
40,-17,-21,22:34:26,
41,-17,-21,22:34:26,
36,-18,-13,22:34:27,
41,-18,-19,22:34:27,
43,-17,-18,22:34:28,
44,-15,-19,22:34:28,
39,-14,-22,22:34:29,
43,-17,-19,22:34:29,
41,-16,-21,22:34:30,
38,-18,-18,22:34:30,
41,-17,-20,22:34:31,
40,-15,-20,22:34:31,
40,-15,-20,22:34:32,
39,-17,-21,22:34:32,
39,-17,-22,22:34:33,
39,-18,-22,22:34:33,
40,-16,-23,22:34:34,
40,-20,-23,22:34:34,
39,-17,-23,22:34:35,
31,-16,-25,22:34:35,
40,-18,-24,22:34:36,
39,-16,-20,22:34:36,
1,-59,-5,22:34:37,
-15,-40,-19,22:34:37,
-15,-45,-14,22:34:38,
-14,-45,-14,22:34:38,
