angleX,angleY,angleZ,Time,
8,-48,5,22:44:37,
6,-48,4,22:44:37,
49,-60,27,22:44:38,
-18,24,13,22:44:38,
-18,22,6,22:44:39,
37,-22,-17,22:44:40,
42,-16,-17,22:44:40,
46,-16,-10,22:44:41,
46,-13,-11,22:44:41,
44,-15,-14,22:44:42,
43,-16,-12,22:44:42,
47,-15,-13,22:44:43,
45,-14,-13,22:44:43,
47,-15,-12,22:44:44,
47,-15,-11,22:44:44,
44,-14,-13,22:44:45,
46,-13,-11,22:44:45,
44,-13,-12,22:44:46,
44,-12,-11,22:44:46,
44,-13,-12,22:44:47,
45,-12,-13,22:44:47,
47,-13,-13,22:44:48,
43,-14,-15,22:44:48,
44,-13,-11,22:44:49,
43,-16,-15,22:44:49,
42,-16,-14,22:44:50,
40,-19,-20,22:44:50,
41,-16,-18,22:44:51,
41,-17,-22,22:44:51,
39,-18,-19,22:44:52,
41,-18,-20,22:44:52,
40,-18,-20,22:44:53,
39,-19,-20,22:44:53,
40,-18,-21,22:44:54,
41,-18,-19,22:44:54,
39,-19,-19,22:44:55,
40,-18,-18,22:44:55,
41,-18,-20,22:44:56,
38,-19,-20,22:44:56,
41,-20,-20,22:44:57,
39,-19,-20,22:44:57,
40,-20,-20,22:44:58,
40,-20,-20,22:44:58,
41,-19,-21,22:44:59,
40,-19,-20,22:44:59,
39,-19,-20,22:45:00,
41,-18,-17,22:45:00,
7,-38,-6,22:45:01,
-22,-43,-16,22:45:01,
-20,-43,-14,22:45:02,
-15,-44,-13,22:45:02,
-16,-43,-15,22:45:03,
-16,-43,-15,22:45:03,
-16,-44,-14,22:45:04,
-17,-44,-15,22:45:04,
-15,-43,-14,22:45:05,
-16,-43,-13,22:45:05,
-15,-44,-15,22:45:06,
-10,-50,-11,22:45:06,
1,-39,-2,22:45:07,
10,-48,7,22:45:07,
8,-52,4,22:45:08,
9,-48,8,22:45:08,
7,-47,4,22:45:09,
5,-48,3,22:45:09,
15,-37,10,22:45:10,
15,-52,-18,22:45:10,
9,-45,12,22:45:11,
24,-36,21,22:45:11,
30,-30,25,22:45:12,
26,-34,22,22:45:12,
27,-33,22,22:45:13,
27,-29,27,22:45:13,
28,-48,30,22:45:14,
11,-26,34,22:45:14,
18,-26,37,22:45:15,
17,-25,42,22:45:15,
12,-29,23,22:45:16,
23,-32,28,22:45:16,
24,-35,23,22:45:17,
24,-36,22,22:45:17,
24,-36,22,22:45:18,
22,-36,23,22:45:18,
23,-36,22,22:45:19,
25,-33,25,22:45:19,
25,-31,28,22:45:20,
15,-33,7,22:45:20,
1,-50,15,22:45:21,
3,-77,14,22:45:21,
18,-4,3,22:45:22,
47,-17,-23,22:45:22,
46,-18,-19,22:45:23,
39,-17,-21,22:45:23,
39,-16,-23,22:45:24,
40,-16,-22,22:45:24,
40,-16,-22,22:45:25,
39,-16,-22,22:45:25,
40,-16,-23,22:45:26,
40,-17,-23,22:45:26,
39,-17,-23,22:45:27,
40,-16,-22,22:45:27,
39,-16,-22,22:45:28,
39,-16,-22,22:45:28,
39,-16,-23,22:45:29,
39,-16,-23,22:45:29,
40,-16,-23,22:45:30,
40,-16,-22,22:45:30,
40,-16,-23,22:45:31,
39,-16,-22,22:45:31,
39,-16,-23,22:45:32,
39,-17,-23,22:45:32,
40,-15,-24,22:45:33,
35,-17,-8,22:45:33,
-4,-51,-10,22:45:34,
-21,-46,-10,22:45:34,
-22,-43,-11,22:45:35,
-21,-42,-10,22:45:35,
-22,-42,-8,22:45:36,
-20,-43,-10,22:45:36,
-20,-43,-10,22:45:37,
0,-64,-2,22:45:37,
0,-38,-4,22:45:38,
7,-48,7,22:45:38,
5,-48,2,22:45:39,
9,-48,6,22:45:39,
4,-45,-3,22:45:40,
5,-35,0,22:45:40,
-30,-70,15,22:45:41,
2,-45,15,22:45:41,
27,-38,16,22:45:42,
30,-34,18,22:45:42,
28,-35,17,22:45:43,
28,-35,17,22:45:43,
30,-33,20,22:45:44,
25,-34,27,22:45:44,
29,-11,42,22:45:45,
22,-23,37,22:45:45,
20,-22,37,22:45:46,
30,-57,41,22:45:46,
24,-33,26,22:45:47,
24,-37,19,22:45:47,
25,-36,19,22:45:48,
26,-36,19,22:45:48,
25,-36,20,22:45:49,
27,-36,19,22:45:49,
26,-36,19,22:45:50,
27,-36,19,22:45:50,
25,-38,17,22:45:51,
24,-37,19,22:45:51,
24,-33,28,22:45:52,
0,-15,20,22:45:52,
21,-29,33,22:45:53,
23,-25,34,22:45:53,
29,-20,32,22:45:54,
29,-20,32,22:45:54,
30,-18,33,22:45:55,
30,-20,32,22:45:55,
29,-20,33,22:45:56,
30,-20,32,22:45:56,
30,-20,32,22:45:57,
30,-19,33,22:45:57,
29,-20,33,22:45:58,
30,-20,32,22:45:58,
26,-23,32,22:45:59,
28,-21,32,22:45:59,
29,-22,31,22:46:00,
30,-19,32,22:46:00,
29,-20,32,22:46:01,
30,-21,32,22:46:01,
29,-21,32,22:46:02,
29,-21,32,22:46:02,
30,-20,32,22:46:03,
30,-20,32,22:46:03,
31,-19,31,22:46:04,
-20,-47,41,22:46:04,
0,-51,9,22:46:05,
-19,-18,16,22:46:06,
18,-71,4,22:46:06,
19,-4,2,22:46:07,
38,-17,-19,22:46:07,
39,-17,-15,22:46:08,
43,-18,-19,22:46:08,
40,-20,-17,22:46:09,
42,-18,-17,22:46:09,
40,-20,-19,22:46:10,
40,-18,-19,22:46:10,
41,-18,-18,22:46:11,
40,-19,-18,22:46:11,
41,-19,-19,22:46:12,
40,-19,-19,22:46:12,
40,-19,-19,22:46:13,
38,-21,-20,22:46:13,
41,-20,-18,22:46:14,
39,-20,-19,22:46:14,
39,-20,-20,22:46:15,
40,-20,-19,22:46:15,
40,-20,-19,22:46:16,
40,-20,-19,22:46:16,
38,-20,-19,22:46:17,
38,-20,-22,22:46:17,
34,-24,-24,22:46:18,
32,-25,-24,22:46:18,
36,-23,-24,22:46:19,
36,-22,-24,22:46:19,
36,-22,-22,22:46:20,
25,-27,-11,22:46:20,
-11,-60,-14,22:46:21,
-15,-42,-14,22:46:21,
-18,-42,-15,22:46:22,
-16,-41,-15,22:46:22,
-15,-45,-13,22:46:23,
-18,-58,-12,22:46:23,
3,-32,-4,22:46:24,
11,-50,22,22:46:24,
6,-47,2,22:46:25,
5,-47,-1,22:46:25,
-6,-30,2,22:46:26,
-5,-55,-15,22:46:26,
6,-45,14,22:46:27,
22,-41,14,22:46:27,
27,-36,19,22:46:28,
28,-37,13,22:46:28,
29,-36,13,22:46:29,
30,-35,13,22:46:29,
30,-31,21,22:46:30,
11,-60,26,22:46:30,
14,-26,35,22:46:31,
19,-31,34,22:46:31,
17,-19,32,22:46:32,
17,-42,29,22:46:32,
32,-32,23,22:46:33,
23,-37,21,22:46:33,
24,-36,22,22:46:34,
23,-37,21,22:46:34,
24,-37,21,22:46:35,
24,-36,22,22:46:35,
25,-34,23,22:46:36,
27,-32,25,22:46:36,
27,-30,25,22:46:37,
9,-38,12,22:46:37,
16,-32,33,22:46:38,
23,-28,34,22:46:38,
7,-28,37,22:46:39,
11,-26,39,22:46:39,
10,-27,38,22:46:40,
10,-28,38,22:46:40,
10,-28,37,22:46:41,
11,-28,37,22:46:41,
11,-28,38,22:46:42,
13,-28,37,22:46:42,
13,-28,37,22:46:43,
13,-28,37,22:46:43,
16,-28,36,22:46:44,
16,-28,36,22:46:44,
15,-29,36,22:46:45,
15,-28,36,22:46:45,
15,-28,36,22:46:46,
15,-28,36,22:46:46,
16,-28,35,22:46:47,
23,-28,37,22:46:47,
17,-28,35,22:46:48,
17,-29,35,22:46:48,
17,-28,35,22:46:49,
17,-28,35,22:46:49,
16,-29,36,22:46:50,
16,-29,36,22:46:50,
17,-28,35,22:46:51,
16,-28,35,22:46:51,
14,-29,34,22:46:52,
16,-29,35,22:46:52,
16,-29,35,22:46:53,
7,-28,37,22:46:53,
12,-27,41,22:46:54,
