angleX,angleY,angleZ,Time,
4,-48,6,22:47:59,
7,-48,14,22:48:00,
22,9,14,22:48:00,
-9,41,19,22:48:01,
40,-19,-23,22:48:02,
40,-21,-22,22:48:03,
40,-18,-20,22:48:03,
40,-21,-21,22:48:04,
39,-21,-17,22:48:04,
39,-20,-19,22:48:05,
38,-22,-20,22:48:05,
37,-22,-22,22:48:06,
34,-20,-23,22:48:06,
38,-20,-21,22:48:07,
35,-21,-21,22:48:07,
38,-22,-21,22:48:08,
40,-21,-21,22:48:08,
41,-23,-16,22:48:09,
43,-21,-17,22:48:09,
46,-19,-14,22:48:10,
41,-17,-15,22:48:10,
43,-15,-12,22:48:11,
42,-16,-13,22:48:11,
45,-16,-16,22:48:12,
44,-17,-14,22:48:12,
43,-17,-15,22:48:13,
42,-18,-15,22:48:13,
45,-16,-19,22:48:14,
41,-17,-17,22:48:14,
41,-19,-16,22:48:15,
46,-19,-13,22:48:15,
42,-16,-15,22:48:16,
41,-16,-16,22:48:16,
39,-20,-16,22:48:17,
41,-17,-19,22:48:17,
42,-19,-18,22:48:18,
44,-17,-15,22:48:18,
43,-18,-16,22:48:19,
42,-18,-18,22:48:19,
45,-18,-18,22:48:20,
47,-14,-19,22:48:20,
40,-18,-15,22:48:21,
41,-19,-22,22:48:21,
41,-19,-22,22:48:22,
39,-19,-21,22:48:22,
39,-19,-21,22:48:23,
38,-20,-22,22:48:23,
41,-20,-22,22:48:24,
39,-20,-22,22:48:24,
38,-20,-22,22:48:25,
37,-20,-22,22:48:25,
37,-21,-19,22:48:26,
6,-49,-11,22:48:26,
-12,-35,-12,22:48:27,
-19,-41,-18,22:48:27,
-16,-41,-19,22:48:28,
-15,-42,-18,22:48:28,
-16,-42,-17,22:48:29,
-15,-43,-17,22:48:29,
-13,-43,-18,22:48:30,
-12,-56,-21,22:48:30,
-1,-47,-3,22:48:31,
2,-49,4,22:48:31,
4,-50,4,22:48:32,
5,-48,5,22:48:32,
1,-45,1,22:48:33,
7,-67,12,22:48:33,
15,-43,9,22:48:34,
33,-26,24,22:48:35,
30,-31,23,22:48:35,
33,-31,21,22:48:36,
