angleX,angleY,angleZ,Time,
32,-59,24,22:40:41,
2,26,12,22:40:41,
0,44,17,22:40:42,
43,-19,-13,22:40:43,
44,-22,-20,22:40:43,
39,-22,-23,22:40:44,
36,-22,-23,22:40:44,
37,-21,-24,22:40:45,
36,-21,-23,22:40:45,
36,-21,-23,22:40:46,
35,-20,-23,22:40:46,
34,-24,-23,22:40:47,
35,-23,-23,22:40:47,
34,-24,-24,22:40:48,
34,-23,-23,22:40:48,
35,-23,-23,22:40:49,
35,-23,-23,22:40:49,
36,-23,-22,22:40:50,
35,-23,-23,22:40:50,
35,-24,-22,22:40:51,
36,-23,-23,22:40:51,
36,-23,-23,22:40:52,
35,-23,-23,22:40:52,
35,-23,-23,22:40:53,
36,-23,-23,22:40:53,
35,-23,-23,22:40:54,
36,-23,-23,22:40:54,
35,-23,-23,22:40:55,
35,-24,-22,22:40:55,
36,-23,-23,22:40:56,
36,-23,-22,22:40:56,
32,-22,-22,22:40:57,
18,-46,-15,22:40:57,
-6,-43,-5,22:40:58,
-21,-43,-11,22:40:58,
-20,-43,-11,22:40:59,
-19,-43,-12,22:40:59,
-19,-43,-11,22:41:00,
-18,-44,-12,22:41:00,
-18,-43,-11,22:41:01,
-13,-48,-13,22:41:01,
1,-43,-6,22:41:02,
8,-53,7,22:41:02,
6,-47,3,22:41:03,
9,-46,6,22:41:03,
3,-45,1,22:41:04,
7,-42,9,22:41:04,
-43,-166,24,22:41:05,
11,-44,15,22:41:05,
29,-32,22,22:41:06,
31,-29,24,22:41:06,
29,-31,22,22:41:07,
29,-31,23,22:41:07,
29,-26,28,22:41:08,
36,-50,27,22:41:08,
19,-29,33,22:41:09,
16,-28,35,22:41:09,
16,-25,36,22:41:10,
33,-68,47,22:41:10,
25,-31,28,22:41:11,
23,-35,24,22:41:11,
24,-37,19,22:41:12,
25,-36,19,22:41:12,
25,-37,18,22:41:13,
25,-36,19,22:41:13,
24,-36,23,22:41:14,
17,-31,8,22:41:14,
20,-33,39,22:41:15,
18,-50,14,22:41:15,
19,-20,-1,22:41:16,
45,-15,-20,22:41:17,
41,-15,-22,22:41:17,
37,-18,-21,22:41:18,
36,-19,-24,22:41:18,
39,-19,-24,22:41:19,
38,-19,-23,22:41:19,
39,-19,-21,22:41:20,
37,-18,-22,22:41:20,
38,-19,-23,22:41:21,
37,-20,-24,22:41:21,
39,-20,-23,22:41:22,
38,-19,-22,22:41:22,
37,-20,-23,22:41:23,
38,-20,-22,22:41:23,
38,-20,-22,22:41:24,
39,-20,-22,22:41:24,
38,-20,-21,22:41:25,
38,-20,-21,22:41:25,
38,-20,-22,22:41:26,
38,-20,-22,22:41:26,
38,-20,-23,22:41:27,
37,-20,-23,22:41:27,
38,-19,-22,22:41:28,
39,-19,-23,22:41:28,
38,-20,-23,22:41:29,
38,-19,-23,22:41:29,
32,-19,-4,22:41:30,
0,-42,-7,22:41:30,
-19,-52,-12,22:41:31,
-20,-41,-9,22:41:31,
-21,-44,-12,22:41:32,
-15,-43,-13,22:41:32,
-16,-43,-13,22:41:33,
-24,-65,-9,22:41:33,
6,-49,0,22:41:34,
-19,-52,21,22:41:34,
6,-48,2,22:41:35,
8,-48,2,22:41:35,
6,-48,2,22:41:36,
5,-20,3,22:41:36,
1,-53,3,22:41:37,
11,-37,28,22:41:37,
26,-36,19,22:41:38,
28,-31,24,22:41:38,
29,-33,20,22:41:39,
29,-34,19,22:41:39,
26,-33,23,22:41:40,
29,-28,27,22:41:40,
29,-27,31,22:41:41,
