angleX,angleY,angleZ,Time,
2,-35,35,10:31:31,
7,-32,36,10:31:31,
2,-36,36,10:31:31,
3,-26,34,10:31:32,
30,-26,42,10:31:32,
3,30,17,10:31:32,
-11,38,23,10:31:33,
-7,43,24,10:31:33,
-7,33,16,10:31:33,
20,12,13,10:31:33,
46,-20,10,10:31:34,
48,-10,-4,10:31:34,
44,-14,0,10:31:34,
48,-9,-1,10:31:35,
47,-8,-3,10:31:35,
46,-8,-3,10:31:35,
50,-9,0,10:31:35,
49,-10,-4,10:31:36,
46,-9,0,10:31:36,
47,-5,0,10:31:36,
47,-7,0,10:31:36,
50,-7,0,10:31:37,
47,-7,0,10:31:37,
47,-6,0,10:31:37,
45,-10,0,10:31:37,
45,-12,2,10:31:38,
44,-14,3,10:31:38,
44,-13,4,10:31:38,
45,-14,3,10:31:38,
45,-15,2,10:31:39,
48,-15,4,10:31:39,
46,-14,4,10:31:39,
47,-14,3,10:31:39,
46,-12,2,10:31:40,
48,-10,1,10:31:40,
47,-8,1,10:31:40,
48,-11,1,10:31:40,
46,-11,1,10:31:41,
47,-10,2,10:31:41,
47,-11,2,10:31:41,
48,-11,2,10:31:41,
47,-11,2,10:31:42,
48,-11,1,10:31:42,
47,-11,1,10:31:42,
47,-11,0,10:31:42,
48,-11,0,10:31:43,
46,-12,0,10:31:43,
48,-13,0,10:31:43,
46,-11,0,10:31:43,
48,-10,0,10:31:44,
47,-10,1,10:31:44,
46,-11,1,10:31:44,
47,-11,2,10:31:44,
47,-11,1,10:31:45,
47,-12,1,10:31:45,
46,-11,1,10:31:45,
47,-11,2,10:31:45,
47,-11,1,10:31:46,
47,-10,2,10:31:46,
48,-10,1,10:31:46,
47,-11,1,10:31:46,
47,-11,1,10:31:47,
46,-11,0,10:31:47,
47,-11,0,10:31:47,
47,-11,0,10:31:47,
47,-11,0,10:31:48,
47,-11,0,10:31:48,
47,-11,0,10:31:48,
47,-11,0,10:31:48,
47,-11,0,10:31:49,
47,-12,0,10:31:49,
47,-11,0,10:31:49,
47,-12,0,10:31:49,
38,-18,3,10:31:50,
31,-43,0,10:31:50,
21,-38,0,10:31:50,
6,-47,-14,10:31:51,
6,-45,-14,10:31:51,
10,-47,-12,10:31:51,
8,-46,-13,10:31:52,
8,-47,-14,10:31:52,
8,-46,-14,10:31:52,
8,-47,-15,10:31:52,
8,-46,-14,10:31:53,
8,-45,-14,10:31:53,
7,-48,-14,10:31:53,
11,-48,-10,10:31:54,
18,-44,-5,10:31:54,
20,-33,1,10:31:54,
18,-41,2,10:31:54,
22,-41,4,10:31:55,
23,-43,6,10:31:55,
23,-43,6,10:31:55,
17,-44,1,10:31:55,
14,-42,-3,10:31:56,
22,-47,16,10:31:56,
23,-43,16,10:31:56,
15,-24,28,10:31:56,
11,-2,40,10:31:57,
23,-24,47,10:31:57,
8,-46,27,10:31:57,
17,-13,45,10:31:57,
12,-10,44,10:31:58,
12,-13,44,10:31:58,
13,-14,44,10:31:58,
15,-12,44,10:31:58,
14,-12,44,10:31:59,
14,-12,44,10:31:59,
14,-12,44,10:31:59,
14,-12,44,10:31:59,
14,-13,44,10:32:00,
14,-13,44,10:32:00,
11,-13,44,10:32:00,
13,-14,44,10:32:00,
10,-12,46,10:32:01,
12,-21,39,10:32:01,
16,-8,35,10:32:01,
11,-16,42,10:32:02,
14,-22,40,10:32:02,
15,-21,40,10:32:02,
13,-13,40,10:32:02,
14,-13,34,10:32:03,
13,-29,35,10:32:03,
9,-30,40,10:32:03,
13,-9,45,10:32:03,
15,-11,44,10:32:04,
16,-11,44,10:32:04,
14,-13,44,10:32:04,
14,-12,44,10:32:04,
14,-13,44,10:32:05,
13,-13,44,10:32:05,
13,-13,44,10:32:05,
13,-14,44,10:32:05,
13,-13,44,10:32:06,
13,-13,44,10:32:06,
13,-13,44,10:32:06,
7,-13,45,10:32:06,
13,-10,45,10:32:07,
13,-11,45,10:32:07,
10,-20,50,10:32:07,
14,-40,13,10:32:08,
-1,-50,11,10:32:08,
31,-48,8,10:32:09,
15,-6,4,10:32:09,
31,2,10,10:32:09,
50,-7,8,10:32:10,
42,-6,0,10:32:10,
50,-5,6,10:32:11,
48,-2,1,10:32:11,
49,-2,0,10:32:11,
49,-2,0,10:32:11,
47,-2,1,10:32:12,
48,-1,0,10:32:12,
48,-2,0,10:32:12,
48,-2,0,10:32:12,
47,-2,0,10:32:13,
49,-2,-1,10:32:13,
47,-3,-1,10:32:13,
47,-3,-1,10:32:13,
48,-3,-1,10:32:14,
49,-3,-1,10:32:14,
48,-3,0,10:32:14,
48,-2,-1,10:32:14,
48,-3,0,10:32:15,
49,-3,0,10:32:15,
48,-3,0,10:32:15,
48,-3,0,10:32:15,
49,-3,-1,10:32:16,
49,-3,0,10:32:16,
48,-3,-1,10:32:16,
48,-3,-1,10:32:16,
48,-3,-1,10:32:17,
48,-3,-1,10:32:17,
48,-3,-1,10:32:17,
47,-3,-1,10:32:17,
48,-3,-1,10:32:18,
48,-4,-1,10:32:18,
48,-4,-1,10:32:18,
49,-3,0,10:32:18,
49,-4,0,10:32:19,
49,-3,0,10:32:19,
49,-3,0,10:32:19,
48,-3,0,10:32:19,
49,-3,1,10:32:20,
48,-3,0,10:32:20,
42,-5,2,10:32:20,
35,-20,11,10:32:20,
33,-42,2,10:32:21,
13,-37,-4,10:32:21,
8,-44,-17,10:32:22,
10,-43,-17,10:32:22,
8,-45,-18,10:32:22,
9,-44,-16,10:32:22,
8,-45,-16,10:32:23,
7,-46,-15,10:32:23,
7,-45,-17,10:32:23,
5,-45,-17,10:32:23,
9,-46,-14,10:32:24,
6,-47,-14,10:32:24,
14,-49,-10,10:32:24,
16,-38,0,10:32:25,
27,-42,8,10:32:25,
20,-44,6,10:32:25,
18,-44,5,10:32:25,
23,-44,3,10:32:26,
20,-44,-2,10:32:26,
17,-39,-1,10:32:26,
20,-24,3,10:32:27,
28,-34,18,10:32:27,
26,-11,29,10:32:27,
24,-32,45,10:32:27,
21,-47,34,10:32:28,
9,-21,43,10:32:28,
22,-19,40,10:32:28,
15,-21,40,10:32:29,
15,-20,41,10:32:29,
15,-20,41,10:32:29,
15,-20,41,10:32:30,
16,-20,41,10:32:30,
15,-20,40,10:32:30,
16,-20,41,10:32:30,
16,-19,41,10:32:31,
16,-19,41,10:32:31,
16,-19,41,10:32:31,
17,-19,42,10:32:31,
22,-17,38,10:32:32,
21,-16,40,10:32:32,
25,-17,35,10:32:32,
20,0,37,10:32:33,
29,-4,43,10:32:33,
26,-15,37,10:32:33,
24,-19,38,10:32:33,
22,-13,38,10:32:34,
19,-13,41,10:32:34,
23,-23,42,10:32:34,
24,-43,19,10:32:34,
11,-14,44,10:32:35,
12,-12,43,10:32:35,
16,-17,41,10:32:35,
16,-19,41,10:32:35,
17,-19,40,10:32:36,
17,-19,41,10:32:36,
17,-18,41,10:32:36,
17,-19,41,10:32:36,
17,-18,41,10:32:37,
17,-19,41,10:32:37,
17,-18,41,10:32:37,
17,-19,41,10:32:37,
16,-17,43,10:32:38,
17,-16,41,10:32:38,
17,-15,42,10:32:38,
12,-13,44,10:32:38,
32,-39,36,10:32:39,
26,-16,23,10:32:39,
5,-16,44,10:32:39,
21,-21,34,10:32:39,
23,-21,36,10:32:40,
18,-21,35,10:32:40,
18,-22,39,10:32:40,
19,-21,38,10:32:40,
19,-21,39,10:32:41,
19,-22,39,10:32:41,
17,-21,39,10:32:41,
18,-21,39,10:32:41,
20,-21,38,10:32:42,
22,-20,38,10:32:42,
22,-20,38,10:32:42,
21,-20,38,10:32:42,
21,-21,38,10:32:43,
20,-21,38,10:32:43,
15,-19,40,10:32:43,
20,-21,38,10:32:43,
18,-21,38,10:32:44,
19,-21,39,10:32:44,
19,-21,39,10:32:44,
19,-21,39,10:32:44,
19,-21,39,10:32:45,
19,-21,38,10:32:45,
19,-21,39,10:32:45,
20,-21,38,10:32:45,
21,-20,38,10:32:46,
21,-19,38,10:32:46,
21,-20,38,10:32:46,
21,-21,38,10:32:46,
20,-20,39,10:32:47,
20,-21,38,10:32:47,
20,-20,38,10:32:47,
21,-20,38,10:32:47,
20,-20,39,10:32:48,
20,-19,39,10:32:48,
21,-20,38,10:32:48,
21,-20,38,10:32:48,
21,-19,38,10:32:49,
20,-19,38,10:32:49,
22,-19,38,10:32:49,
21,-19,39,10:32:49,
21,-20,38,10:32:50,
21,-20,38,10:32:50,
20,-20,38,10:32:50,
20,-20,39,10:32:50,
21,-20,38,10:32:51,
21,-20,39,10:32:51,
20,-20,38,10:32:51,
21,-19,39,10:32:51,
20,-19,39,10:32:52,
21,-20,39,10:32:52,
20,-20,38,10:32:52,
20,-20,38,10:32:52,
21,-20,39,10:32:53,
20,-19,39,10:32:53,
21,-19,39,10:32:53,
20,-20,39,10:32:53,
19,-20,39,10:32:54,
20,-20,39,10:32:54,
19,-21,39,10:32:54,
20,-20,39,10:32:54,
20,-20,38,10:32:55,
19,-20,39,10:32:55,
21,-20,39,10:32:55,
20,-20,39,10:32:55,
20,-20,39,10:32:56,
20,-20,39,10:32:56,
20,-20,39,10:32:56,
20,-20,39,10:32:56,
21,-20,39,10:32:57,
20,-20,39,10:32:57,
20,-20,38,10:32:57,
20,-20,39,10:32:57,
20,-20,39,10:32:58,
18,-20,38,10:32:58,
20,-20,39,10:32:58,
20,-21,38,10:32:58,
20,-20,39,10:32:59,
20,-19,39,10:32:59,
21,-20,39,10:32:59,
20,-20,38,10:32:59,
20,-20,39,10:33:00,
20,-20,38,10:33:00,
20,-20,38,10:33:00,
20,-20,39,10:33:00,
21,-19,38,10:33:01,
22,-19,38,10:33:01,
23,-18,37,10:33:01,
22,-19,39,10:33:01,
22,-19,38,10:33:02,
22,-19,38,10:33:02,
23,-18,38,10:33:02,
21,-19,38,10:33:02,
21,-20,38,10:33:03,
23,-20,39,10:33:03,
21,-19,38,10:33:03,
21,-20,39,10:33:03,
