angleX,angleY,angleZ,Time,
5,-22,40,10:36:49,
7,-25,43,10:36:49,
6,-28,45,10:36:50,
24,12,31,10:36:50,
9,39,16,10:36:50,
-10,41,24,10:36:51,
-18,37,23,10:36:51,
-19,29,16,10:36:51,
47,-1,19,10:36:51,
46,-8,34,10:36:52,
30,-19,17,10:36:52,
45,-2,0,10:36:52,
40,-10,3,10:36:52,
48,-5,3,10:36:53,
49,-6,0,10:36:53,
48,1,-5,10:36:54,
47,-1,-1,10:36:54,
49,-2,-1,10:36:54,
48,0,0,10:36:55,
49,0,0,10:36:55,
48,0,0,10:36:55,
49,1,0,10:36:55,
50,0,-1,10:36:56,
48,1,0,10:36:56,
50,0,0,10:36:56,
48,0,1,10:36:56,
50,0,2,10:36:57,
46,0,0,10:36:57,
50,-3,0,10:36:57,
50,-1,0,10:36:58,
47,-4,0,10:36:58,
46,-5,-1,10:36:58,
50,-5,0,10:36:59,
50,-5,0,10:36:59,
47,-8,0,10:36:59,
48,-6,1,10:36:59,
48,-8,1,10:37:00,
47,-9,0,10:37:00,
48,-9,1,10:37:00,
48,-9,1,10:37:00,
48,-6,1,10:37:01,
48,-5,0,10:37:01,
49,-6,1,10:37:01,
47,-7,0,10:37:01,
48,-6,1,10:37:02,
49,-6,2,10:37:02,
48,-7,3,10:37:02,
49,-7,4,10:37:02,
47,-7,4,10:37:03,
46,-6,3,10:37:03,
48,-6,3,10:37:03,
48,-6,3,10:37:03,
48,-6,2,10:37:04,
49,-6,4,10:37:04,
48,-7,2,10:37:04,
49,-4,2,10:37:04,
43,-5,0,10:37:05,
46,-6,1,10:37:05,
48,-7,1,10:37:05,
46,-7,1,10:37:05,
48,-6,0,10:37:06,
48,-6,0,10:37:06,
48,-3,0,10:37:06,
42,-4,0,10:37:06,
43,-15,4,10:37:07,
33,-36,3,10:37:07,
23,-39,0,10:37:07,
14,-48,-23,10:37:08,
12,-42,-18,10:37:08,
11,-44,-17,10:37:08,
11,-44,-17,10:37:08,
10,-43,-17,10:37:09,
11,-44,-17,10:37:09,
12,-44,-16,10:37:09,
11,-44,-17,10:37:09,
12,-44,-18,10:37:10,
11,-44,-17,10:37:10,
12,-43,-16,10:37:10,
12,-45,-17,10:37:10,
16,-50,-16,10:37:11,
20,-44,-1,10:37:11,
19,-28,0,10:37:11,
33,-39,1,10:37:12,
32,-36,7,10:37:12,
22,-43,5,10:37:12,
23,-42,4,10:37:12,
25,-43,4,10:37:13,
22,-43,3,10:37:13,
21,-44,2,10:37:13,
17,-40,-3,10:37:13,
26,-36,9,10:37:14,
29,-39,42,10:37:14,
