angleX,angleY,angleZ,Time,
5,-45,15,15:16:53,
5,-46,16,15:16:53,
5,-46,16,15:16:54,
3,-47,13,15:16:54,
4,-47,12,15:16:54,
1,-47,11,15:16:54,
2,-47,13,15:16:55,
31,-45,39,15:16:55,
19,7,23,15:16:55,
7,25,17,15:16:55,
-21,38,6,15:16:56,
-24,37,10,15:16:56,
-6,38,6,15:16:56,
10,33,21,15:16:56,
45,-5,41,15:16:57,
34,-14,24,15:16:57,
39,-9,18,15:16:57,
49,-8,12,15:16:57,
45,-8,11,15:16:58,
47,-8,12,15:16:58,
46,-8,12,15:16:58,
46,-8,11,15:16:58,
46,-9,13,15:16:59,
46,-9,13,15:16:59,
45,-9,12,15:16:59,
46,-10,12,15:16:59,
45,-10,12,15:17:00,
46,-10,12,15:17:00,
46,-10,12,15:17:00,
45,-9,12,15:17:00,
46,-10,12,15:17:01,
46,-9,12,15:17:01,
46,-9,13,15:17:01,
46,-9,13,15:17:01,
46,-9,13,15:17:02,
46,-9,14,15:17:02,
45,-9,14,15:17:02,
45,-9,14,15:17:02,
45,-8,15,15:17:03,
45,-9,15,15:17:03,
45,-8,15,15:17:03,
45,-9,15,15:17:03,
44,-10,14,15:17:04,
46,-9,14,15:17:04,
45,-9,14,15:17:04,
46,-9,14,15:17:05,
43,-9,15,15:17:05,
47,-8,17,15:17:05,
44,-7,16,15:17:05,
45,-8,15,15:17:06,
45,-9,14,15:17:06,
45,-9,14,15:17:06,
46,-9,13,15:17:06,
45,-10,13,15:17:07,
45,-10,13,15:17:07,
45,-9,13,15:17:07,
46,-10,12,15:17:07,
46,-10,12,15:17:08,
46,-10,12,15:17:08,
45,-10,11,15:17:08,
46,-9,13,15:17:08,
46,-9,13,15:17:09,
45,-9,13,15:17:09,
46,-9,13,15:17:09,
46,-10,13,15:17:09,
46,-9,13,15:17:10,
47,-10,12,15:17:10,
39,-9,16,15:17:10,
47,-5,17,15:17:10,
44,-4,18,15:17:11,
43,-3,18,15:17:11,
46,-5,16,15:17:11,
45,-4,15,15:17:11,
47,-11,13,15:17:12,
45,-9,13,15:17:12,
47,-8,13,15:17:12,
46,-10,12,15:17:12,
47,-9,12,15:17:13,
46,-10,11,15:17:13,
46,-10,12,15:17:13,
45,-10,13,15:17:13,
45,-10,12,15:17:14,
46,-10,11,15:17:14,
46,-11,10,15:17:14,
46,-10,12,15:17:14,
47,-11,8,15:17:15,
47,-9,11,15:17:15,
46,-9,11,15:17:15,
47,-10,10,15:17:15,
47,-10,10,15:17:16,
47,-9,10,15:17:16,
39,-17,16,15:17:16,
36,-20,9,15:17:16,
31,-25,7,15:17:17,
8,-46,-6,15:17:17,
