angleX,angleY,angleZ,Time,
21,-32,32,15:11:30,
21,-30,31,15:11:30,
21,-29,31,15:11:30,
20,-30,32,15:11:30,
20,-29,32,15:11:31,
20,-29,32,15:11:31,
20,-30,31,15:11:31,
20,-31,31,15:11:31,
20,-30,30,15:11:32,
20,-30,30,15:11:32,
21,-31,31,15:11:32,
22,-31,30,15:11:32,
21,-31,31,15:11:33,
27,-28,33,15:11:33,
36,-16,19,15:11:33,
26,17,0,15:11:33,
7,29,7,15:11:34,
0,44,23,15:11:34,
-12,39,16,15:11:34,
-6,35,13,15:11:34,
44,-10,-16,15:11:35,
43,-8,-16,15:11:35,
45,-10,-16,15:11:35,
45,-10,-16,15:11:36,
45,-7,-17,15:11:36,
46,-9,-18,15:11:36,
45,-9,-17,15:11:36,
48,-9,-12,15:11:37,
42,-8,-17,15:11:37,
40,3,-16,15:11:37,
43,-4,-4,15:11:37,
47,-2,-6,15:11:38,
49,-3,-3,15:11:38,
48,-3,-7,15:11:38,
48,-4,-8,15:11:38,
47,-4,-9,15:11:39,
48,-5,-11,15:11:39,
47,-5,-11,15:11:39,
46,-6,-12,15:11:39,
46,-6,-12,15:11:40,
46,-7,-12,15:11:40,
46,-7,-13,15:11:40,
46,-7,-13,15:11:40,
46,-7,-13,15:11:41,
46,-7,-13,15:11:41,
46,-7,-13,15:11:41,
46,-7,-13,15:11:41,
46,-7,-13,15:11:42,
46,-7,-13,15:11:42,
46,-7,-13,15:11:42,
46,-7,-13,15:11:42,
46,-7,-12,15:11:43,
46,-7,-13,15:11:43,
46,-7,-13,15:11:43,
46,-7,-13,15:11:43,
46,-7,-13,15:11:44,
46,-7,-13,15:11:44,
46,-7,-13,15:11:44,
46,-7,-13,15:11:44,
46,-8,-13,15:11:45,
45,-7,-13,15:11:45,
45,-7,-13,15:11:45,
46,-7,-13,15:11:45,
45,-7,-13,15:11:46,
46,-7,-14,15:11:46,
46,-8,-14,15:11:46,
45,-8,-14,15:11:46,
45,-8,-14,15:11:47,
46,-7,-14,15:11:47,
46,-7,-14,15:11:47,
46,-8,-14,15:11:47,
46,-7,-14,15:11:48,
46,-7,-14,15:11:48,
46,-8,-15,15:11:48,
45,-8,-15,15:11:48,
19,-21,-10,15:11:49,
30,-50,-18,15:11:49,
30,-50,-18,15:11:49,
7,-48,-20,15:11:49,
1,-43,-20,15:11:50,
0,-44,-19,15:11:50,
0,-45,-20,15:11:50,
0,-46,-18,15:11:50,
0,-46,-18,15:11:51,
0,-45,-18,15:11:51,
0,-45,-17,15:11:51,
3,-46,-16,15:11:51,
13,-35,-6,15:11:52,
26,-37,-1,15:11:52,
27,-37,1,15:11:53,
29,-40,1,15:11:53,
26,-41,0,15:11:53,
23,-42,0,15:11:53,
22,-42,-1,15:11:54,
22,-11,2,15:11:54,
42,-17,21,15:11:54,
56,-26,40,15:11:54,
29,-7,25,15:11:55,
33,-13,33,15:11:55,
35,-14,30,15:11:55,
33,-21,27,15:11:56,
39,-19,24,15:11:56,
39,-19,24,15:11:56,
34,-22,28,15:11:56,
33,-24,24,15:11:57,
35,-22,25,15:11:57,
36,-22,25,15:11:57,
35,-22,24,15:11:57,
