angleX,angleY,angleZ,Time,
8,-47,7,22:15:26,
7,-48,5,22:15:26,
26,-50,24,22:15:27,
19,15,22,22:15:27,
-35,36,12,22:15:28,
46,-19,-10,22:15:29,
41,-14,-15,22:15:29,
39,-18,-16,22:15:30,
42,-19,-16,22:15:30,
41,-18,-15,22:15:31,
42,-18,-14,22:15:31,
41,-17,-14,22:15:32,
39,-18,-16,22:15:32,
39,-18,-16,22:15:33,
42,-19,-17,22:15:33,
37,-19,-15,22:15:34,
34,-21,-15,22:15:34,
41,-20,-20,22:15:35,
40,-21,-22,22:15:36,
36,-19,-21,22:15:36,
40,-19,-22,22:15:37,
38,-19,-21,22:15:37,
40,-20,-20,22:15:38,
40,-19,-20,22:15:38,
40,-20,-19,22:15:39,
43,-20,-19,22:15:39,
40,-20,-19,22:15:40,
40,-19,-19,22:15:40,
40,-19,-19,22:15:41,
41,-19,-19,22:15:41,
23,-48,-1,22:15:42,
-3,-61,-10,22:15:42,
-12,-43,-18,22:15:43,
-9,-41,-13,22:15:43,
-22,-45,-15,22:15:44,
-4,-41,-16,22:15:44,
-13,-45,-16,22:15:45,
-9,-45,-17,22:15:45,
-9,-43,-15,22:15:46,
-9,-53,-7,22:15:46,
4,-38,2,22:15:47,
11,-49,7,22:15:47,
7,-48,4,22:15:48,
5,-48,2,22:15:48,
8,-24,13,22:15:49,
-2,-54,13,22:15:49,
13,-28,29,22:15:50,
24,-39,17,22:15:50,
25,-33,26,22:15:51,
25,-34,24,22:15:51,
24,-36,22,22:15:52,
26,-28,28,22:15:52,
28,-22,32,22:15:53,
-8,-16,32,22:15:53,
14,-29,36,22:15:54,
14,-28,38,22:15:54,
16,-41,18,22:15:55,
22,-29,34,22:15:55,
25,-28,30,22:15:56,
26,-31,27,22:15:56,
22,-33,26,22:15:57,
24,-32,26,22:15:57,
24,-32,26,22:15:58,
24,-33,26,22:15:58,
25,-30,28,22:15:59,
-8,-40,9,22:15:59,
21,-32,16,22:16:00,
8,-49,19,22:16:00,
22,-42,23,22:16:01,
13,-42,4,22:16:01,
47,-9,-12,22:16:02,
40,-17,-17,22:16:02,
42,-8,-18,22:16:03,
44,-14,-17,22:16:03,
41,-16,-17,22:16:04,
42,-16,-18,22:16:04,
43,-16,-16,22:16:05,
41,-13,-21,22:16:05,
42,-14,-21,22:16:06,
40,-17,-20,22:16:06,
41,-16,-19,22:16:07,
41,-16,-19,22:16:07,
41,-17,-20,22:16:08,
41,-17,-21,22:16:08,
39,-18,-21,22:16:09,
46,-17,-24,22:16:09,
40,-18,-19,22:16:10,
43,-17,-18,22:16:10,
43,-17,-17,22:16:11,
41,-18,-18,22:16:11,
41,-18,-18,22:16:12,
41,-18,-17,22:16:12,
37,-21,-14,22:16:13,
39,-20,-17,22:16:13,
40,-20,-17,22:16:14,
26,-38,-2,22:16:14,
4,-50,-6,22:16:15,
-10,-52,-7,22:16:15,
-21,-42,-12,22:16:16,
-14,-43,-13,22:16:16,
-18,-44,-15,22:16:17,
-15,-43,-13,22:16:17,
-14,-44,-15,22:16:18,
-13,-43,-15,22:16:18,
-3,-45,-5,22:16:19,
4,-46,5,22:16:19,
7,-45,2,22:16:20,
7,-49,4,22:16:20,
8,-49,6,22:16:21,
2,-40,2,22:16:21,
2,-57,4,22:16:22,
0,-24,12,22:16:22,
11,-42,20,22:16:23,
21,-39,21,22:16:23,
24,-33,26,22:16:24,
24,-33,26,22:16:24,
26,-33,24,22:16:25,
26,-31,26,22:16:25,
25,-33,24,22:16:26,
25,-33,24,22:16:26,
27,-29,29,22:16:27,
28,-23,33,22:16:27,
13,-10,27,22:16:28,
19,-28,34,22:16:28,
22,-28,33,22:16:29,
22,-27,35,22:16:29,
17,-24,32,22:16:30,
32,-51,38,22:16:30,
28,-28,28,22:16:31,
27,-31,25,22:16:31,
24,-31,27,22:16:32,
25,-32,26,22:16:32,
26,-32,26,22:16:33,
25,-32,26,22:16:33,
26,-31,26,22:16:34,
27,-29,28,22:16:34,
18,-46,29,22:16:35,
2,-22,42,22:16:35,
12,-28,34,22:16:36,
14,-30,36,22:16:36,
12,-29,36,22:16:37,
15,-30,34,22:16:37,
11,-32,34,22:16:38,
12,-33,33,22:16:38,
15,-30,33,22:16:39,
14,-31,34,22:16:39,
15,-31,34,22:16:40,
15,-31,34,22:16:40,
16,-30,34,22:16:41,
16,-30,34,22:16:41,
16,-30,34,22:16:42,
15,-30,34,22:16:42,
15,-30,34,22:16:43,
15,-30,35,22:16:43,
11,-30,36,22:16:44,
11,-30,36,22:16:44,
13,-30,36,22:16:45,
12,-30,36,22:16:45,
12,-30,35,22:16:46,
13,-30,36,22:16:46,
13,-30,35,22:16:47,
13,-30,35,22:16:47,
14,-30,35,22:16:48,
14,-30,35,22:16:48,
14,-30,35,22:16:49,
14,-30,35,22:16:49,
15,-30,35,22:16:50,
14,-30,35,22:16:50,
14,-29,35,22:16:51,
14,-29,35,22:16:51,
15,-29,36,22:16:52,
16,-28,35,22:16:52,
15,-28,35,22:16:53,
16,-28,35,22:16:53,
14,-28,37,22:16:54,
11,-29,37,22:16:54,
