angleX,angleY,angleZ,Time,
24,-26,32,22:32:22,
23,-26,33,22:32:22,
24,-26,33,22:32:23,
24,-26,32,22:32:23,
24,-26,34,22:32:24,
23,-26,33,22:32:24,
26,-26,33,22:32:25,
25,-26,32,22:32:25,
25,-25,32,22:32:26,
25,-25,33,22:32:26,
24,-25,33,22:32:27,
24,-25,33,22:32:27,
24,-25,33,22:32:28,
23,-26,33,22:32:28,
23,-25,33,22:32:29,
23,-26,33,22:32:29,
23,-26,33,22:32:30,
24,-25,33,22:32:30,
24,-25,33,22:32:31,
25,-25,33,22:32:31,
24,-25,33,22:32:32,
23,-24,32,22:32:32,
24,-26,33,22:32:33,
13,-27,36,22:32:33,
