angleX,angleY,angleZ,Time,
6,-48,5,22:17:36,
22,-52,19,22:17:37,
40,-15,25,22:17:37,
-11,34,23,22:17:38,
-18,37,16,22:17:38,
44,-22,-6,22:17:39,
39,-16,-15,22:17:40,
41,-18,-16,22:17:40,
42,-18,-18,22:17:41,
40,-18,-19,22:17:41,
40,-18,-20,22:17:42,
40,-19,-20,22:17:42,
39,-19,-20,22:17:43,
40,-20,-20,22:17:43,
39,-19,-20,22:17:44,
39,-19,-21,22:17:44,
39,-19,-20,22:17:45,
39,-19,-20,22:17:45,
39,-19,-20,22:17:46,
40,-19,-19,22:17:46,
39,-20,-19,22:17:47,
39,-20,-19,22:17:47,
39,-20,-19,22:17:48,
39,-20,-19,22:17:48,
40,-20,-19,22:17:49,
41,-20,-19,22:17:49,
39,-21,-19,22:17:50,
39,-20,-19,22:17:50,
40,-20,-19,22:17:51,
39,-20,-20,22:17:51,
39,-20,-20,22:17:52,
40,-20,-19,22:17:52,
33,-34,1,22:17:53,
11,-42,-3,22:17:53,
-12,-49,-33,22:17:54,
-18,-42,-12,22:17:54,
-21,-42,-9,22:17:55,
-21,-41,-16,22:17:55,
-21,-43,-13,22:17:56,
-21,-42,-11,22:17:56,
-20,-42,-13,22:17:57,
-20,-41,-12,22:17:57,
-20,-42,-12,22:17:58,
0,-51,-4,22:17:58,
4,-38,-3,22:17:59,
14,-48,21,22:17:59,
9,-45,3,22:18:00,
13,-49,11,22:18:00,
7,-47,2,22:18:01,
6,-42,3,22:18:01,
-5,-55,0,22:18:02,
6,-47,9,22:18:02,
5,-42,24,22:18:03,
17,-41,23,22:18:03,
22,-31,29,22:18:04,
25,-33,26,22:18:04,
23,-32,28,22:18:05,
23,-31,28,22:18:05,
23,-31,28,22:18:06,
23,-31,28,22:18:06,
23,-31,29,22:18:07,
22,-32,28,22:18:07,
24,-33,27,22:18:08,
25,-28,32,22:18:08,
-6,-25,17,22:18:09,
19,-27,29,22:18:09,
18,-30,33,22:18:10,
21,-30,33,22:18:10,
32,-24,23,22:18:11,
17,-46,18,22:18:11,
23,-33,25,22:18:12,
24,-32,27,22:18:12,
23,-34,25,22:18:13,
23,-35,24,22:18:13,
23,-34,25,22:18:14,
23,-35,24,22:18:14,
23,-35,24,22:18:15,
23,-36,23,22:18:15,
27,-33,26,22:18:16,
14,-58,11,22:18:16,
32,-30,17,22:18:17,
2,-42,18,22:18:17,
-15,-46,16,22:18:18,
18,-32,4,22:18:18,
23,-14,8,22:18:19,
49,-15,-11,22:18:19,
43,-14,-14,22:18:20,
44,-15,-16,22:18:20,
43,-14,-18,22:18:21,
42,-14,-19,22:18:21,
43,-14,-18,22:18:22,
43,-13,-18,22:18:22,
43,-13,-18,22:18:23,
43,-14,-18,22:18:23,
42,-15,-19,22:18:24,
42,-16,-18,22:18:24,
42,-15,-18,22:18:25,
42,-15,-19,22:18:25,
42,-15,-19,22:18:26,
42,-16,-19,22:18:26,
42,-15,-18,22:18:27,
42,-16,-19,22:18:27,
42,-16,-19,22:18:28,
42,-16,-20,22:18:28,
42,-16,-19,22:18:29,
42,-16,-18,22:18:29,
42,-16,-19,22:18:30,
41,-16,-19,22:18:30,
42,-16,-19,22:18:31,
42,-15,-18,22:18:31,
26,-43,6,22:18:32,
-1,-53,-12,22:18:32,
-13,-45,-11,22:18:33,
-32,-41,-9,22:18:33,
-23,-42,-10,22:18:34,
-22,-42,-11,22:18:34,
-21,-42,-11,22:18:35,
-21,-42,-9,22:18:35,
-23,-55,-11,22:18:36,
0,-41,-4,22:18:36,
16,-49,15,22:18:37,
8,-46,4,22:18:37,
8,-48,3,22:18:38,
2,-48,6,22:18:38,
-3,-45,-6,22:18:39,
-8,-31,-4,22:18:39,
-5,-42,10,22:18:40,
20,-37,24,22:18:40,
30,-31,22,22:18:41,
31,-23,28,22:18:41,
32,-23,27,22:18:42,
30,-23,29,22:18:42,
31,-23,30,22:18:43,
28,-24,29,22:18:43,
34,-17,31,22:18:44,
17,-40,31,22:18:44,
18,-23,32,22:18:45,
16,-29,33,22:18:45,
17,-31,33,22:18:46,
15,-30,35,22:18:46,
7,-38,30,22:18:47,
17,-35,38,22:18:47,
20,-28,32,22:18:48,
23,-31,30,22:18:48,
20,-33,28,22:18:49,
20,-34,28,22:18:49,
21,-33,28,22:18:50,
21,-34,27,22:18:50,
21,-33,28,22:18:51,
23,-29,31,22:18:51,
24,-28,32,22:18:52,
14,-34,35,22:18:52,
34,-20,41,22:18:53,
15,-30,32,22:18:53,
24,-30,31,22:18:54,
19,-30,32,22:18:54,
17,-32,32,22:18:55,
18,-33,31,22:18:55,
17,-32,31,22:18:56,
18,-32,31,22:18:56,
19,-32,31,22:18:57,
22,-32,30,22:18:57,
19,-33,30,22:18:58,
18,-33,30,22:18:58,
13,-32,32,22:18:59,
15,-32,33,22:18:59,
18,-32,32,22:19:00,
17,-32,31,22:19:00,
18,-32,31,22:19:01,
17,-31,31,22:19:01,
35,-7,32,22:19:02,
29,-36,20,22:19:02,
14,-47,0,22:19:03,
24,-29,10,22:19:03,
29,-45,28,22:19:04,
12,-50,25,22:19:04,
16,-6,-1,22:19:05,
34,-15,-15,22:19:05,
41,-21,-13,22:19:06,
43,-22,-18,22:19:06,
39,-19,-20,22:19:07,
40,-17,-20,22:19:07,
40,-18,-19,22:19:08,
40,-18,-20,22:19:08,
40,-19,-20,22:19:09,
40,-19,-20,22:19:09,
40,-18,-19,22:19:10,
40,-19,-20,22:19:10,
40,-19,-20,22:19:11,
40,-19,-20,22:19:11,
40,-19,-20,22:19:12,
40,-19,-20,22:19:12,
40,-17,-20,22:19:13,
39,-18,-20,22:19:13,
40,-19,-20,22:19:14,
40,-18,-20,22:19:14,
38,-20,-20,22:19:15,
23,-41,-8,22:19:15,
0,-40,-9,22:19:16,
-20,-48,-11,22:19:16,
-16,-43,-10,22:19:17,
-14,-45,-15,22:19:17,
-13,-44,-13,22:19:18,
-11,-45,-12,22:19:18,
-15,-44,-12,22:19:19,
-14,-44,-10,22:19:19,
0,-54,-4,22:19:20,
2,-41,-1,22:19:20,
3,-50,2,22:19:21,
7,-47,7,22:19:21,
8,-48,3,22:19:22,
6,-47,0,22:19:22,
15,-57,8,22:19:23,
17,-66,21,22:19:23,
14,-39,24,22:19:24,
24,-33,26,22:19:24,
26,-30,28,22:19:25,
23,-35,23,22:19:25,
24,-35,23,22:19:26,
34,-23,30,22:19:26,
34,-42,29,22:19:27,
21,-20,37,22:19:27,
17,-26,36,22:19:28,
24,-24,35,22:19:28,
30,-16,26,22:19:29,
29,-24,31,22:19:29,
27,-27,29,22:19:30,
24,-31,27,22:19:30,
25,-32,26,22:19:31,
25,-32,26,22:19:31,
24,-32,26,22:19:32,
25,-31,27,22:19:32,
25,-27,30,22:19:33,
-1,-43,5,22:19:33,
24,-44,45,22:19:34,
0,-42,23,22:19:34,
1,-65,18,22:19:35,
20,-21,2,22:19:35,
39,-15,-8,22:19:36,
33,-16,-23,22:19:36,
39,-18,-18,22:19:37,
40,-19,-20,22:19:37,
39,-18,-21,22:19:38,
40,-18,-20,22:19:38,
39,-20,-20,22:19:39,
40,-20,-20,22:19:39,
40,-20,-20,22:19:40,
39,-20,-19,22:19:40,
39,-20,-20,22:19:41,
40,-20,-21,22:19:41,
39,-20,-21,22:19:42,
39,-20,-21,22:19:42,
39,-20,-21,22:19:43,
38,-20,-21,22:19:43,
38,-20,-21,22:19:44,
32,-22,-19,22:19:44,
36,-21,-21,22:19:45,
40,-19,-21,22:19:45,
42,-21,-20,22:19:46,
39,-19,-18,22:19:46,
30,-21,-5,22:19:47,
3,-53,-8,22:19:47,
-18,-49,-16,22:19:48,
-13,-44,-15,22:19:48,
-13,-44,-15,22:19:49,
-14,-44,-14,22:19:49,
-12,-44,-14,22:19:50,
-16,-54,-13,22:19:50,
8,-50,0,22:19:51,
14,-49,14,22:19:51,
7,-48,5,22:19:52,
9,-48,6,22:19:52,
6,-48,5,22:19:53,
4,-43,0,22:19:53,
9,-42,0,22:19:54,
4,-54,14,22:19:54,
3,-42,21,22:19:55,
20,-36,26,22:19:55,
21,-35,26,22:19:56,
20,-34,27,22:19:56,
21,-35,26,22:19:57,
22,-35,25,22:19:57,
23,-31,29,22:19:58,
15,-49,23,22:19:58,
25,-24,36,22:19:59,
19,-26,36,22:19:59,
19,-25,36,22:20:00,
5,-31,29,22:20:00,
22,-27,34,22:20:01,
23,-26,34,22:20:01,
19,-27,34,22:20:02,
18,-31,31,22:20:02,
17,-32,32,22:20:03,
18,-34,29,22:20:03,
21,-32,30,22:20:04,
23,-31,33,22:20:04,
0,-22,40,22:20:05,
14,-26,38,22:20:05,
10,-33,34,22:20:06,
15,-29,35,22:20:06,
16,-29,35,22:20:07,
22,-28,33,22:20:07,
20,-28,34,22:20:08,
19,-28,35,22:20:08,
19,-28,34,22:20:09,
19,-28,34,22:20:09,
20,-28,34,22:20:10,
19,-28,34,22:20:10,
20,-28,34,22:20:11,
22,-27,37,22:20:11,
10,-25,41,22:20:12,
7,-24,40,22:20:12,
