angleX,angleY,angleZ,Time,
7,-48,9,22:21:53,
37,-51,24,22:21:53,
6,23,18,22:21:54,
-14,41,15,22:21:54,
34,9,18,22:21:55,
46,-22,-14,22:21:56,
41,-20,-16,22:21:56,
41,-20,-15,22:21:57,
40,-21,-17,22:21:57,
40,-21,-18,22:21:58,
32,-21,-16,22:21:58,
28,-20,-22,22:21:59,
38,-20,-17,22:21:59,
37,-21,-19,22:22:00,
41,-22,-20,22:22:00,
38,-21,-21,22:22:01,
39,-19,-21,22:22:01,
39,-20,-21,22:22:02,
38,-20,-20,22:22:02,
39,-21,-20,22:22:03,
35,-17,-20,22:22:03,
38,-20,-18,22:22:04,
38,-22,-18,22:22:04,
37,-23,-18,22:22:05,
41,-23,-20,22:22:05,
36,-24,-18,22:22:06,
42,-21,-15,22:22:06,
43,-22,-16,22:22:07,
38,-25,-13,22:22:07,
39,-21,-18,22:22:08,
40,-21,-19,22:22:08,
42,-22,-20,22:22:09,
36,-19,-19,22:22:09,
39,-18,-17,22:22:10,
43,-20,-17,22:22:10,
42,-20,-18,22:22:11,
40,-21,-16,22:22:11,
42,-22,-17,22:22:12,
40,-22,-17,22:22:12,
39,-21,-17,22:22:13,
29,-26,-5,22:22:13,
3,-53,-5,22:22:14,
-13,-41,-12,22:22:14,
-22,-43,-15,22:22:15,
-17,-44,-14,22:22:15,
-22,-40,-14,22:22:16,
-20,-43,-10,22:22:16,
-19,-44,-9,22:22:17,
-19,-45,-8,22:22:17,
-18,-43,-10,22:22:18,
-14,-44,-13,22:22:18,
-18,-44,-9,22:22:19,
-18,-44,-9,22:22:19,
-18,-47,-9,22:22:20,
-7,-47,-3,22:22:20,
4,-40,1,22:22:21,
6,-54,6,22:22:21,
7,-49,6,22:22:22,
5,-48,5,22:22:22,
6,-48,4,22:22:23,
4,-45,1,22:22:23,
5,-47,3,22:22:24,
13,-48,2,22:22:24,
4,-42,24,22:22:25,
24,-35,23,22:22:25,
26,-32,26,22:22:26,
26,-34,23,22:22:26,
24,-34,24,22:22:27,
23,-34,25,22:22:27,
26,-31,27,22:22:28,
32,-56,38,22:22:28,
16,-20,46,22:22:29,
15,-27,37,22:22:29,
13,-26,37,22:22:30,
4,-23,40,22:22:30,
22,-35,31,22:22:31,
17,-37,25,22:22:31,
18,-37,26,22:22:32,
16,-38,25,22:22:32,
17,-39,23,22:22:33,
18,-38,22,22:22:33,
18,-39,22,22:22:34,
20,-34,27,22:22:34,
21,-28,34,22:22:35,
13,-36,17,22:22:35,
13,-26,39,22:22:36,
8,-41,19,22:22:36,
7,-48,8,22:22:37,
13,-57,6,22:22:37,
17,-1,7,22:22:38,
43,-20,-14,22:22:39,
41,-18,-17,22:22:39,
41,-18,-15,22:22:40,
43,-19,-15,22:22:40,
42,-19,-15,22:22:41,
41,-19,-16,22:22:41,
42,-19,-16,22:22:42,
41,-19,-16,22:22:42,
41,-18,-16,22:22:43,
41,-19,-17,22:22:43,
41,-19,-16,22:22:44,
42,-19,-16,22:22:44,
42,-19,-16,22:22:45,
40,-19,-17,22:22:45,
41,-20,-17,22:22:46,
41,-19,-16,22:22:46,
41,-19,-16,22:22:47,
41,-19,-16,22:22:47,
