angleX,angleY,angleZ,Time,
6,-47,6,22:25:49,
23,-62,36,22:25:50,
3,28,14,22:25:50,
-13,45,15,22:25:51,
-25,35,7,22:25:51,
41,-19,-20,22:25:52,
32,-26,-25,22:25:53,
40,-22,-22,22:25:53,
37,-23,-20,22:25:54,
38,-23,-20,22:25:54,
38,-21,-21,22:25:55,
39,-21,-20,22:25:55,
39,-21,-20,22:25:56,
39,-20,-20,22:25:56,
39,-20,-20,22:25:57,
33,-22,-19,22:25:57,
38,-21,-22,22:25:58,
37,-21,-20,22:25:58,
39,-22,-20,22:25:59,
38,-23,-20,22:25:59,
38,-22,-20,22:26:00,
37,-23,-20,22:26:00,
37,-22,-20,22:26:01,
39,-22,-20,22:26:01,
38,-23,-21,22:26:02,
38,-22,-20,22:26:02,
40,-22,-20,22:26:03,
37,-22,-21,22:26:03,
37,-22,-21,22:26:04,
38,-22,-21,22:26:04,
38,-22,-21,22:26:05,
38,-22,-20,22:26:05,
38,-23,-20,22:26:06,
38,-23,-20,22:26:06,
38,-22,-20,22:26:07,
38,-22,-20,22:26:07,
36,-22,-21,22:26:08,
30,-22,-8,22:26:08,
11,-59,-10,22:26:09,
-5,-42,-19,22:26:09,
-18,-43,-14,22:26:10,
-17,-43,-12,22:26:10,
-17,-45,-12,22:26:11,
-17,-44,-12,22:26:11,
-16,-44,-11,22:26:12,
-18,-44,-11,22:26:12,
-17,-44,-11,22:26:13,
-19,-44,-11,22:26:13,
-2,-50,-6,22:26:14,
7,-43,3,22:26:14,
5,-48,8,22:26:15,
5,-49,9,22:26:15,
6,-48,4,22:26:16,
6,-47,4,22:26:16,
4,-32,1,22:26:17,
7,-68,7,22:26:17,
4,-39,33,22:26:18,
18,-39,25,22:26:18,
27,-32,25,22:26:19,
23,-30,29,22:26:19,
18,-31,30,22:26:20,
25,-31,27,22:26:20,
23,-31,28,22:26:21,
23,-30,30,22:26:21,
27,-23,33,22:26:22,
31,-39,30,22:26:22,
15,-23,37,22:26:23,
14,-27,38,22:26:23,
19,-25,37,22:26:24,
17,-25,37,22:26:24,
18,-27,36,22:26:25,
18,-31,28,22:26:25,
23,-20,34,22:26:26,
23,-28,30,22:26:26,
25,-29,29,22:26:27,
24,-30,29,22:26:27,
24,-32,27,22:26:28,
25,-33,24,22:26:28,
25,-33,24,22:26:29,
25,-34,23,22:26:29,
25,-32,25,22:26:30,
20,-50,26,22:26:30,
2,-35,21,22:26:31,
7,-41,22,22:26:31,
17,-40,27,22:26:32,
25,-45,27,22:26:32,
41,-11,3,22:26:33,
46,-16,-9,22:26:33,
43,-17,-11,22:26:34,
43,-18,-15,22:26:34,
42,-16,-17,22:26:35,
42,-18,-17,22:26:35,
43,-15,-17,22:26:36,
42,-17,-19,22:26:36,
41,-16,-22,22:26:37,
38,-18,-22,22:26:37,
40,-16,-18,22:26:38,
37,-16,-16,22:26:38,
38,-17,-15,22:26:39,
42,-18,-17,22:26:39,
40,-17,-21,22:26:40,
40,-17,-22,22:26:40,
40,-16,-22,22:26:41,
39,-17,-24,22:26:41,
38,-18,-23,22:26:42,
39,-19,-23,22:26:43,
44,-14,-18,22:26:43,
41,-17,-23,22:26:44,
40,-18,-21,22:26:44,
38,-19,-22,22:26:45,
37,-18,-21,22:26:45,
38,-19,-20,22:26:46,
40,-18,-22,22:26:46,
40,-18,-21,22:26:47,
39,-19,-21,22:26:47,
41,-19,-22,22:26:48,
39,-16,-20,22:26:48,
40,-17,-22,22:26:49,
39,-19,-23,22:26:49,
38,-19,-23,22:26:50,
39,-20,-22,22:26:50,
39,-18,-22,22:26:51,
37,-18,-23,22:26:51,
38,-19,-24,22:26:52,
37,-19,-24,22:26:52,
38,-19,-23,22:26:53,
26,-37,-15,22:26:53,
-3,-55,-14,22:26:54,
-20,-40,-19,22:26:54,
-18,-43,-18,22:26:55,
-17,-41,-14,22:26:55,
-17,-43,-12,22:26:56,
-15,-44,-15,22:26:56,
-24,-43,-12,22:26:57,
-13,-46,-14,22:26:57,
-14,-44,-14,22:26:58,
-2,-47,-4,22:26:58,
6,-44,5,22:26:59,
12,-49,10,22:26:59,
7,-48,5,22:27:00,
6,-48,4,22:27:00,
5,-48,2,22:27:01,
-2,-40,-6,22:27:01,
7,-35,4,22:27:02,
14,-42,17,22:27:03,
25,-33,23,22:27:03,
31,-25,27,22:27:04,
28,-28,27,22:27:04,
29,-26,28,22:27:05,
28,-28,27,22:27:05,
26,-24,33,22:27:06,
28,-29,26,22:27:06,
4,-19,32,22:27:07,
22,-26,32,22:27:07,
25,-25,31,22:27:08,
26,-28,29,22:27:08,
22,-26,32,22:27:09,
18,-29,21,22:27:09,
21,-32,30,22:27:10,
22,-32,28,22:27:10,
23,-32,27,22:27:11,
23,-32,27,22:27:11,
23,-32,27,22:27:12,
23,-34,27,22:27:12,
23,-33,27,22:27:13,
-9,-23,24,22:27:13,
22,-28,32,22:27:14,
10,-31,34,22:27:14,
15,-30,36,22:27:15,
12,-29,36,22:27:15,
13,-29,36,22:27:16,
11,-30,36,22:27:16,
12,-29,36,22:27:17,
14,-29,36,22:27:17,
14,-29,36,22:27:18,
14,-29,36,22:27:18,
14,-29,35,22:27:19,
15,-27,38,22:27:19,
11,-30,37,22:27:20,
14,-27,37,22:27:20,
12,-30,35,22:27:21,
10,-30,36,22:27:21,
14,-30,36,22:27:22,
14,-30,36,22:27:22,
12,-30,36,22:27:23,
14,-29,36,22:27:23,
9,-29,36,22:27:24,
12,-31,36,22:27:24,
12,-29,37,22:27:25,
9,-29,37,22:27:25,
9,-29,36,22:27:26,
11,-29,37,22:27:26,
9,-29,37,22:27:27,
9,-29,37,22:27:27,
9,-29,37,22:27:28,
9,-29,37,22:27:28,
9,-29,37,22:27:29,
10,-28,39,22:27:29,
14,-28,35,22:27:30,
22,-22,28,22:27:30,
4,-53,0,22:27:31,
1,-41,-1,22:27:31,
-9,-43,1,22:27:32,
8,-39,13,22:27:32,
2,-49,11,22:27:33,
9,-64,11,22:27:33,
10,-9,-2,22:27:34,
47,-13,-12,22:27:34,
43,-11,-19,22:27:35,
41,-21,-19,22:27:35,
43,-15,-19,22:27:36,
40,-16,-21,22:27:36,
40,-16,-21,22:27:37,
39,-18,-24,22:27:37,
39,-20,-21,22:27:38,
38,-19,-21,22:27:38,
38,-21,-22,22:27:39,
38,-20,-22,22:27:39,
32,-19,-20,22:27:40,
38,-20,-23,22:27:40,
37,-21,-22,22:27:41,
40,-23,-23,22:27:41,
35,-24,-26,22:27:42,
37,-20,-21,22:27:42,
37,-21,-22,22:27:43,
38,-25,-22,22:27:43,
36,-23,-22,22:27:44,
38,-21,-23,22:27:44,
38,-21,-22,22:27:45,
38,-22,-22,22:27:45,
38,-21,-23,22:27:46,
38,-22,-21,22:27:46,
39,-20,-21,22:27:47,
37,-22,-21,22:27:47,
38,-21,-21,22:27:48,
40,-21,-20,22:27:48,
46,-15,-21,22:27:49,
39,-21,-19,22:27:49,
41,-21,-16,22:27:50,
44,-20,-15,22:27:50,
42,-17,-14,22:27:51,
39,-19,-17,22:27:51,
38,-18,-20,22:27:52,
39,-19,-21,22:27:52,
39,-20,-20,22:27:53,
40,-21,-19,22:27:53,
39,-21,-20,22:27:54,
40,-20,-19,22:27:54,
40,-19,-17,22:27:55,
41,-20,-17,22:27:55,
42,-19,-18,22:27:56,
41,-20,-17,22:27:56,
40,-20,-18,22:27:57,
40,-19,-19,22:27:57,
18,-48,-9,22:27:58,
-2,-59,0,22:27:58,
-16,-43,-11,22:27:59,
-18,-43,-12,22:27:59,
-16,-44,-12,22:28:00,
-20,-44,-12,22:28:00,
-10,-49,-4,22:28:01,
3,-45,-4,22:28:01,
7,-50,9,22:28:02,
6,-44,2,22:28:02,
4,-49,2,22:28:03,
4,-42,0,22:28:03,
6,-54,1,22:28:04,
1,-43,-6,22:28:04,
15,-42,22,22:28:05,
16,-44,14,22:28:05,
21,-36,23,22:28:06,
21,-35,26,22:28:06,
21,-34,26,22:28:07,
21,-35,25,22:28:07,
24,-32,28,22:28:08,
34,-48,40,22:28:08,
18,-23,29,22:28:09,
22,-26,33,22:28:09,
