angleX,angleY,angleZ,Time,
-9,31,11,15:50:35,
-8,21,20,15:50:35,
-12,31,22,15:50:35,
-12,41,25,15:50:35,
-10,45,15,15:50:36,
-6,39,8,15:50:37,
-16,47,12,15:50:37,
-20,55,17,15:50:37,
-14,47,11,15:50:37,
-11,35,10,15:50:37,
-11,28,19,15:50:37,
-20,31,24,15:50:38,
-25,39,30,15:50:38,
-26,28,38,15:50:38,
-12,21,34,15:50:38,
-17,19,43,15:50:38,
-26,24,53,15:50:38,
-30,35,56,15:50:38,
-20,27,59,15:50:38,
-20,15,58,15:50:38,
-14,3,54,15:50:38,
-9,-2,46,15:50:38,
-6,2,35,15:50:38,
-15,12,41,15:50:38,
-15,22,35,15:50:38,
-16,31,29,15:50:39,
-20,44,22,15:50:39,
-23,47,34,15:50:39,
-16,41,26,15:50:39,
-10,31,32,15:50:39,
-18,37,31,15:50:39,
-15,29,23,15:50:39,
-19,35,30,15:50:39,
-22,41,20,15:50:39,
-30,42,26,15:50:39,
-19,76,37,15:50:39,
0,84,45,15:50:39,
-1,29,22,15:50:39,
-25,13,37,15:50:39,
-33,26,26,15:50:39,
-17,32,27,15:50:40,
-17,47,23,15:50:40,
-24,36,16,15:50:40,
-20,30,9,15:50:40,
-19,31,21,15:50:40,
-25,43,30,15:50:40,
-22,39,20,15:50:40,
-19,29,18,15:50:40,
-19,39,32,15:50:40,
-20,36,19,15:50:40,
-14,26,20,15:50:40,
-22,40,28,15:50:40,
-18,30,21,15:50:40,
-27,38,27,15:50:40,
-18,34,20,15:50:40,
-22,32,31,15:50:40,
-15,31,16,15:50:40,
-21,30,37,15:50:40,
-39,37,38,15:50:40,
-34,34,22,15:50:40,
-13,23,12,15:50:40,
-30,32,39,15:50:40,
-47,34,30,15:50:40,
-33,26,26,15:50:40,
-14,22,22,15:50:40,
-20,29,38,15:50:40,
-36,28,39,15:50:40,
-39,22,29,15:50:40,
-35,28,22,15:50:40,
-23,30,30,15:50:40,
-19,24,41,15:50:40,
-33,21,32,15:50:40,
-42,29,27,15:50:40,
-20,25,28,15:50:40,
-38,27,28,15:50:41,
-22,28,21,15:50:41,
-28,27,30,15:50:41,
-28,32,20,15:50:43,
-20,28,33,15:50:43,
-32,23,40,15:50:43,
-41,28,28,15:50:43,
-28,34,18,15:50:43,
-15,32,17,15:50:43,
-29,27,33,15:50:43,
-20,30,22,15:50:43,
-26,28,32,15:50:43,
-25,33,22,15:50:43,
-22,30,32,15:50:43,
-32,29,33,15:50:43,
-35,33,24,15:50:43,
-22,35,20,15:50:43,
-29,32,30,15:50:43,
-33,43,28,15:50:43,
-22,46,11,15:50:43,
-12,55,4,15:50:43,
-19,68,19,15:50:43,
-2,59,11,15:50:43,
7,50,10,15:50:43,
-7,40,23,15:50:43,
-19,38,23,15:50:44,
-10,34,20,15:50:44,
-17,37,27,15:50:44,
-16,38,39,15:50:44,
-13,35,50,15:50:44,
-15,35,38,15:50:44,
-15,37,24,15:50:44,
-13,41,15,15:50:44,
-14,35,27,15:50:44,
-18,33,38,15:50:45,
-8,34,41,15:50:45,
-16,27,42,15:50:45,
-14,23,31,15:50:45,
-7,29,24,15:50:45,
-10,38,30,15:50:45,
-14,48,26,15:50:46,
-8,59,4,15:50:46,
-21,93,30,15:50:46,
-26,74,53,15:50:46,
-16,35,33,15:50:46,
-9,22,35,15:50:46,
-14,36,38,15:50:46,
-14,26,39,15:50:46,
-20,34,33,15:50:49,
-26,42,32,15:50:49,
-21,48,23,15:50:49,
-35,70,18,15:50:49,
-32,77,3,15:50:49,
-15,73,3,15:50:49,
-3,61,19,15:50:49,
-4,44,20,15:50:49,
-9,32,15,15:50:49,
-19,30,24,15:50:50,
-26,25,31,15:50:50,
-25,31,23,15:50:50,
-28,24,30,15:50:50,
-22,33,30,15:50:50,
-20,24,35,15:50:50,
-19,32,29,15:50:51,
-12,36,22,15:50:57,
-24,39,29,15:50:57,
-16,33,27,15:50:57,
-19,39,36,15:51:05,
-15,34,27,15:51:05,
-17,41,34,15:51:07,
-22,31,32,15:51:07,
-16,10,45,15:51:07,
-9,-5,54,15:51:07,
-3,-17,54,15:51:07,
0,-27,48,15:51:07,
-7,-22,55,15:51:07,
-12,-8,62,15:51:07,
-16,6,59,15:51:07,
-8,2,48,15:51:07,
5,-4,49,15:51:07,
0,-2,40,15:51:08,
-5,5,34,15:51:08,
-8,17,36,15:51:08,
-15,20,51,15:51:08,
-12,26,61,15:51:08,
0,26,61,15:51:08,
-11,23,56,15:51:08,
-12,18,47,15:51:08,
-7,17,38,15:51:08,
-6,16,28,15:51:08,
-11,15,39,15:51:09,
-5,7,46,15:51:09,
-13,1,50,15:51:09,
-25,3,53,15:51:09,
-15,10,44,15:51:09,
-10,14,53,15:51:10,
-6,11,41,15:51:10,
-7,2,47,15:51:10,
-10,13,46,15:51:10,
-2,3,45,15:51:11,
-13,8,50,15:51:11,
