angleX,angleY,angleZ,Time,
32,-21,33,82607,
21,-22,37,82608,
23,-32,43,82608,
23,-46,49,82608,
26,-45,35,82608,
19,-41,26,82608,
18,-30,26,82608,
21,-21,31,82608,
11,-23,33,82608,
19,-18,39,82608,
15,-9,43,82608,
26,-13,42,82609,
16,-12,45,82610,
15,-18,37,82611,
17,-27,42,82611,
23,-15,47,82611,
24,-16,36,82612,
30,-21,29,82612,
33,-19,39,82615,
26,-19,26,82616,
34,-17,40,82616,
27,-22,32,82616,
19,-31,39,82616,
28,-43,40,82616,
24,-45,31,82616,
8,-39,25,82616,
15,-30,24,82616,
20,-24,33,82616,
13,-15,34,82616,
20,-10,41,82616,
14,-18,47,82616,
19,-9,45,82617,
10,-13,47,82623,
21,-13,42,82623,
10,-19,43,82623,
18,-13,42,82625,
8,-12,43,82631,
20,-10,44,82631,
10,-13,45,82631,
18,-8,39,82633,
9,-12,45,82639,
21,-11,44,82640,
